chapter,section,sub-section,question,options,correct-answer,note
5,Safe Driving Tips,,What should you do to drive safely at night?,"a: Increase your following distance.,b: Avoid driving if tired.,c: Ensure headlights work properly.",a,"At night, increase your following distance, avoid driving when fatigued, and ensure headlights are functional to enhance safety."
5,Safe Driving Tips,,Which statement about railroad crossings is true?,"a: Illegal to go around lowered gates.,b: Stop when directed by a flagger.,c: Not all crossings have signals or gates.",a,"It’s illegal to go around lowered gates, you must stop for flaggers or signals, and not all crossings have gates or lights."
5,Safe Driving Tips,,What should be your first response to reduced visibility?,"a: Turn on headlights.,b: Reduce speed.,c: Turn on wipers.",b,Reduce speed first when visibility decreases to maintain control and safety on the road.
5,Safe Driving Tips,,What should you do when the driver behind you wants to pass?,"a: Speed up.,b: Maintain your speed.,c: Slow down to allow room for the pass.",c,"Slow down to create space in front of your vehicle, making it easier and safer for the driver to pass."
5,Safe Driving Tips,,"Before changing lanes on a multilane highway, you should:","a: Turn on your headlights.,b: Sound your horn.,c: Check your mirrors and blind spots.",c,"Before changing lanes, check rearview and side mirrors and look over your shoulder to ensure no one is in your blind spot."
5,Emergencies,,"If you miss your freeway exit, you should:","a: Stop and back up.,b: Make a quick turn from your lane.,c: Continue to the next exit.",c,"If you miss your exit, proceed to the next one to turn around safely, avoiding illegal and dangerous maneuvers."
5,Safe Driving Tips,,When should you signal before passing another vehicle?,"a: Just before changing lanes.,b: After changing lanes.,c: Early enough to inform other drivers.",c,Signal early before passing to alert other drivers of your intentions.
5,Rules of the Road,,How should bicyclists ride on sidewalks or in crosswalks?,"a: Take the right-of-way.,b: Yield to pedestrians.,c: Ride without signaling before passing.",b,"Bicyclists on sidewalks or in crosswalks must yield to pedestrians and ride slowly, unless local rules prohibit sidewalk riding."
5,In Shape to Drive,,How many alcoholic drinks does your body process per hour?,"a: Three drinks.,b: One drink.,c: Two drinks.",b,"The average body processes about one alcoholic drink per hour, though this varies by weight, food intake, and health."
5,Rules of the Road,,A red flashing traffic light is equivalent to:,"a: A yield sign.,b: A stop sign.,c: A solid red light.",b,"A red flashing signal requires a complete stop, like a stop sign, with drivers proceeding only when safe."
5,Emergencies,,What should you do if you hear a siren behind you while driving?,"a: Stop where you are.,b: Pull over to the right and stop.,c: Speed up to clear the way.",b,"Reduce speed, pull over to the right, and stop to create a clear path for the emergency vehicle."
5,Safe Driving Tips,,Which does not promote safe night driving?,"a: Keep windshield clean.,b: Tinted windows reduce visibility.,c: Carry a flashlight.",c,"Carrying a flashlight doesn’t directly promote safe night driving, unlike keeping the windshield clean or avoiding tinted windows."
5,Safe Driving Tips,,"To prevent drowsiness on long trips, you should:","a: Slow down.,b: Stop regularly for rest.,c: Turn on the radio.",b,"Schedule regular rest stops on long trips to prevent drowsiness, even if you don’t feel tired."
5,Rules of the Road,,"When must you stop for a school bus on a two-lane, two-way roadway?","a: If red warning lights are flashing.,b: If yellow lights are flashing off-road.,c: Only if children are crossing.",a,"Stop for a school bus with flashing red lights on a two-lane road, regardless of direction, unless there’s a median or three+ lanes."
5,Safe Driving Tips,,Is texting while driving legal in Washington State?,"a: Legal but not recommended.,b: A safe activity.,c: Illegal.",c,"Texting while driving is illegal in Washington State, as it’s a dangerous distraction that can lead to a citation."
5,Rules of the Road,,What should you do if you want to turn left at a green light with heavy oncoming traffic?,"a: Use the next intersection.,b: Wait at the crosswalk.,c: Wait in the center of the intersection.",a,"Wait for oncoming traffic to clear or use the next intersection, as entering the intersection is unsafe with heavy traffic."
5,Safe Driving Tips,,What is defensive driving?,"a: Following closely behind another vehicle.,b: Getting ahead of poor drivers.,c: Identifying and avoiding dangerous situations.",c,Defensive driving involves recognizing hazardous situations and taking action to prevent accidents with other drivers or pedestrians.
5,Rules of the Road,,What should you do at a flashing yellow light?,"a: Increase speed.,b: Stop completely.,c: Proceed with caution.",c,"A flashing yellow light indicates a hazard, requiring drivers to slow down and proceed cautiously."
5,Rules of the Road,,"When entering public traffic from a driveway or private road, a driver should:","a: Force their way into traffic.,b: Yield to vehicles on the public road.,c: Assume the right-of-way.",b,Drivers entering public roads from driveways or private roads must yield to vehicles already on the public road and merge safely.
5,Safe Driving Tips,,When should you slow down while driving?,"a: At intersections or railroad crossings.,b: On wet or slippery roads.,c: On narrow or winding roads.",a,"Slow down on narrow or winding roads, at intersections, railroad crossings, hills, curves, near pedestrians, or on wet or slippery roads."
5,Rules of the Road,,What does a solid yellow line on your side of the centerline mean?,"a: Pass with caution.,b: Do not pass.,c: Slow down.",b,A solid yellow line on your side of the centerline prohibits passing from your direction.
5,Safe Driving Tips,,What steps should you take to change lanes safely?,"a: Check mirrors signal then change lanes.,b: Signal check mirrors check blind spot then change lanes.,c: Signal check mirrors change lanes.",b,"To change lanes, signal, check rearview and side mirrors, look over your shoulder to check the blind spot, and change lanes when safe."
5,Emergencies,,What should you do if your vehicle is blocking traffic after an accident?,"a: Move it off the roadway if possible.,b: Never move it.,c: Wait for police before moving.",a,"Move the vehicle off the roadway if possible after a minor collision, but stay at the scene and render assistance."
5,Safe Driving Tips,,What is true about driving on a wet roadway?,"a: Faster driving reduces tire effectiveness.,b: Water doesn’t affect good tires.,c: Deep water is less dangerous.",a,"Driving faster on wet roads reduces tire grip, increasing the risk of hydroplaning."
5,Rules of the Road,,When must you yield to other drivers?,"a: When entering from a garage or alley.,b: At an unmarked intersection with a vehicle on your left.,c: When your signal is a green arrow.",a,"Yield when entering from an alley, driveway, or garage, and to pedestrians on an intersecting sidewalk."
5,Safe Driving Tips,,How does driving at night compare to driving during the day?,"a: No more or less dangerous.,b: More dangerous.,c: Less dangerous.",b,"Night driving is more dangerous due to reduced visibility, potential glare from headlights, and increased likelihood of fatigued or impaired drivers."
5,Safe Driving Tips,,When should you allow a larger space cushion when stopping?,"a: At a stop sign.,b: On an incline.,c: At an intersection.",b,"On an uphill slope, allow extra space in front of your vehicle to avoid collisions if the vehicle ahead rolls backward."
5,Rules of the Road,,Who has the right-of-way in a crosswalk marked by two solid white lines?,"a: Motor vehicles.,b: Pedestrians in the crosswalk.,c: No one.",b,"Pedestrians in a crosswalk have the right-of-way, and drivers must stop to allow them to cross safely."
5,Rules of the Road,,What separates lanes moving in the same direction?,"a: Red lines.,b: White lines.,c: Yellow lines.",b,"White lines, solid or broken, separate lanes traveling in the same direction, while yellow lines separate opposite-direction traffic."
5,Vehicle Licensing,,Where may you not park?,"a: On a hill.,b: In a parking lot.,c: On a crosswalk or bike lane.",c,"It’s illegal to park on a crosswalk or marked bicycle lane, and street parking must be within 12 inches of the curb."
5,Safe Driving Tips,,Which is not a factor in determining vehicle stopping distance?,"a: Steering ability.,b: Braking distance.,c: Reaction distance.",a,"Stopping distance depends on perception time, reaction distance, and braking distance, not steering ability."
5,Emergencies,,What must you do if an emergency vehicle approaches on a one-way street?,"a: Speed up to take the nearest exit.,b: Drive with flashers on.,c: Pull over and stop.",c,"On a one-way street, pull over and stop for an emergency vehicle using lights or sirens."
5,Safe Driving Tips,,What affects your ability to stop?,"a: Signal lights.,b: Other cars.,c: The time of day.",c,"Stopping ability is affected by road conditions, requiring slower speeds on slippery surfaces to maintain control."
5,Rules of the Road,,What does an arrow painted on the pavement mean?,"a: Drivers in that lane must stop before following the arrow.,b: Drivers in that lane may follow the arrow if they choose.,c: Drivers in that lane must follow the arrow’s direction.",c,"A pavement arrow indicates that drivers in that lane must follow the arrow’s direction, subject to any overriding traffic signs or signals."
5,Vehicle Licensing,,What should you do if you notice a vehicle defect affecting safety?,"a: Correct it as soon as possible.,b: Correct it when affordable.,c: Drive slower.",a,Correct any safety-related vehicle defect immediately before driving to ensure safe operation.
5,Safe Driving Tips,,Where should you look if an oncoming vehicle’s high beams are on?,"a: The center of the road.,b: The right side of the road.,c: Either side of the road.",b,"Glance toward the right side of the road to avoid being blinded by an oncoming vehicle’s high beams, ensuring you can stay on course."
5,Safe Driving Tips,,Why do larger vehicles have larger blind spots?,"a: They have no blind spots.,b: Their size creates larger blind spots.,c: They have smaller blind spots.",b,"Larger vehicles like trucks and SUVs have bigger blind spots, especially near their rear, invisible in mirrors."
5,Rules of the Road,,When are you required to stop your vehicle?,"a: At a red light.,b: When a traffic officer signals you to stop.,c: At an intersection with a stop sign.",a,"You must stop at stop signs, red lights (flashing or steady), or when directed by a traffic officer."
5,Emergencies,,What should you do when you hear a fire engine siren behind you?,"a: Slow down until it passes.,b: Drive with flashers on.,c: Pull over and stop.",c,Pull over to the side of the road and stop when you hear a fire engine siren to allow it to pass safely.
4,Safe Driving Tips,,What should you do when driving in sleet or snow?,"a: Keep windshield and mirrors clear.,b: Increase following distance.,c: Approach vehicles with caution.",a,"Keep windshield and mirrors clear, increase following distance, and approach vehicles cautiously in snowy conditions."
4,Safe Driving Tips,,What should you ensure when passing on a multilane highway?,"a: The passing lane is clear.,b: Pass only on the right.,c: Watch for oncoming traffic.",a,Ensure the passing lane is clear and signal before passing on a multilane highway.
4,Rules of the Road,,Where should you stop at an intersection with a stop sign but no stop line or crosswalk?,"a: No stop is required.,b: Slow down to check traffic.,c: Stop where you can see approaching traffic.",c,"Stop at the point nearest the intersecting roadway where you can see approaching traffic, without entering the intersection."
4,Safe Driving Tips,,When should you check your blind spot?,"a: When changing lanes.,b: When turning left or right.,c: When pulling from a curb.",a,"Check your blind spot by looking over your shoulder when changing lanes, turning, or pulling from a curb to ensure safety."
4,Rules of the Road,,What happens if a bicyclist disobeys traffic laws?,"a: They can be issued a ticket.,b: They are exempt because traffic laws don’t apply to bicyclists.,c: They will only get a warning from law enforcement.",a,Bicyclists have the same rights and responsibilities as motor vehicle drivers. Violating traffic laws can result in a ticket for both.
4,Safe Driving Tips,,Which does not promote safe night driving?,"a: Keep windshield clean.,b: Tinted windows reduce visibility.,c: Carry a flashlight.",c,"Carrying a flashlight doesn’t directly promote safe night driving, unlike keeping the windshield clean or avoiding tinted windows."
4,Rules of the Road,,What does a flashing yellow traffic light mean?,"a: Merging traffic.,b: Proceed with caution.,c: Pedestrian crossing.",b,A flashing yellow light signals drivers to slow down and proceed with caution due to a potential hazard.
4,Safe Driving Tips,,When should you always signal?,"a: When pulling into or out of a parking space.,b: When changing lanes.,c: When pulling into traffic from an alley or parking area.",b,"Use turn signals when changing lanes, pulling into or out of parking spaces, or entering traffic from an alley or parking area to communicate intentions and prevent accidents."
4,Emergencies,,When must you pull over for an emergency vehicle?,"a: Regardless of direction.,b: Only if it’s following you.,c: Only if approaching from the opposite direction.",a,"Pull over and stop for an emergency vehicle with flashing lights, regardless of its direction."
4,Safe Driving Tips,,What is true about driving on a wet roadway?,"a: Faster driving reduces tire effectiveness.,b: Water doesn’t affect good tires.,c: Deep water is less dangerous.",a,"Driving faster on wet roads reduces tire grip, increasing the risk of hydroplaning."
4,Safe Driving Tips,,What can help prevent crashes with other road users?,"a: Communicate with other road users.,b: Ignore other drivers.,c: Drive only on side streets.",a,"Communicate intentions by signaling when slowing, stopping, or changing direction to prevent crashes with other drivers, bicyclists, or pedestrians."
4,Safe Driving Tips,,"If an approaching driver doesn’t dim their high beams, where should you look?","a: Toward the left side of the road.,b: At the wheels of the approaching vehicle.,c: Toward the right side of the road.",c,Glance toward the right side of the road to avoid being blinded by high beams while staying on course.
4,Rules of the Road,,What does a steady yellow arrow at a traffic signal mean?,"a: Merge in the arrow’s direction.,b: Slow to a stop if safe.,c: Turn left after yielding.",b,"A steady yellow arrow indicates an upcoming red arrow, so stop if safe, unless already in the intersection."
4,Rules of the Road,,Which lane should you be in to turn right?,"a: The left lane.,b: The center lane.,c: The lane closest to the right.",c,Make a right turn from the lane closest to the right to align with the intended direction.
4,Rules of the Road,,What should you do at an uncontrolled intersection?,"a: Maintain speed and proceed.,b: Stop check all directions and proceed.,c: Yield to all other drivers.",c,"Yield to vehicles approaching from the right at an uncontrolled intersection, and be prepared to yield to avoid a crash."
4,In Shape to Drive,,Why is a leaky exhaust system dangerous?,"a: It causes hearing loss.,b: It leads to carbon monoxide poisoning.,c: It causes pollution.",b,"A leaky exhaust system can allow carbon monoxide to enter the vehicle, posing a risk of poisoning, which requires immediate repair."
4,Rules of the Road,,When can you pass if the road has a solid yellow line and a broken yellow line with the broken line next to your lane?,"a: Only in an emergency.,b: If on an expressway.,c: If traffic is clear.",c,You may pass when the broken line is next to your lane and there’s no oncoming traffic.
4,Safe Driving Tips,,What should you do before passing other vehicles?,"a: Check mirrors and blind spots.,b: Honk three times.,c: Re-enter lane within 10 feet.",a,"Check mirrors and blind spots, signal, and re-enter the lane when the front of the passed vehicle is visible in your rearview mirror."
4,Rules of the Road,,When can you proceed through an intersection with a stop sign but no stop line or crosswalk?,"a: After slowing to check traffic.,b: After stopping and verifying it’s safe.,c: After stopping 20 feet prior.",b,"Stop before the intersection where you can see approaching traffic, and proceed only when safe."
4,Safe Driving Tips,,Where should pedestrians walk on a road without sidewalks?,"a: On the side with the lightest traffic.,b: On the side facing oncoming traffic.,c: On the same side as traffic flow.",b,Pedestrians should walk on the side facing oncoming traffic on roads without sidewalks for safety.
4,Safe Driving Tips,,What should you do while backing?,"a: Rely only on mirrors.,b: Flash your lights.,c: Check behind by turning your head.",c,"Turn your head to look through the rear window while backing, and check behind the vehicle before entering, as mirrors are insufficient."
4,Emergencies,,What should you do if you hear a siren but can’t see the emergency vehicle?,"a: Keep driving until you see it.,b: Pull to the curb and stop.,c: Slow down but don’t stop.",b,Safely pull over to the right and stop until you’re sure the emergency vehicle isn’t approaching you.
4,Vehicle Licensing,,How soon must a vehicle buyer transfer ownership and registration?,"a: By year-end.,b: Within 15 days of purchase.,c: Before the license plate expires.",b,"Vehicle buyers must transfer ownership within 15 days to avoid penalties, unless handled by a dealer."
4,Safe Driving Tips,,What must you do if a crossing guard is directing traffic in a school zone?,"a: Assume the guard shouldn’t be directing traffic.,b: Follow the crossing guard’s instructions.,c: Mimic surrounding traffic despite the guard’s directions.",b,"In a school zone, obey a crossing guard’s instructions, reduce speed, and drive cautiously to ensure safety."
4,Rules of the Road,,How should you treat a flashing red traffic light?,"a: Drive through if no traffic.,b: Proceed with right-of-way.,c: Treat it like a stop sign.",c,"A flashing red light requires a complete stop, like a stop sign, at dangerous intersections."
4,Safe Driving Tips,,What should you do if an intersection is blocked by traffic?,"a: Go slowly until traffic moves.,b: Get close to the car in front.,c: Stay out of the intersection.",c,Wait outside the intersection until traffic clears to avoid blocking it.
4,Safe Driving Tips,,How should you use a freeway exit ramp correctly?,"a: Slow down before entering the exit ramp.,b: Slow down once on the exit ramp.,c: Keep speed constant on the exit ramp.",b,Do not slow down until you have moved onto the freeway exit ramp to maintain traffic flow and safety.
4,Safe Driving Tips,,What is the most effective way to reduce injury or death risk in a traffic crash?,"a: Wear your seat belt.,b: Drive only on weekdays.,c: Stay in the right lane on multilane highways.",a,Wearing a seat belt is the single most effective way to reduce the risk of injury or death while driving.
4,Rules of the Road,,What purpose do highway markings serve?,"a: Found only in construction zones.,b: Provide information to drivers.,c: Usually unimportant.",b,"Highway markings guide drivers by indicating correct vehicle positioning, safe passing zones, and upcoming road conditions."
4,Emergencies,,What should you do if traffic signals fail due to a power outage?,"a: Use hand signals to communicate.,b: Park off the road and wait.,c: Treat the intersection as a four-way stop.",c,"Treat a non-functioning traffic light as a four-way stop, yielding to other drivers and proceeding cautiously when it’s your turn."
4,Rules of the Road,,Who benefits most from wearing seat belts?,"a: Drivers only.,b: Passengers on long drives.,c: All vehicle occupants.",c,"All occupants should wear seat belts, as they prevent becoming a hazard in a crash."
4,Safe Driving Tips,,Is texting while driving legal in Washington State?,"a: Legal but not recommended.,b: A safe activity.,c: Illegal.",c,"Texting while driving is illegal in Washington State, as it’s a dangerous distraction that can lead to a citation."
4,In Shape to Drive,,How do drowsy drivers behave?,"a: Can stay alert by opening a window.,b: Drive as poorly as if drunk.,c: Stay awake with strong coffee.",b,"Drowsy drivers can perform as poorly as drunk drivers, and measures like opening windows or drinking coffee are insufficient to maintain alertness."
4,Rules of the Road,,What do double solid yellow lines in the middle of a road mean?,"a: Pedestrian crossing ahead.,b: Passing is not permitted from either direction.,c: Railroad crossing ahead.",b,"Double solid yellow lines prohibit passing from either direction unless making a left turn or passing pedestrians, bicyclists, or scooters when safe."
4,Safe Driving Tips,,What is the most important thing to remember when backing a car?,"a: Look carefully behind and yield to vehicles and pedestrians.,b: Keep one foot on the brake while backing.,c: Rely only on the rearview mirror.",a,"Before backing, look through the rear window to check for hazards, yielding to vehicles, bicyclists, or pedestrians, and don’t rely solely on mirrors."
4,Rules of the Road,,What is used on highways to direct drivers into proper lanes for turning?,"a: Flashing red lights.,b: Flashing yellow lights.,c: White lines on the side.",c,Arrows and white lane markings guide drivers into the correct lanes for turning or going straight.
4,Safe Driving Tips,,When should you turn on your headlights?,"a: Use parking lights.,b: Not use any vehicle lights.,c: Use headlights at dusk or on overcast days.",c,"Turn on headlights at dusk or on overcast days, using low beams within 1,000 feet of oncoming vehicles or 500 feet of vehicles you’re following."
4,Safe Driving Tips,,Which statement about speed is true?,"a: Driving too slowly can be dangerous.,b: Speeding can kill.,c: Speeding is safe for skilled drivers.",a,"Driving too slowly can cause unsafe passing, and speeding increases fatality risk, regardless of skill."
4,Safe Driving Tips,,How should you drive on slippery roads?,"a: Drive the speed limit cautiously.,b: Drive faster.,c: Slow down.",c,"Slow down on slippery roads caused by rain, snow, or sleet to maintain safety, even below the posted speed limit."
4,Safe Driving Tips,,What factors do vehicle stopping distances not depend on?,"a: Reaction time.,b: Time of day.,c: Brake condition.",b,"Stopping distance depends on reaction time, weather, vehicle weight, brakes, tires, road conditions, and speed, but not the time of day."
1,Rules of the Road,,What should you do if you want to turn left at a green light with heavy oncoming traffic?,"a: Use the next intersection.,b: Wait at the crosswalk.,c: Wait in the center of the intersection.",a,"Wait for oncoming traffic to clear or use the next intersection, as entering the intersection is unsafe with heavy traffic."
1,Rules of the Road,,What does it mean when a driver’s left arm and hand are extended upward?,"a: Turn left.,b: Turn right.,c: Stop.",b,A driver’s left arm extended upward indicates a right turn. Adjust your driving to accommodate this signal.
1,Rules of the Road,,What does it mean when a driver’s left arm and hand are extended downward?,"a: Turn left.,b: Turn right.,c: Stop.",c,A driver’s left arm extended downward signals an intent to stop. Adjust your driving accordingly.
1,Safe Driving Tips,,What defines a good defensive driver?,"a: Always drives at a constant speed.,b: Anticipates other drivers’ actions.,c: Drives slowly at all times.",b,A defensive driver actively watches for other drivers’ actions and anticipates potential issues to avoid collisions.
1,Safe Driving Tips,,"When a pedestrian crosses in front of your vehicle, you should:","a: Speed up to pass them.,b: Flash your lights.,c: Slow down.",c,"Drivers must slow down and be prepared to stop when pedestrians are crossing, especially near children, and always yield to those in crosswalks."
1,In Shape to Drive,,How can you avoid alcohol-related crashes?,"a: Decide not to drive before drinking.,b: Say “No thanks I’m driving.”,c: Call a taxi.",a,"Decide before drinking that you won’t drive, say no to drinks if driving, or arrange alternative transportation like a taxi."
1,Safe Driving Tips,,What is checking your blind spot before changing lanes or merging?,"a: A bad driving habit.,b: Unnecessary.,c: A good driving habit.",c,"Checking your blind spot by looking over your shoulder before changing lanes, merging, or pulling from a curb is a critical safety habit."
1,Rules of the Road,,What do round signs indicate?,"a: School zones.,b: No passing zones.,c: Railroad crossings.",c,"Round signs warn of upcoming railroad crossings, requiring extra caution."
1,Emergencies,,What should you do if you’re involved in an accident?,"a: Stop immediately.,b: Help the injured.,c: Call the police.",a,"Stop immediately, move the vehicle if safe, help the injured without unnecessary movement, and call the police."
1,Emergencies,,"If you miss your exit on the interstate, you should:","a: Cut across traffic to make the exit.,b: Make a U-turn to go back.,c: Proceed to the next exit.",c,"If you miss your exit, continue to the next exit to turn around safely, avoiding illegal and dangerous maneuvers."
1,Safe Driving Tips,,Which is not a factor in determining vehicle stopping distance?,"a: Steering ability.,b: Braking distance.,c: Reaction distance.",a,"Stopping distance depends on perception time, reaction distance, and braking distance, not steering ability."
1,Rules of the Road,,"When turning left at an intersection, drivers should:","a: Wait in the intersection until the light turns yellow.,b: Wait for the green arrow before turning.,c: Wait in the intersection until clear to turn.",b,Drivers must not enter an intersection unless they can clear it without stopping. Wait for a green arrow or clear conditions before turning left.
1,Rules of the Road,,What does a regulatory sign with a red circle and slash indicate?,"a: Drivers must stop completely.,b: An action is prohibited.,c: Some drivers must yield.",b,A red circle with a slash over a black symbol on a regulatory sign indicates that the specified action is forbidden.
1,Rules of the Road,,"When in a travel lane on the roadway, can you stop?","a: To drop off passengers.,b: To look up an address.,c: Not for any reason.",c,"Do not stop in a travel lane; keep moving until you can safely pull off the road, even if you miss a turn or exit."
1,Rules of the Road,,What does a steady red traffic light mean?,"a: Slow down and yield to other traffic.,b: Stop and look for danger before crossing.,c: Stop and don’t proceed until the light turns green.",c,"A steady red light requires a complete stop, with drivers waiting until the light turns green and the intersection is clear."
1,In Shape to Drive,,What is the minimum THC level a driver under 21 may not have per milliliter of blood?,"a: One nanogram.,b: Zero nanograms.,c: Three nanograms.",b,"Drivers under 21 may not have any detectable THC in their blood, while those 21 or older may not exceed five nanograms per milliliter."
1,Safe Driving Tips,,When should you signal before passing another vehicle?,"a: Just before changing lanes.,b: After changing lanes.,c: Early enough to inform other drivers.",c,Signal early before passing to alert other drivers of your intentions.
1,Rules of the Road,,"If you arrive at an uncontrolled intersection at the same time as a vehicle on your right, you should:","a: Drive through and make the other vehicle stop.,b: Speed up to clear the intersection.,c: Slow down and yield to the vehicle on your right.",c,"At an uncontrolled intersection, yield to the vehicle on the right, which has the right-of-way, before proceeding."
1,Rules of the Road,,What does a solid white line slanting to the left on the right edge of the highway show?,"a: You must turn left soon.,b: An intersection is ahead.,c: The road narrows ahead.",c,"A solid white line angling toward the center indicates that the road narrows ahead, marking the boundary between the lane and shoulder."
1,Emergencies,,"If you miss your freeway exit, you should:","a: Stop and back up.,b: Make a quick turn from your lane.,c: Continue to the next exit.",c,"If you miss your exit, proceed to the next one to turn around safely, avoiding illegal and dangerous maneuvers."
1,Safe Driving Tips,,"When driving near a motorcycle, you must:","a: Allow the motorcycle a full lane.,b: Drive on the shoulder beside it.,c: Allow the motorcycle half a lane.",a,"Motorcycles are entitled to a full lane, just like other vehicles, to maneuver safely."
1,Safe Driving Tips,,What should a small vehicle driver be prepared for when passing a large vehicle?,"a: Loud noises.,b: Excess air pollution.,c: Wind gusts from the large vehicle.",c,"Large vehicles create wind gusts that can affect smaller vehicles, requiring corrective steering when passing or approaching."
1,In Shape to Drive,,Is driving under the influence of legally used marijuana legal?,"a: Legal but not advised.,b: Illegal.,c: Legal.",b,"Driving under the influence of marijuana, even if legally used, is illegal due to its impact on perception, time, and speed judgment."
1,Safe Driving Tips,,After stopping for a school bus unloading children:,"a: Accelerate quickly.,b: Watch for children walking along the road.,c: Wait for children to wave before proceeding.",b,"After stopping for a school bus with its stop arm extended and lights flashing, watch for children walking along the road and drive cautiously."
1,Safe Driving Tips,,How do trucks compare to smaller vehicles in stopping distance?,"a: Trucks need longer distances to stop.,b: Trucks need less time to pass on downgrades.,c: Trucks have a smaller turning radius.",a,Trucks require longer stopping distances due to their size compared to smaller vehicles.
1,Safe Driving Tips,,What should you do when the driver behind you wants to pass?,"a: Speed up.,b: Maintain your speed.,c: Slow down to allow room for the pass.",c,"Slow down to create space in front of your vehicle, making it easier and safer for the driver to pass."
1,Safe Driving Tips,,What headlight setting should you use at night when another vehicle approaches?,"a: High beam.,b: Low beam.,c: Parking lights.",b,Use low beam headlights when approaching or following another vehicle at night to avoid blinding others.
1,Safe Driving Tips,,What lights should you use when driving in fog?,"a: Low beam headlights.,b: High beam headlights.,c: Parking lights.",a,Use low beam headlights and fog lights (if equipped) in fog to improve visibility without reflecting light back into your eyes.
1,Safe Driving Tips,,"Before changing lanes on a multilane highway, you should:","a: Turn on your headlights.,b: Sound your horn.,c: Check your mirrors and blind spots.",c,"Before changing lanes, check rearview and side mirrors and look over your shoulder to ensure no one is in your blind spot."
1,Emergencies,,"How soon must you report an accident causing injury, death, or $1,000+ in damage?","a: Within five days.,b: Within four days.,c: Within two days.",b,"If an accident causes injury, death, or $1,000+ in property damage and no police report is filed, submit a Collision Report form within four days."
1,Safe Driving Tips,,What ensures safety when backing your vehicle?,"a: Honk before shifting to reverse.,b: Check behind before entering the vehicle.,c: Check rearview mirrors.",b,"Walk to the back of the vehicle before entering to check for children or objects, as mirrors alone are insufficient."
1,Safe Driving Tips,,What is a No zone?,"a: A no-passing zone.,b: A one-way traffic area.,c: The blind spot of a large vehicle.",c,No zones are the large blind spots around trucks and other large vehicles where smaller vehicles should avoid lingering.
1,Rules of the Road,,What does a green arrow with a red light at an intersection mean?,"a: Stop even if turning in the arrow’s direction.,b: Proceed straight through the intersection.,c: Turn safely in the direction of the arrow.",c,A green arrow with a red light allows a safe turn in the arrow’s direction after yielding to any vehicles or pedestrians in the intersection.
1,Safe Driving Tips,,How should you change lanes from the left to the right lane?,"a: Check mirrors signal look over left shoulder.,b: Check mirrors signal look over right shoulder.,c: Check mirrors signal look over both shoulders.",b,"Check mirrors, signal, and look over your right shoulder to check the blind spot before moving to the right lane."
1,Rules of the Road,,When must you stop at a railroad crossing?,"a: When directed by a flagger.,b: If controlled by a stop sign.,c: If flashing red signals and gates are operating.",a,"Stop when a flagger directs, a stop sign is present, or flashing signals and gates are active."
1,Safe Driving Tips,,Why is signaling your intentions important?,"a: Only necessary during the maneuver.,b: Required by law and a good habit.,c: Only needed if other traffic is present.",b,"Signal at least 100 feet before turning, changing lanes, or pulling from a curb, as required by law and to promote safe driving."
1,Rules of the Road,,"What color are regulatory signs, and must they be obeyed?","a: Green optional.,b: White mandatory.,c: Blue optional.",b,"Regulatory signs, usually white with black markings, must always be obeyed as they regulate traffic movement."
1,Safe Driving Tips,,What must you do if a transit vehicle signals to re-enter the main roadway?,"a: Honk to alert the driver.,b: Yield to the transit vehicle.,c: Move to the left lane.",b,"Yield to a transit vehicle signaling to re-enter the roadway after stopping, by changing lanes, slowing down, or stopping to allow safe re-entry."
1,Rules of the Road,,Which vehicle must yield when two vehicles enter an intersection simultaneously from different highways?,"a: Either one.,b: The vehicle on the left.,c: The vehicle on the right.",b,The vehicle on the left must yield to the vehicle on the right at uncontrolled or sign-controlled intersections.
1,Rules of the Road,,What does a flashing yellow traffic light mean?,"a: Merging traffic.,b: Proceed with caution.,c: Pedestrian crossing.",b,A flashing yellow light signals drivers to slow down and proceed with caution due to a potential hazard.
3,Rules of the Road,,How should bicyclists ride on sidewalks or in crosswalks?,"a: Take the right-of-way.,b: Yield to pedestrians.,c: Ride without signaling before passing.",b,"Bicyclists on sidewalks or in crosswalks must yield to pedestrians and ride slowly, unless local rules prohibit sidewalk riding."
3,Rules of the Road,,What does a ‘Reduced speed 35 mph’ sign mean?,"a: New speed limit starts at the sign.,b: New speed limit starts at the next sign.,c: Slow down before the reduced speed zone.",a,"The new 35 mph speed limit begins at the Reduced speed sign."""
3,Safe Driving Tips,,Where should pedestrians walk on a road without sidewalks?,"a: On the side with the lightest traffic.,b: On the side facing oncoming traffic.,c: On the same side as traffic flow.",b,Pedestrians should walk on the side facing oncoming traffic on roads without sidewalks for safety.
3,Emergencies,,What should you do when approaching an accident scene?,"a: Focus on driving and keep moving.,b: Stop regardless of involvement.,c: Drive to the scene to look.",a,"Unless involved or emergency help hasn’t arrived, keep moving and focus on driving to avoid hazards at an accident scene."
3,Rules of the Road,,"What color are regulatory signs, and must they be obeyed?","a: Green optional.,b: White mandatory.,c: Blue optional.",b,"Regulatory signs, usually white with black markings, must always be obeyed as they regulate traffic movement."
3,Rules of the Road,,"On a two-lane road with opposite traffic, where should you drive?","a: In either lane.,b: In the lane with less traffic.,c: In the right lane unless passing.",c,"Drive in the right lane on a two-lane road with opposite traffic, except when legally passing another vehicle."
