chapter,section,sub-section,question,options,correct-answer,note
5,,,A solid white line on the right edge of the highway slanting left indicates:,"a: An intersection is ahead, b: A construction zone is approaching, c: A left turn is required soon",c,"A solid white edge line slanting left signals that the road narrows ahead, requiring drivers to adjust their position accordingly."
5,,,If two drivers arrive simultaneously at a four-way stop:,"a: The driver on the right has priority, b: The driver on the left has priority, c: One may proceed without stopping",a,"At a four-way stop, the vehicle on the right has the right-of-way when arriving simultaneously, ensuring orderly movement."
5,,,"What should you do if the driver ahead is distracted, driving with one hand, and talking to a passenger?","a: Give them extra space.,b: Recognize their reduced safety margin.,c: Avoid copying their behavior.",c,"Allow extra space for a distracted driver, recognize their increased crash risk, and avoid mimicking their inattentiveness."
5,,,"At a light rail intersection, you should always:","a: Look both ways before crossing tracks, b: Obey all traffic signals, c: Share the road with pedestrians and bicyclists, d: All of the above",d,"Light rail intersections require checking for trains, obeying signals, and yielding to pedestrians and cyclists to ensure safety."
5,,,When is it acceptable to park in a striped area next to a disabled parking spot?,"a: Never.,b: With a disability plate or placard.,c: When all other spaces are full.",a,"Parking in striped areas next to disabled spaces is prohibited, as these areas are reserved for wheelchair lift access."
5,,,Which statement about motorcycles is true?,"a: It’s okay to follow closely.,b: Two riders improve balance.,c: Fully change lanes when passing.",c,"When passing a motorcycle, change lanes completely, as motorcycles are entitled to a full lane’s width."
5,,,"If you collide with an unattended vehicle, you should:","a: Continue driving, b: Locate the owner or leave a note, c: Avoid contacting your insurance",b,"After hitting an unattended vehicle, stop and either find the owner or leave a note with your contact details and accident circumstances."
5,,,A driver entering public traffic from a driveway or private road:,"a: Has the right-of-way, b: Must yield to drivers on the public road, c: Can force their way into traffic",b,"Drivers entering from a driveway or private road must yield to vehicles and pedestrians on the public road, ensuring safe merging."
5,,,A driver traveling much slower than the speed limit:,"a: Is always a safe driver, b: Always has the right-of-way, c: Should allow following vehicles to pass",c,"Driving significantly below the speed limit on a two-lane road can create hazards, so drivers should pull over to let faster traffic pass safely."
5,,,"While waiting to turn left at an intersection, you should:","a: Signal and keep wheels turned left, b: Signal and keep wheels straight, c: Flash headlights to clear traffic",b,Signal and keep wheels straight to avoid being pushed into oncoming traffic if rear-ended.
5,,,What should you do if your vehicle’s right wheels leave the pavement?,"a: Stop abruptly.,b: Pull fully off the road and return when safe.,c: Accelerate and steer back quickly.",b,"If your wheels leave the pavement, slow down, steer parallel to the road, and ease back onto the pavement when safe to avoid losing control."
5,,,Can you drink alcohol in a vehicle on a public highway?,"a: If you’re not driving.,b: If in the back seat.,c: If in the back of a pick-up truck.",c,"Consuming or possessing alcohol in a vehicle’s passenger area on a public highway is illegal, regardless of location or vehicle status."
5,,,What should you do when passing other vehicles?,"a: Check mirrors and blind spots.,b: Honk three times.,c: Re-enter within 10 feet of the passed vehicle.",a,"Check mirrors and blind spots, signal, and re-enter your lane only when you see the passed vehicle’s front in your rearview mirror."
5,,,A speed limit represents:,"a: The maximum or minimum speed under hazardous conditions, b: The maximum or minimum speed under ideal conditions, c: A suggested speed under ideal conditions",b,"A speed limit defines the legal maximum or minimum speed under ideal conditions, though drivers must adjust for hazards like weather or road work."
5,,,Which statement about railroad crossings is true?,"a: It’s illegal to go around lowered gates, b: You must stop when a flagger directs, c: Not all crossings have flashing signals or gates, d: All of the above",d,"It’s illegal to bypass lowered gates, flaggers’ directions must be followed, and some crossings lack signals or gates."
5,,,What type of line allows passing another vehicle?,"a: Broken white.,b: Double solid yellow.,c: Solid yellow.",a,Broken white lines separate same-direction traffic and allow passing when the passing lane is clear.
5,,,What’s the safest way to drive in traffic?,"a: Vary your speed to stay alert.,b: Drive faster than traffic flow.,c: Drive with the flow of traffic.",c,Driving with the flow of traffic within the speed limit minimizes crash risks caused by speed disparities.
5,,,"To merge onto a crowded freeway, you should:","a: Use mirrors and check blind spots, b: Use the acceleration lane to match traffic speed, c: Yield to freeway traffic, d: All of the above",d,"Check mirrors and blind spots, accelerate to match traffic, and yield to freeway vehicles for a safe merge."
5,,,"When parking downhill on a two-way street, what should you do?","a: Turn wheels to the right.,b: Turn wheels to the left.,c: Keep wheels straight.",a,Turn wheels toward the curb when parking downhill to direct the vehicle away from traffic if it rolls.
5,,,"At a railroad crossing, you must stop:","a: If a stop sign is posted, b: If a crossing gate is lowered, c: If crossing lights are flashing, d: All of the above",d,"Stop at a railroad crossing for a stop sign, lowered gate, or flashing lights to ensure safety from approaching trains."
5,,,What should you do when entering a roadway from a private road?,"a: Honk to warn other drivers.,b: Stop partially on the roadway to signal entry.,c: Yield to pedestrians and traffic.",c,"When entering from a private road, stop and yield to pedestrians and traffic on the roadway to ensure safe entry."
6,,,Defensive drivers should:,"a: Keep their eyes moving, b: Look for potential trouble spots, c: Have action plans, d: All of the above",d,"Defensive driving involves constant awareness, scanning for hazards, and preparing action plans to avoid crashes."
6,,,"When passing a bicyclist on a two-lane road without bike lanes, you should:","a: Slow down and pass with sufficient space, b: Continue straight, expecting the bicyclist to move, c: Wait for a traffic signal or stop sign",a,Slow down and pass with at least 3 feet of space to avoid startling or endangering the bicyclist.
6,,,Must you pull over for an emergency vehicle?,"a: Regardless of your direction.,b: Only if it’s following you.,c: Only if it’s approaching from the opposite direction.",a,"Pull over and stop for an emergency vehicle with flashing lights, regardless of its direction of approach."
6,,,"When turning left, drivers must yield to:","a: Drivers already in the intersection, b: Oncoming traffic, c: Pedestrians in the intersection, d: All of the above",d,"Left turns require yielding to oncoming traffic, pedestrians, and vehicles or cyclists already in the intersection for safety."
6,,,When should you stop using a hand signal for a turn?,"a: During the turn.,b: After the turn.,c: Just before the turn.",b,Stop using a hand signal after completing the turn to maintain control with both hands on the wheel.
6,,,"If you’re upset after a workplace incident, before driving you should:","a: Play the radio loudly, b: Drive fast to vent, c: Take time to calm down",c,Calming down before driving prevents emotional distractions that could impair safe driving.
6,,,"As a pedestrian, you should:","a: Always demand the right-of-way in a crosswalk, b: Avoid entering a street when vehicles are approaching, c: Cross at any time since drivers must stop",b,"Pedestrians should wait for a safe gap before crossing, as approaching vehicles may not have time to stop, even in crosswalks."
6,,,How can you check your blind spots when changing lanes?,"a: Use the inside rearview mirror.,b: Use the outside rearview mirror.,c: Use both rearview mirrors.",c,"Turn your head to check blind spots directly, as mirrors alone may not reveal vehicles in those areas."
6,,,A person using a white cane or guide dog is likely:,"a: A deaf individual, b: Conducting a traffic study, c: A blind individual",c,"A white cane or guide dog indicates a blind pedestrian, and drivers must yield the right-of-way to ensure their safety."
6,,,You may not park:,"a: On a hill.,b: In a parking lot.,c: On a crosswalk or bike lane.",c,Parking on crosswalks or bike lanes is illegal to maintain accessibility and safety for pedestrians and cyclists.
6,,,What should you do when you hear a fire engine siren behind you?,"a: Slow down until it passes.,b: Drive with flashers on.,c: Pull over and stop.",c,Pull over to the curb and stop when you hear a fire engine siren to allow it to pass safely.
6,,,When must you yield to emergency vehicles?,"a: Never.,b: When they use flashing lights or sirens.,c: Only if other vehicles yield.",b,Yield to emergency vehicles using sirens or flashing lights to ensure they can pass safely.
6,,,You may drive around railroad crossing gates:,"a: After the train passes, b: Never, c: When lights stop flashing",b,"Driving around lowered gates is illegal and dangerous, as they indicate an approaching train."
6,,,What should you do when leaving a parking space?,"a: Check for children and obstacles.,b: Signal to other drivers.,c: Check your mirrors.",c,"Before leaving a parking space, check mirrors, signal your intent, and ensure no children or obstacles are in your path."
6,,,When can you proceed through an intersection with a stop sign but no stop line or crosswalk?,"a: After slowing to check for traffic.,b: After stopping and verifying safety.,c: After stopping 20 feet before the intersection.",b,"Stop before the intersection, verify it’s safe, and proceed when clear, even without a stop line or crosswalk."
6,,,Which statement about winter driving is false?,"a: Winter is the most challenging driving season, b: Check antifreeze and washer fluid levels, c: Using cruise control is safe in winter",c,"Cruise control is unsafe in winter conditions like snow or ice, as it can reduce control on slippery roads."
6,,,What should you do if your accelerator sticks open while driving?,"a: Honk your horn.,b: Slam on the brakes.,c: Turn on your four-way flashers.",c,"Turn off the ignition carefully, apply brakes, and move to a safe area if your accelerator sticks to prevent uncontrolled acceleration."
6,,,What helps conserve gasoline while driving?,"a: Idling in the driveway.,b: Rapid acceleration.,c: Gradual slowing.",c,"Gradually slowing down avoids unnecessary braking, allowing smoother acceleration and better fuel efficiency compared to rapid stops."
6,,,Which does not happen after drinking alcohol?,"a: Slower reflexes and reaction time.,b: Distorted speed and distance judgment.,c: Increased alertness.",c,"Alcohol reduces alertness, reaction time, vision, and judgment, increasing risk-taking and impairing driving ability."
6,,,'Highway hypnosis' results from which driving condition?,"a: Staring at the road for extended periods, b: Taking frequent breaks, c: Excessive sleep before a trip",a,"Highway hypnosis occurs when a driver fixates on the road ahead for too long, leading to a trance-like state that reduces awareness and increases crash risk."
6,,,What must you do at an intersection with a flashing red light?,"a: Slow down and drive carefully.,b: Turn right or left as the road is blocked.,c: Stop and wait for a green light.",c,"A flashing red light requires a complete stop, proceeding only when the intersection is clear."
6,,,"When a driver behind you wants to pass, you should:","a: Speed up, b: Maintain your speed, c: Slow down to allow room for the pass",c,Slowing down creates space for the passing vehicle to complete the maneuver safely and quickly.
6,,,The most common cause of traffic crashes is:,"a: New drivers, b: Human error, c: Bad weather",b,"Human error, such as inattention or misjudgment, is the primary cause of most traffic crashes."
6,,,What must you do before changing lanes?,"a: Signal your intent early.,b: Check your blind spot.,c: Ensure the lane is clear.",c,"Signal early, check mirrors, and look over your shoulder to confirm the lane is clear before changing lanes."
6,,,What should you do when driving in bad weather?,"a: Speed up to reach your destination faster.,b: Reduce your following distance.,c: Increase your following distance.",c,Increase your following distance in bad weather to account for longer stopping distances on wet or slippery roads.
6,,,An inattentive driver is one who:,"a: Daydreams or stares off the road, b: Talks to a passenger while maintaining eye contact, c: Focuses only on the vehicle ahead, d: All of the above",d,"Inattentive drivers lose focus by daydreaming, engaging in conversations, or fixating on one vehicle, increasing crash risks."
6,,,You should always signal when:,"a: Changing lanes, b: Pulling into or out of a parking space, c: Entering traffic from an alley or parking area, d: All of the above",d,"Signaling for lane changes, parking maneuvers, or entering traffic communicates your intentions, helping prevent accidents."
6,,,What should you do when preparing to turn left?,"a: Slow down and check your rearview mirror.,b: Move into the left lane.,c: Watch for oncoming vehicles and pedestrians.",c,"Signal early, move to the left lane, slow down, check your mirror, and yield to oncoming traffic and pedestrians before turning left."
6,,,What should you do near a blind pedestrian with a white cane or guide dog?,"a: Slow down and be ready to stop.,b: Take the right-of-way.,c: Proceed normally.",a,"Slow down and yield to blind pedestrians with a cane or guide dog, being prepared to stop to ensure their safety."
6,,,When must you stop at a railroad crossing?,"a: If a stop sign is posted.,b: If a gate is lowered.,c: If crossing lights are flashing.",c,"Stop if red lights are flashing, a gate is lowered, a stop sign is posted, a flagger signals, or a train is approaching."
7,,,When should you return to your lane after passing?,"a: When you feel far enough ahead.,b: When the other driver signals you.,c: When directly next to the passed vehicle.",a,"Return to your lane when you can see the entire passed vehicle in your rearview mirror, signaling your intent."
7,,,Which statement is true?,"a: Sudden weather changes require driving adjustments, b: Slow down in rain and fog, c: Be aware of vehicles behind in bad weather, d: All of the above",d,"Weather changes demand driving adjustments, slower speeds in rain or fog, and awareness of following vehicles."
7,,,When do you have the right-of-way when turning left?,"a: On a solid green light.,b: On a flashing yellow light.,c: On a green arrow pointing left.",c,"A green arrow pointing left grants the right-of-way for left turns, as oncoming traffic must stop."
7,,,What should you do when moving from the right lane to the left on a multilane highway?,"a: Check rearview mirror for traffic behind.,b: Look over your left shoulder for blind spots.,c: Check side mirror and signal.",b,"Check mirrors, signal, and look over your left shoulder to ensure the left lane is clear before changing lanes."
7,,,How does driving at 60 mph affect your field of vision?,"a: Reduced to two-thirds of stationary vision.,b: Reduced to one-fifth of stationary vision.,c: Reduced to three-fifths of stationary vision.",b,"At 60 mph, your field of vision narrows to one-fifth of what it is when stationary, limiting your ability to see hazards."
7,,,"At night, it is most difficult to see:","a: Road signs, b: Pedestrians, c: Other vehicles",b,"Pedestrians are hardest to see at night due to their small size and lack of prominent lighting, requiring extra caution."
7,,,"When completing a left turn from a two-way street onto a one-way street, your car should end in:","a: The right lane, b: The center of the street, c: The left lane",c,Finish a left turn in the leftmost lane of a one-way street to align with traffic flow.
7,,,When do you have the right-of-way when turning left?,"a: On a solid green light.,b: On a flashing yellow light.,c: On a green arrow pointing left.",c,"A green arrow pointing left grants the right-of-way for left turns, as oncoming traffic must stop."
7,,,A slow-moving vehicle emblem is:,"a: A red rectangular sign, b: A green circular sign, c: A yellow diamond-shaped sign",c,"The slow-moving vehicle emblem is a reflective orange triangle, indicating vehicles traveling at 25 mph or slower, like farm equipment."
7,,,What is a blind spot in driving?,"a: An area you can’t see without moving your head.,b: Directly behind your vehicle.,c: Visible in your rearview mirror.",a,"Blind spots are areas around your vehicle that you cannot see without turning your head, typically to the sides and rear."
7,,,"When an emergency vehicle with sirens or flashing lights approaches, you must:","a: Slow down until it passes, b: Drive to the right and stop, c: Signal for it to pass",b,"Drive to the right side and stop to yield the right-of-way to an emergency vehicle, ensuring its safe passage."
7,,,A stop sign is shaped like a(n:,"a: Rectangle, b: Square, c: Octagon",c,"An octagonal shape is exclusively used for stop signs, signaling drivers to come to a complete stop before proceeding."
7,,,You should not park within ____ of a traffic control signal.,"a: 50 feet, b: 30 feet, c: 35 feet",b,Parking within 30 feet of a traffic signal is prohibited to maintain visibility and safety.
7,,,Where should you stop at a stop line?,"a: Before the stop line.,b: On the stop line.,c: Past the stop line.",a,"Stop lines are placed to provide a safe walkway for pedestrians, so stop before the line to avoid obstructing it."
7,,,Distracted driving is:,"a: Very rare, b: Extremely dangerous behavior, c: Not a concern",b,"Distracted driving is highly risky, endangering drivers, passengers, and others by diverting attention from the road."
7,,,"At a railroad crossing with flashing signals, you should:","a: Stop and look for a train, b: Slow down and look for a train, c: Look for a train and speed up",a,Flashing signals at a crossing require a full stop and checking for trains before proceeding.
7,,,What should you do at an unmarked railroad crossing?,"a: Always stop completely.,b: Slow down and be ready to stop.,c: All crossings have signals, so this doesn’t apply.",b,"At an unmarked railroad crossing, drivers should slow down, check for trains in both directions, and be prepared to stop if a train is approaching."
7,,,"As a pedestrian, you should:","a: Always demand the right-of-way in a crosswalk, b: Avoid entering a street when vehicles are approaching, c: Cross at any time since drivers must stop",b,"Pedestrians should wait for a safe gap before crossing, as approaching vehicles may not have time to stop, even in crosswalks."
7,,,Which must you obey above all others?,"a: A steady red light, b: A police officer, c: A stop sign",b,A police officer’s directions supersede all other traffic signals and signs for immediate safety and control.
7,,,"When parking downhill on a two-way street, what should you do?","a: Turn wheels to the right.,b: Turn wheels to the left.,c: Keep wheels straight.",a,Turn wheels toward the curb when parking downhill to direct the vehicle away from traffic if it rolls.
7,,,What’s the first response to reduced visibility?,"a: Turn on headlights.,b: Reduce speed.,c: Turn on wipers.",b,Reduce speed first when visibility decreases to maintain control and respond to hazardous road conditions.
7,,,Alcohol-related crashes account for ____ of fatalities in automotive crashes.,"a: 3 percent, b: 5 percent, c: 10 percent",c,"Alcohol-related crashes contribute to 29 percent of motor vehicle crash fatalities, highlighting the significant danger of driving under the influence."
7,,,Drive below the posted speed limit when:,"a: Conditions are less than ideal, b: You see a police car, c: Entering a highway with other cars",a,Reduce speed below the posted limit in adverse conditions like rain or fog to maintain control and safety.
7,,,"When using a hand signal for a turn, stop signaling:","a: Mid-turn, b: After completing the turn, c: Just before the turn",c,Stop signaling just before the turn to keep both hands on the wheel for control during the maneuver.
7,,,When can you proceed through a yellow light intersection?,"a: If an emergency vehicle is crossing.,b: If pedestrians are crossing.,c: If you’re turning right.",c,"If already in the intersection when the light turns yellow, proceed carefully to clear the intersection."
7,,,What should small vehicle drivers expect when passing a large vehicle?,"a: Loud noises.,b: Air pollution.,c: Wind gusts from the large vehicle.",c,"Large vehicles create strong wind gusts that can affect smaller vehicles’ direction, requiring corrective steering when passing."
7,,,What should you do when it starts to sleet or snow while driving?,"a: Keep windshield and mirrors clear.,b: Increase following distance.,c: Approach vehicles cautiously.",c,"In sleet or snow, keep visibility clear, increase following distance, and approach other vehicles cautiously due to slippery conditions."
7,,,You must pull over and stop for an emergency vehicle:,"a: Regardless of direction, b: Only if it’s following you, c: Only if it’s approaching from the opposite direction",a,"Stop and pull over for an emergency vehicle with active lights or sirens, regardless of its direction."
7,,,Double solid yellow lines in the middle of a road indicate:,"a: Railroad crossing ahead, b: Pedestrian crossing ahead, c: No passing from either direction",c,"Double solid yellow lines prohibit passing for both directions, except for left turns or passing non-vehicles when safe."
7,,,When may you pass a vehicle on the right shoulder?,"a: Never.,b: When the vehicle ahead is too slow.,c: When the vehicle ahead is turning.",a,"Never pass on the right shoulder, as it is illegal and unsafe; pass only on the main road when conditions allow."
8,,,"At an intersection with a flashing red light, you should:","a: Stop fully and proceed when safe, b: Stop only if other cars approach, c: Stop only if cars are in the intersection",a,"A flashing red light requires a full stop, yielding to traffic, and proceeding only when clear."
8,,,"When turning onto a one-way street, what should you do?","a: Turn into the right lane.,b: Turn into the left lane.,c: Turn into the lane that interferes least with traffic.",c,Enter the lane that minimizes interference with traffic when turning onto a one-way street for safe integration.
8,,,Which factors influence alcohol’s effects?,"a: Food in the stomach.,b: Body weight.,c: Time between drinks.",c,"Alcohol’s effects depend on the amount consumed, time between drinks, body weight, and food intake, which can slow absorption."
8,,,When should you drive in a reversible lane with a red X signal?,"a: If no oncoming traffic is visible.,b: When passing a vehicle.,c: Never.",c,"Never drive in a lane marked with a red X, as it indicates the lane is closed, typically in reversible lane systems."
8,,,Anything that causes you to ____ can lead to a crash.,"a: Take your eyes off the road, b: Remove your hands from the wheel, c: Divert your attention from driving, d: All of the above",d,"Distractions that take your eyes, hands, or focus away from driving significantly increase the likelihood of a crash."
8,,,"At an intersection with a flashing red light, you must:","a: Slow down and proceed carefully, b: Turn right or left, c: Stop and wait for a green light",a,"A flashing red light requires a full stop, followed by careful progression when the intersection is clear."
8,,,"When using a hand signal for a turn, stop signaling:","a: Mid-turn, b: After completing the turn, c: Just before the turn",c,Stop signaling just before the turn to keep both hands on the wheel for control during the maneuver.
8,,,What should you do if angry from a work incident before driving?,"a: Play the radio loudly.,b: Drive fast to vent.,c: Cool off before driving.",c,Take time to calm down before driving to avoid letting anger impair your judgment and endanger others.
8,,,What must you do before changing lanes?,"a: Signal your intent early.,b: Check your blind spot.,c: Ensure the lane is clear.",c,"Signal early, check mirrors, and look over your shoulder to confirm the lane is clear before changing lanes."
8,,,What should you do when driving on an interstate?,"a: Stop on the shoulder if tired.,b: Always use cruise control.,c: Signal and check mirrors and blind spots before changing lanes.",c,"Before changing lanes on an interstate, signal, check mirrors, and look over your shoulder to ensure the lane is clear."
8,,,Can you park across from a fire station entrance?,"a: If emergency vehicles have left.,b: At night.,c: In clear weather.",c,Parking is prohibited within 75 feet of a fire station entrance on the opposite side to ensure emergency access.
8,,,What should you do when passing other vehicles?,"a: Check mirrors and blind spots.,b: Honk three times.,c: Re-enter within 10 feet of the passed vehicle.",a,"Check mirrors and blind spots, signal, and re-enter your lane only when you see the passed vehicle’s front in your rearview mirror."
8,,,"When hearing or seeing an emergency vehicle approaching, you should:","a: Stop immediately, b: Drive to the right and stop, c: Proceed slowly to let it pass",b,"Drive to the right and stop to yield to an emergency vehicle, ensuring it can pass safely without obstruction."
8,,,"How close may you not pass within to a bridge, viaduct, or tunnel?","a: 200 feet.,b: 100 feet.,c: 500 feet.",b,"Do not pass within 100 feet of a bridge, viaduct, or tunnel to ensure safe and legal passing."
8,,,A good defensive driver:,"a: Always drives slowly, b: Anticipates other drivers’ actions, c: Maintains a constant speed",b,Defensive drivers actively monitor other road users’ behavior and anticipate potential hazards to prevent collisions.
8,,,"At a school crossing sign, you should:","a: Always stop regardless of a stop sign, b: Watch for children and be ready to stop, c: Proceed without caution",b,"School crossing signs require vigilance for children, who may cross unpredictably, necessitating readiness to stop."
8,,,"If another vehicle risks hitting you, you should:","a: Sound your horn, b: Wave your arms, c: Use your emergency lights",a,"Sounding your horn alerts other drivers or pedestrians to your presence, helping prevent a collision."
8,,,Drive below the posted speed limit when:,"a: Conditions are less than ideal, b: You see a police car, c: Entering a highway with other cars",a,Reduce speed below the posted limit in adverse conditions like rain or fog to maintain control and safety.
8,,,What happens when alcohol is mixed with prescription or over-the-counter drugs?,"a: The drug reduces alcohol’s effects.,b: Alcohol aids the drug in curing illness.,c: The combination amplifies the effects of both.",c,"Combining alcohol with medications can intensify the impairing effects of both, potentially causing effects equivalent to consuming multiple drinks."
8,,,Car drivers should be aware that large trucks:,"a: Have large blind spots, b: Stop more quickly than cars, c: Need less room to maneuver",a,"Large trucks have significant blind spots, making it critical for drivers to avoid lingering in these areas to prevent collisions."
8,,,When may you drive in an HOV lane?,"a: With two or more occupants.,b: If driving slower than traffic.,c: If driving faster than traffic.",a,"HOV lanes are reserved for vehicles with two or more occupants, marked by signs and diamond symbols."
8,,,What does a stop sign indicate?,"a: Slow down and prepare to stop if vehicles approach.,b: Come to a complete stop and proceed when safe.,c: Image of a stop sign.",b,"A stop sign requires a full stop, yielding the right-of-way to other vehicles and pedestrians at the intersection, proceeding only when it is safe."
8,,,"When driving in fog, you should:","a: Drive cautiously at reduced speed, b: Avoid high beam headlights, c: Use low beam headlights, d: All of the above",d,"Fog reduces visibility, so drivers should slow down, use low beams for better road illumination, and avoid high beams to prevent glare."
8,,,What should you know when approaching a heavy truck from behind on a hill?,"a: The truck may be slower than the speed limit.,b: You can always safely pass it.,c: You can always legally pass it.",a,"Trucks often travel slower than the speed limit on inclines, so use caution and avoid passing if visibility is limited."
8,,,"A “Reduced speed, 35 mph” sign means:","a: The 35 mph limit starts at the sign, b: The limit starts at the next speed sign, c: You have time to slow down later",a,"A reduced speed sign with a posted limit, like 35 mph, takes effect immediately at the sign’s location."
8,,,"At dusk or on cloudy days, you should:","a: Use four-way flashers, b: Use parking lights, c: Turn on your headlights",c,"Headlights must be used at dusk or in overcast conditions to enhance visibility, switching to low beams when near other vehicles."
8,,,What should you do if stopped in a line at a stop sign with no cross traffic after others pass?,"a: Proceed without stopping again.,b: Stop again at the stop sign.,c: Roll past the stop sign slowly.",b,"Always stop completely at a stop sign, even in a line of traffic, to yield to any approaching vehicles."
8,,,What should you do if you hear a siren but can’t see the emergency vehicle?,"a: Keep driving until you see it.,b: Pull to the curb and stop.,c: Slow down and don’t stop until you see it.",b,Safely pull over to the right and stop until you’re sure the emergency vehicle is not approaching you.
8,,,"As you approach an intersection and the light turns from green to yellow, you should:","a: Accelerate to beat the red light, b: Brake sharply to stop, c: Prepare to stop in the intersection",c,"A yellow light signals an impending red light, so drivers should slow down and be ready to stop, unless already in the intersection."
8,,,"As your speed increases, your field of vision:","a: Expands, b: Narrows, c: Remains unchanged",b,"Higher speeds reduce your field of vision, limiting your ability to detect hazards, requiring greater caution."
