id,question,image,option_a,option_b,option_c,option_d,correct_answer,explanation
8860,The service brake system:,,Applies and releases the brakes when you press the brake pedal while driving normally.,Applies and releases the parking brakes.,Applies and releases the emergency brake.,Applies and releases the axle brake.,A,"Air brakes consists of three separate braking systems: the service brake system, the parking brake system, and the emergency brake system. The service brake system applies and releases the brakes when you use the brake pedal while driving normally."
9138,When only the tractor is equipped with an Anti-Lock Braking System (ABS):,,There is a decreased risk of jackknifing.,There is an increased risk of jackknifing.,The brakes will not work as effectively as they would without ABS.,The brakes will become more sensitive.,A,"If a tractor is equipped with an Anti-Lock Braking System (ABS) but the trailer is not, the risk of jackknifing will be reduced and the driver should still be able to maintain steering control. If only the trailer is equipped with ABS, it is less likely that the trailer will swing out to one side."
8869,What color is the low air pressure warning light?,,Green,Orange,Red,Purple,C,A low air pressure warning signal is required in vehicles with air brakes. The warning light is usually red and may be accompanied by a buzzer.
8999,"When operating a vehicle with a dual brake system, a driver should:",,Let the vehicle warm up before driving to ensure that fuel reaches the engine.,Wait to begin driving until the air compressor builds up a minimum pressure of 100 psi in both the primary and secondary systems.,Begin driving just after the vehicle starts.,"Pump the pedal about 20 times to build pressure, then begin driving.",B,"Before driving a vehicle with a dual air system, allow time for the air compressor to build up a minimum pressure of 100 psi in both the primary and secondary systems."
8987,What can happen if the air pressure gets too low in an air brake system?,,The brakes may squeak.,The brakes may not work.,The brakes may be sluggish.,The brakes will be very sensitive.,B,"Pressing and releasing the brake pedal unnecessarily can let air out faster than the compressor can replace it, reducing the available air pressure. If the air pressure in an air brake system gets too low, the brakes will no longer work."
8871,What is a wig wag?,,A type of warning system,A tube used to move air from the compressor to the tanks,A noise made by air brakes when used,A part within the braking unit that allows air to move freely,A,A wig wag is a type of low air pressure warning device in an air brake system. It drops a mechanical arm into the driver's view when the air pressure in the tanks falls below 60 psi.
8881,"Before driving a vehicle with a dual air brake system, you must wait for the air compressor to build a minimum of ____ in both the primary and secondary systems.",,25 psi,50 psi,75 psi,100 psi,D,"Before driving a vehicle with a dual air brake system, you should wait for the air compressor to build up at least 100 psi in both the primary and secondary systems."
11315,Dollies equipped with ABS are required to have malfunction lamps located where?,,On the rear,On the left side,On the front,On the top,B,A dolly equipped with an Anti-Lock Braking System (ABS) is required to have a yellow malfunction lamp located on its left side.
11682,"During a static leakage test, the maximum leakage rate for a double combination vehicle is:",,3 psi in one minute.,6 psi in one minute.,8 psi in one minute.,4 psi in one minute.,A,"When performing a static leakage test on a double combination vehicle with air brakes, the leakage rate should be no more than 3 psi in one minute. If air leaks from the air brake system at a quicker rate, the vehicle should not be driven because something likely needs to be repaired."
9007,What can happen if a parking brake is used in very wet weather when temperatures are below freezing?,,The brakes will squeak.,The brakes may freeze so the vehicle cannot move.,The brakes may suddenly release by themselves.,The brakes may explode.,B,"If you use the parking brakes when the weather is very wet and the temperature is below freezing, the brakes may become frozen, preventing the vehicle from moving."
8863,The air entering air storage tanks may contain:,,Water and compressor oil.,Frost.,Gravel.,Antifreeze.,A,"The air that enters air storage tanks in an air brake system usually contains a certain amount of water and compressor oil. Because accumulations of these materials can damage the braking system, tanks are equipped with drains to allow their removal."
9004,"To use the stab braking method in an emergency situation, you should:",,"Apply the brakes completely until the wheels lock up, release the brakes until the wheels start rolling, then repeat the process.","Apply the brakes about halfway, but keep the wheels rolling.","Fully apply the brakes, let the wheels lock up, and hold the brake pedal down, keeping the wheels locked until the vehicle stops.",Apply the emergency brake.,A,"The stab braking method for emergency stops involves fully applying the brakes until they lock up. The brakes are then released until the wheels start rolling, then the process is repeated."
8984,"On a truck with air brakes, the braking system’s air compressor:",,Pumps air into the air storage tanks.,Fills the tires.,Moves air to the back of the truck.,Cleans the brakes.,A,"In an air brake system, the air compressor pumps air into the air storage tanks. The air compressor is controlled by the air compressor governor."
8862,How many air storage tanks are used in an air brake system?,,Two tanks,Four tanks,Six tanks,The number varies.,D,Air storage tanks are used to hold compressed air. The number and size of air tanks in an air brake system varies among vehicles.
10226,Test the low pressure warning signal:,,Once a month.,Once a week.,Twice a week.,Before every trip.,D,"It is essential that your low pressure warning light function properly. After allowing the system to charge, you can test the warning signal by rapidly applying and releasing the brake pedal. This will release air from the braking system and the warning signal should come on when pressure drops to a dangerous level."
11130,How is the parking brake released?,,By tapping on the brake pedal three times,By pushing in the brake control knob,By engaging the accelerator,By tapping the accelerator twice,B,"In newer vehicles with air brakes, the parking brakes are controlled by a diamond-shaped yellow knob. Pull the knob out to activate the parking brakes and push it in to release them."
9891,Air storage tanks:,,Are not allowed on a vehicle.,Hold compressed air for the brakes.,Should be drained of excess air after every trip.,,B,"In an air brake system, the air storage tanks hold compressed air to be used by the brakes. The number and size of air tanks varies among vehicles."
11879,The rods in S-cam brakes move the slack adjusters when air pressure is added to the brake chambers. This air pressure is added to the chambers when the driver:,,Presses the brake pedal.,Uses the emergency brake.,Uses the trailer hand valve.,,A,"When pressing the brake pedal in a vehicle with S-cam brakes, air will enter the brake chambers. The added air pressure will push out the rods and move slack adjusters, twisting the brake camshafts."
11890,"While driving, ____ generally holds spring brakes in place.",,Air pressure,Electricity,Gasoline,,A,"While driving, spring brakes are generally held in place by air pressure. If the air pressure gets low enough, the springs will activate the brakes."
8762,An emergency brake must be controlled by:,,Mechanical force.,Air pressure.,Gravity.,,A,"All trucks, truck tractors, and buses must be equipped with emergency brakes and parking brakes. Because air pressure can eventually leak away, emergency and parking brakes should be held on by mechanical force."
11905,"When stopping in an emergency situation, you should:",,Veer your trailer to the right and stop.,Stop in a straight line.,Veer your trailer to the left and stop.,,B,"If you need to make an emergency stop, you can use either the controlled braking method or the stab braking method. It's important to brake in a way that keeps your vehicle in a straight line but will still allow you to turn if necessary."
9606,"If the low air pressure warning signal comes on, you should:",,"Continue driving, but have the brakes repaired within a week.",Pull over and inspect the brakes.,Phone a mechanic while driving.,,B,"If the low air pressure warning signal comes on while you are driving a vehicle with air brakes, you should immediately bring the vehicle to a safe stop while you are still able to control the brakes. Inspect and repair the brakes as soon as possible."
8629,What kind of force do emergency brakes use?,,Air pressure,Mechanical,Heavy,,B,"Air brakes are really three different braking systems: the service brake, the parking brake, and the emergency brake. Emergency and parking brakes are applied with mechanical force."
9605,What helps prevent wheel lockup when braking?,,An Anti-Lock Braking System (ABS),Air brakes,An alternator,,A,The purpose of an Anti-Lock Braking System (ABS) is to prevent wheel lockup while brakes are being applied.
11891,"In a vehicle with dual air brakes, a leak in one system ____ the second system.",,Will always affect,May not affect,Is caused by,,B,"A dual air brake system is made up of two separate air brake systems. If there is an air leak in one system, it may not affect the other."
11895,Do not operate a vehicle if any brake drums have cracks that are larger than ____ of the width of the friction area.,,One half,One third,One fifth,,A,"Before beginning a trip, it is important to check the brake drums during your walk-around inspection. It is unsafe to drive if any brake drum has a crack more than one half of the width of the friction area."
11884,You should test the low pressure warning signal by:,,Turning on the engine and applying the trailer hand brake.,Rapidly pressing and releasing the brake pedal.,Removing wheel chocks and disengaging the parking brake.,,B,"It is essential that your low pressure warning light functions properly. After allowing the system to charge, you can test the warning signal by rapidly applying and releasing the brake pedal. This will release air from the braking system and the warning signal should come on when pressure drops to a dangerous level."
8760,A wig wag is:,,A low pressure warning device.,A tube that carries air to the brakes.,A type of air brake system.,,A,Vehicles with air brakes are required to be equipped with a low pressure warning device. A wig wag is a type of low air pressure warning device. This device drops a mechanical arm into the driver's view if the pressure in the tanks drops to a level between 55 and 75 psi.
11896,"In a dual air brake system, air pressure should build from 85 to 100 psi within ____ seconds.",,25,10,45,,C,"When inspecting a vehicle with a dual air brake system, you should wait for air pressure to build from 85 to 100 psi in both the primary and secondary systems. This should take about 45 seconds."
11535,"During an applied leakage test, the maximum leakage rate for a triple combination vehicle is ____ in a minute.",,2 psi,4 psi,6 psi,,C,It is important to know the maximum air loss rate that is safe for your specific vehicle. A triple combination should have a leakage rate no higher than 6 psi in a minute during an applied leakage test.
9463,Failing to drain air tanks could result in:,,Water accumulations freezing and causing brake failure.,Squishy brakes.,Too much air collecting in the tanks.,,A,"In an air brake system, the air tanks must be periodically drained to remove accumulations of water and compressor oil. If water is not removed, it could freeze in cold weather and cause brake failure."
8640,Having ABS on only one axle:,,Can be dangerous.,Still allows you additional control when braking.,"Slows the vehicle, but cannot stop it.",,B,"If you have an Anti-Lock Braking System (ABS) equipped on only the tractor, only the trailer, or only one axle, you will still have more control over the vehicle when braking than you would without ABS. You should brake normally."
8635,"When operating a vehicle with a dual air brake system, the driver should:",,Let the vehicle warm up before driving to ensure that the fuel reaches the engine.,Let the air compressor build up a minimum of 100 psi pressure in the primary and secondary systems before driving.,Begin driving just after the vehicle starts.,,B,"Before driving a vehicle with a dual air brake system, allow time for the air compressor to build up a minimum of 100 psi pressure in both the primary and secondary systems. Watch the air pressure gauges to monitor the pressure levels."
11880,Friction in an S-cam brake is caused when the brake shoes and linings:,,Press against the outside of the brake drum.,Press against the inside of the brake drum.,Push against each other.,,B,Friction inside a brake drum is caused when the brake shoes and linings push against the inside of the drum. The friction in the drums will slow and stop the vehicle.
11894,A ____ allows a driver to gradually apply spring brakes.,,Modulating control valve,Trailer air supply control,Relay valve,,A,"A modulating control valve allows a driver to gradually apply spring brakes. In equipped vehicles, the valve is controlled by a lever located on the dashboard."
11532,A slack adjuster should move no more than ____ from where it is attached to the push rod.,,Two inches,Five inches,One inch,,C,"Before a trip, you should check each slack adjuster after parking, setting wheel chocks, and disengaging the parking brake. Pull the slack adjusters to make sure that they do not move more than about one inch from where the push rod is attached. If they move more than one inch, they may be out of adjustment and will need to be fixed."
8637,"If an air compressor is belt-driven, the belt should be routinely checked to ensure that it is:",,Thin.,Properly tightened.,Cracked.,,B,"If your vehicle has air brakes, the air compressor drive belt should be checked before each drive. Check the tightness of the belt and verify that it is in good condition."
11531,What tells you how much pressure is in your vehicle's air tanks?,,The supply pressure gauge,The ABS malfunction lamp,The tractor protection valve,,A,A vehicle that is equipped with air brakes must also be equipped with a supply pressure gauge. This gauge tells the driver how much air pressure is in each of the vehicle's air tanks.
11898,"If air pressure drops to a level between ____, a visual low pressure warning signal should have already activated.",,55 and 75 psi.,80 and 95 psi.,65 and 100 psi.,,A,"A visual low pressure warning signal should activate before air pressure drops to a level between 55 and 75 psi. This signal could be a light, a buzzer, or a wig wag."
11101,"When about to drive a vehicle with a dual brake system, a driver should:",,Let the vehicle warm up to ensure the fuel reaches the engine.,Wait for air pressure to build in both the primary and secondary systems.,Begin driving just after the engine starts.,"Pump the pedal about 20 times to build pressure, then begin driving.",B,"Before driving a vehicle with a dual air brake system, allow time for the compressor to build up pressure to at least 100 psi in both systems."
10232,Using an Anti-Lock Braking System (ABS):,,Shortens stopping distance.,Shortens brake response time.,Provides less control.,Provides more control.,D,"An Anti-Lock Braking System (ABS) helps prevent wheel lockup during hard braking. While it provides better control, it does not necessarily shorten a vehicle's stopping distance."
8994,All air tanks must include:,,A drain valve.,A lock.,A trap door.,A warning sticker.,A,Air brake system tanks must contain drain valves. These valves are used to drain accumulated oil and water from the tanks and may be either manually or automatically operated.
11676,How should you test the low pressure warning signal?,,Engage and disable the parking brake.,Rapidly press and release the brake pedal.,Open the rear shut-off valves.,Uncouple and recouple all glad hands.,B,"It is essential that your low pressure warning light functions properly. After allowing the system to charge, you can test the warning signal by rapidly applying and releasing the brake pedal. This will release air from the braking system and the warning signal should come on when pressure drops to a dangerous level."
11104,The parking brake should be:,,Used whenever you park the vehicle.,Used while driving.,Set when driving in bad weather.,Used to stop the vehicle in normal driving.,A,The parking brake should be applied every time you park your vehicle.
10228,Water and compressor oil are usually found in the compressed air within an air brake system. Water and compressor oil:,,Are necessary for the proper function of the air brake system.,Should be added if low.,Should be removed regularly.,Are not concerns.,C,Compressed air in an air brake system usually contains a certain amount of water and compressor oil. The water and oil can damage the brakes if left to accumulate in the system. Manually operated air tank drains must be opened daily to remove this build-up.
10363,An Anti-Lock Braking System (ABS):,,Cannot be used with air brakes.,Should be used on dry pavement.,Can assist in maintaining control when braking.,Should only be used if all axles have ABS.,C,Anti-Lock Braking Systems (ABS) are compatible with air braking systems. ABS helps maintain control of a vehicle and prevents the wheels from locking up during hard braking on slippery surfaces. ABS can still provide benefits even if is present on only one axle.
10231,"If you’re driving and the ABS warning light comes on, it means:",,The ABS is working properly.,The ABS has just been activated.,The ABS is not working properly.,The ABS needs to be activated.,C,"Vehicles with Anti-Lock Braking Systems (ABS) have yellow malfunction lights to alert the driver if something is wrong with the braking system. If these lights activate, the driver may have lost ABS on one or more wheels."
10230,Foundation brakes are used:,,Only at the front wheels.,Only at the rear wheels.,Only at the driver’s side wheels.,At each wheel.,D,Foundation brakes are used at each wheel. The most common type is the S-cam drum brake.
11106,"To use the stab braking method, you should:",,"Apply the brakes completely until the wheels lock up, release the brakes until the wheels start rolling, then repeat the process.","Apply the brakes about halfway, but allow the wheels to keep rolling.",Apply the brakes completely until the wheels lock up and the vehicle stops.,Apply the emergency brake until the vehicle starts to slow.,A,"The stab braking method for emergency stops involves fully applying the brakes until they lock up. The brakes are then released until the wheels start rolling, and then the process is repeated."
11664,Front wheel braking works:,,Only on packed snow.,Under all conditions.,Only if the road is dry.,Under most conditions.,B,"Front wheel braking is effective under all road conditions. It is unlikely that you will experience a front wheel skid, even on ice."
8873,"In a newer vehicle, you apply the parking brake:",,By using a diamond-shaped yellow knob.,By using a round red knob.,By using a square green knob.,By using a black round knob.,A,"In a newer vehicle with air brakes, the parking brake is controlled by a diamond-shaped yellow knob. The knob is pulled out to apply the parking brakes and pushed in to release them."
8878,"On trucks and buses, where are ABS malfunction lamps located?",,On the driver’s door,On the instrument panel,On the outside of the vehicle by the passenger’s door,Under the hood,B,"Tractors, trucks, and buses with Anti-Lock Braking Systems (ABS) have yellow malfunction lamps located on their instrument panels. Trailers have yellow ABS malfunction lamps on their left side, either on the front or rear corner."
8997,Brakes may get out of adjustment:,,If they are too hot.,In colder weather.,If they are used.,If they get wet.,A,"Brakes can get out of adjustment quickly, especially if they are used to the point of overheating. Brake adjustment should be checked frequently."
11892,____ make up the emergency brake system.,,Only parts of the parking brake system,Only parts of the service brake system,Parts of the parking and service brake systems,,C,"In an air brake system, there are three different braking systems: a service brake system, a parking brake system, and an emergency brake system. The emergency brake system uses parts of both the parking and service brake systems."
11692,The emergency brake system uses:,,Only parts of the parking brake system.,Only parts of the service brake system.,Parts of both the parking and service brake systems.,Only parts unique to the emergency brake system.,C,"In an air brake system, there are three different braking systems: a service brake system, a parking brake system, and an emergency brake system. The emergency brake system uses parts of both the parking and service brake systems."
11906,"If you are braking on dry pavement while traveling at 55 mph, how much distance will brake lag add to your overall stopping distance?",,32 feet,45 feet,20 feet,,A,"The total stopping distance for vehicles equipped with air brakes is made up of four factors: perception distance, reaction distance, brake lag distance, and braking distance. When braking at a speed of 55 mph while driving on dry pavement, the brake lag can add around 32 feet to the vehicle's total stopping distance."
8755,An air compressor governor controls:,,When the air compressor pumps air into the air storage tanks.,How fast air is pumped into the air storage tanks.,The temperature of the air pumped into the air storage tanks.,,A,"In an air brake system, the air compressor governor controls when the air compressor pumps air into the air storage tanks."
8638,What should happen before the air pressure in an air brake system tank falls below 55 psi?,,The warning light should activate.,The vehicle will be unable to shift out of gear.,The front lights should flash.,,A,"The low air pressure warning signal must activate before the air supply pressure drops below 55 psi in the air tank. If the warning signal does not turn on when being tested during an inspection, the vehicle is not safe to drive."
9892,What kind of brakes do most newer heavy-duty trucks use?,,Single air brakes,Dual air brakes,Triple air brakes,,B,Most newer heavy-duty vehicles use dual air brake systems. A dual air brake system has two separate air brake systems which use a single set of brake controls.
8641,"Brakes can get out of adjustment quickly, especially:",,If they are hot.,In the winter time.,If they are used frequently.,,A,"Brakes are particularly prone to getting out of adjustment if they are hot. Be sure to routinely check the adjustment of your brakes. For a vehicle to be safely controlled, all brakes must be properly functioning and adjusted."
11888,The leakage rate for a triple combination vehicle with air brakes should be no more than ____ in one minute during a static leakage test.,,8 psi,5 psi,3 psi,,B,"When performing a static leakage test on a triple combination vehicle with air brakes, the leakage rate should be no more than 5 psi in one minute. If the air leaks from the air brake system at a quicker rate, the vehicle should not be driven because something likely needs to be repaired."
11883,"During an inspection, slack adjusters on S-cam brakes should not move more than:",,One foot.,One centimeter.,One inch.,,C,"Check each slack adjuster after parking on level ground, setting wheel chocks, and disengaging the parking brake. Pull the slack adjusters to make sure they do not move more than about one inch from where the push rod is attached. If they move more than one inch, they may be out of adjustment and will need to be fixed."
9894,Brakes out of adjustment will:,,Work properly.,Cause some of the brakes to overwork and malfunction.,Allow better acceleration.,,B,Brakes out of adjustment will fade before those that are properly adjusted. Brake adjustment must be checked frequently to help prevent brake issues.
8766,"In a dual air brake system, if one air system is very low on pressure:",,None of the brakes will work at all.,Either the front or rear brakes will not be fully operable.,There is usually no noticeable effect.,,B,"In a dual air brake system, either the front or rear brakes will not be fully operable if one of the air systems gets too low on pressure. If the air pressure in either tank gets too low while you are driving, you should exit the road and park as soon as possible."
11881,Braking mechanisms are located inside:,,The fifth wheel.,A brake drum.,The landing gear.,,B,Drum brakes are attached to the wheels and located on the axles of a vehicle. The braking mechanisms that cause the vehicle to stop can be found inside of a drum brake.
11885,"When you are about to start down a hill, you should switch into a ____ gear.",,Higher,Faster,Lower,,C,"Before starting down a hill, be sure to switch into a low gear. Gravity will increase your vehicle's speed as you travel downhill."
11897,"When experiencing cold weather, be sure to check your vehicle's alcohol evaporator:",,Every three hours.,Every day.,Every other week.,,B,"An alcohol evaporator can help prevent ice from building up in an air brake system. In cold weather, the evaporator should be checked and refilled every day."
8639,ABS brakes:,,Help you avoid wheel lockup.,Lock up your vehicle's wheels.,Prevent your vehicle from accelerating when going uphill.,,A,The purpose of an Anti-Lock Braking System (ABS) is to prevent a vehicle's wheels from locking up when the driver brakes hard on a slippery surface.
11534,"During an applied leakage test, the maximum leakage rate for a double combination vehicle is ____ in a minute.",,2 psi,4 psi,6 psi,,B,It is important to know the maximum air loss rate that is safe for your specific vehicle. A double combination vehicle should have a leakage rate no higher than 4 psi in a minute during an applied leakage test.
8764,"When the spring brakes are on, you should never:",,Turn on the lights.,Turn off the vehicle.,Push down the brake pedal.,,C,Never push down the brake pedal while the spring brakes are activated. The combined force of springs and air pressure could damage the brakes.
11907,How much distance will an air brake-equipped vehicle need to come to a complete stop if it is traveling at 55 mph under ideal driving conditions?,,300 feet,100 feet,450 feet,,C,"A vehicle's total stopping distance is made up of perception distance, reaction distance, brake lag distance, and braking distance. With all of these factors included, an air brake-equipped vehicle traveling at a speed of 55 mph under ideal driving conditions will need approximately 450 feet to come to a complete stop."
