id,question,image,option_a,option_b,option_c,option_d,correct_answer,explanation
9308,"If you are transporting hazardous materials and the cargo is on fire, you should:",,Try to put it out with a fire extinguisher.,Contact emergency personnel and let them battle the fire.,Hope the fire goes out by itself.,,B,"Fighting a hazardous materials fire requires special training and protective gear. Unless you have the proper equipment and training, do not try to fight a hazardous materials fire yourself."
9150,Who is responsible for installing placards on a vehicle?,,The shipper,The carrier,The driver,The mechanic,C,"While shippers of hazardous materials are responsible for providing necessary placards, it is the driver's responsibility to actually place them on the vehicle."
8949,A Class 7 hazardous material is:,,Explosive.,Flammable.,Radioactive.,Corrosive.,C,Radioactive materials are categorized as Class 7 hazardous materials.
9149,A HazMat endorsement is valid for:,,One year.,Two years.,Five years.,Eight years.,C,"While a regular CDL is valid for eight years, a HazMat endorsement is valid for only five years after the date the DMV receives notification that your background test has been passed."
10121,What shape is a placard indicating hazardous materials?,,Diamond,Triangle,Circle,Octagon,A,"In general, vehicles carrying hazardous materials are required to display diamond-shaped warning signs on all four sides. These warning signs are called ""placards."""
10123,"Before any flammable liquids are loaded or unloaded, the engine should be:",,Turned off.,Revved.,Turned on.,Drained of oil.,A,"Before loading or unloading a tank with flammable liquids, you should turn off the engine, unless running the engine is necessary to operate a pump."
10974,Many products classed as poison are also:,,Radioactive.,Flammable.,Heavy.,Sweet-tasting.,B,Many products classed as poison are also flammable. Take the appropriate precautions if you think your cargo may be flammable.
10973,Which agency helps coordinate emergency response to chemical hazards?,,The National Response Center,The Federal Containment Organization,The United Center for Chemical Assistance,The National Transportation Network,A,"As a resource to police and firefighters, the National Response Center helps coordinate emergency response to chemical hazards."
8923,Hazardous materials should be loaded and unloaded:,,Away from heat sources.,"Near heat, if possible.",With sharp objects.,By being rolled.,A,Many hazardous materials become more dangerous when exposed to heat. Hazardous materials should be loaded and unloaded away from heat sources.
8965,"If you apply for a HazMat endorsement, you must undergo a check through which agency?",,The Transportation Security Administration,The Federal Bureau of Investigation,The Department of Energy,The Department of Defense,A,"To obtain an original or renewed hazardous materials endorsement, you must pass a Transportation Security Administration (TSA) background check."
8708,The only way to effectively check your tire pressure is:,,With a tire pressure gauge.,By eyeballing it.,By pushing on the tire to feel the pressure.,,A,You must examine each tire on a motor vehicle at the beginning of each trip. The only effective way to check tire pressure is by using a tire pressure gauge.
8673,Who must mark and label the materials for shipping?,,The carrier,The shipper,The driver,,B,"Shippers of hazardous materials are required to warn drivers and others about the risks of the materials by putting hazard warning labels on packages, putting placards on the transporting vehicles, and providing proper shipping papers and emergency response information."
8676,What does a shipping paper describe?,,The materials being transported,How the materials will be transported,Who should accept the materials being transported,,A,"Among other information, shipping papers must include a description of the specific hazardous materials being transported."
11509,The power unit of a placarded vehicle must carry a fire extinguisher with a minimum rating of:,,10 B:C.,30 B:C.,40 B:C.,,A,The power unit of a placarded vehicle must be equipped with a fire extinguisher with an Underwriters Laboratories (UL) rating of 10 B:C or more.
8672,"When applying for an original or renewed HazMat endorsement, you must undergo a background check through which agency?",,The Transportation Security Administration,The Federal Bureau of Investigation,The Department of Energy,,A,"When applying for an original or renewed HazMat endorsement, you must undergo a federal security threat assessment done by the Transportation Security Administration (TSA)."
10493,The identification numbers assigned to chemicals can be found:,,In the DOT Emergency Response Guide.,In the truck's manual.,In the Periodic Table of Elements.,,A,Information about hazardous chemicals is found in the Emergency Response Guide (ERG) provided by U.S. Department of Transportation (DOT). The ERG is indexed by the proper shipping names and identification numbers of substances.
8707,When refueling a vehicle carrying hazardous materials:,,The engine should be left on.,The engine should be turned off.,The gas nozzle may be left unattended.,,B,"If you need to refuel a vehicle carrying hazardous materials, you must first turn off the engine. While refueling, someone must be at the nozzle and controlling the fuel flow at all times."
9483,"If cargo containing hazardous materials is leaking but the driver does not have access to a phone, they should:",,Drive to a phone to alert emergency personnel.,Drive to a designated hazardous materials clean-up facility.,Send someone else for help.,,C,"If a cargo of hazardous materials begins to leak, do not move your vehicle any more than safety requires. If you continue to drive, an even larger area will become contaminated. Instead, you should park your vehicle, secure it, stay with the vehicle, and contact the proper emergency personnel. If you do not have access to a phone, you should send someone else to get help."
11506,"When Division 1.3 materials are being transported, the floor liner should be:",,Made from non-ferrous materials.,Metallic.,Attached loosely.,,A,"You should use a floor lining when transporting Division 1.1, 1.2, or 1.3 materials. The floors must be tight and the liner must be made from either non-metallic material or non-ferrous metal. Non-ferrous metals are any metals that do not contain iron or iron alloys."
8711,"When trying to control a minor truck fire, what should you do before opening trailer doors?",,Check to see if the doors are hot.,Throw water on the doors.,Remove your protective equipment.,,A,"If you are experiencing a truck fire, you should not attempt to open trailer doors without first feeling the doors to see if they are hot. If the doors are hot, there may be a cargo fire. Leave the doors closed if there is a cargo fire."
8681,How many identical placards must be placed on a vehicle?,,Three,Two,Four,,C,"A placarded vehicle must have at least four identical placards: one on the front, one on the rear, and one on each side of the vehicle."
8713,"If you notice a cargo leak, you should identify the leaking hazardous materials by:",,Smelling the materials.,Touching the materials.,Using the shipping papers.,,C,"If you discover a cargo leak while transporting hazardous materials, use the shipping papers, label, or package location to identify which materials are involved. Do not try to touch or smell the leaking materials to determine what they are because doing so could result in injury or death."
10631,"When accepting a package of hazardous materials, a driver should ensure:",,The shipping paper matches the marking and labels on packages.,The shipping paper is written in code.,That all packages are labeled as poison.,The all boxes are sealed.,A,"When carrying hazardous materials, it is a good idea to compare the shipping papers to the markings and labels on the packages."
9650,"When driving, you should stop and take a break ____ to avoid becoming too tired.",,Every half hour,Every hour,Every two hours,Every six hours,C,"To reduce the chances of becoming fatigued on a long trip, a driver should stop for a break at least once every two hours or 100 miles driven."
10128,Stopping distance can be affected by:,,Speed.,Temperature.,Time of day.,Traffic.,A,"Stopping distance is affected by a vehicle's speed. The faster you are driving, the longer your stopping distance will become."
10207,"If you identify a distracted driver on the road, you should:",,Follow their vehicle closely.,Try to get their attention.,Give them plenty of room.,Flash your lights at them.,C,"If you encounter a distracted driver, make sure to give them plenty of room. Be very careful if you pass their vehicle because the driver may be unaware of your presence and drift into your lane."
10630,"Unless a package is clearly unsafe, what does the driver need to accept a package of hazardous materials?",,The shipper’s certification,A notarized statement,A verbal agreement,A court order,A,"Unless a package is clearly unsafe or does not comply with the Hazardous Materials Regulations, you may accept the shipper's certification that it was properly packaged."
10193,"When inspecting the engine compartment, you should not:",,Check the engine oil level.,Check the coolant level in the radiator.,Drain the brake fluid.,Check the windshield washer fluid level.,C,"When inspecting the engine compartment, you should check the oil level, coolant level, and windshield washer fluid level, among other things."
9634,Bridges usually:,,"Freeze, but only once the temperature drops significantly below 32 degrees Fahrenheit.",Freeze after other road surfaces freeze.,Freeze before other road surfaces.,Have heaters to prevent them from freezing.,C,Bridges usually freeze before the rest of the road. You should be especially careful when crossing bridges if the temperature is near the freezing point.
10092,Rust around wheel nuts may mean:,,It recently rained.,The nuts are loose.,The tires should be replaced.,The nuts are too tight.,B,Rust around wheel nuts may mean that they are loose. Check the tightness of the nuts if you see any rust in the area.
11242,"When pulled off on the side of the road, a driver should:",,Keep the driver’s side door open.,Turn on their emergency flashers.,Wave their arms.,Turn off all lights.,B,"If you must stop on the side of the road, it is important that you turn on your emergency flashers as a warning to other drivers. This is especially important if you are stopped at night."
10206,Which of the following is not a way to reduce driving distractions?,,Pre-programming radio stations,Planning the route before driving,Eating while driving,Adjusting mirrors before driving,C,"Strategies for avoiding distracted driving include pre-programming radio stations; planning out your route in advance; adjusting your mirrors before setting out; and not eating, drinking, or smoking while behind the wheel."
10591,"When doing an inspection, make sure your brake pads are:",,Covered in grease.,Covered in coolant.,Covered in oil.,Free of oil and grease.,D,"Potential problems to check for when inspecting brakes include cracked drums; shoes or pads with oil, grease, or brake fluid on them; and shoes that are missing, broken, or worn dangerously thin."
10390,About how many drinks does it take for a 200-pound person to reach a 0.02 percent blood alcohol concentration (BAC)?,,One,Two,Three,Four,A,Alcohol impairment begins long before the legal limit is reached. A 200-pound person will reach a blood alcohol concentration (BAC) of 0.02 percent after a single drink.
8922,Shippers must keep a copy of shipping papers for:,,Six weeks.,Six months.,One year.,Two years.,D,"Shippers must retain a physical copy or an electronic image of hazardous materials shipping papers for a minimum of two years after the materials are accepted by the initial carrier. For hazardous waste, this increases to three years."
10192,Wheel rims that have been welded should:,,Be placed in the front of the vehicle.,Be placed in the rear of the vehicle.,Be placed on dual tires.,Not be used.,D,Wheels and rims with welding repairs are not safe to be used. Replace any damaged wheels and rims.
10524,"On any upgrade, gravity will:",,Speed up your vehicle.,Slow down your vehicle.,Not impact the speed of your vehicle.,Cause your vehicle to swerve to the left.,B,"When driving uphill, you are fighting the force of gravity, which will slow down your vehicle."
10210,"When going down a steep downhill, your primary source of braking should be:",,Engine adjustments/downshifting.,Using the brake.,Using the parking brake.,Using ABS.,A,"On a steep downgrade, you must use the engine's braking effect as your primary method of speed control. Be sure to decelerate and downshift appropriately before beginning to drive down the hill."
8789,Steering wheel play should be no more than:,,10 degrees.,25 degrees.,50 degrees.,75 degrees.,A,Steering wheel play of more than 10 degrees (about two inches of movement at the rim of a 20-inch steering wheel) can make it difficult to steer.
10447,"When driving under wet conditions, what does a lack of spray from other vehicles indicate?",,Ice has formed on the road.,The pavement is dry.,The spray is caught on the underside of the vehicle.,The tires have soaked up all the moisture.,A,"If the road appears to be wet but the wheels of other vehicles are no longer generating spray, ice has formed on the road. Drive with extra caution when operating on wet or icy roads."
10339,"If being tailgated, you should:",,Drive in the left lane.,Drive in the right lane.,Speed up.,Drive on the shoulder.,B,"You may be tailgated when you can't drive fast enough to keep up with other traffic. If a heavy load is slowing you down, stay in the right lane, if possible."
9993,Retreaded tires:,,May be used on the front axle of a school bus.,May be used on the rear axles of a school bus.,Cannot be used on a school bus.,,B,"Regrooved, recapped, or retreaded tires are not allowed to be used on the front wheels of a bus."
8800,Accelerating roughly is:,,Encouraged at slow speeds.,Encouraged at all speeds.,"Discouraged, as it may cause damage to the vehicle.","Discouraged, as it may confuse other drivers.",C,"When accelerating, speed up smoothly and gradually so your vehicle does not jerk. Rough acceleration can cause mechanical damage."
10097,"During the vehicle inspection test, you will be asked to:",,Change a tire.,Explain to the examiner what you would inspect and why.,Estimate the weight of a load in a trailer.,Change a windshield wiper.,B,"During the CDL vehicle inspection test, you must be able to inspect your vehicle and explain to the examiner what you are inspecting and why."
10338,"When driving, keeping space between your vehicle and other vehicles is:",,Not important.,Important.,A waste of time.,Optional.,B,"For the safety of everyone on the road, it is essential that you maintain adequate cushions of space between your vehicle and other vehicles. This will help ensure that if you need to stop your vehicle, you will be able to do so without hitting someone else."
10536,A pre-trip inspection should include:,,A check of the engine oil level.,Removing coolant.,Spraying WD-40 into the air filter.,Removing a tire.,A,"A pre-trip inspection should include a check of components in the engine compartment, including a check of the engine oil level."
9636,"To ensure you do not interfere with traffic while driving a heavy vehicle, you should:",,Switch gears while driving uphill.,Try to pass other vehicles while driving uphill.,Stay in the right lane.,Ride the brakes while driving downhill.,C,"If the weight of your vehicle prevents you from matching the speed of surrounding traffic, you should stay in the right lane, if possible."
10490,How do you label a hazardous material if the proper label will not fit on the material's package?,,The label may be placed on a tag securely attached to the package.,A scannable QR code may instead be attached to the package.,The HazMat label should be reduced in size to fit on the package.,The label may be pasted to the wall of the trailer.,A,"If a hazardous materials label will not fit on a package, it may be placed on a tag that is securely attached to the package."
11318,A pre-trip vehicle inspection:,,Is not required if the driver regularly uses the vehicle.,Is not required for trips under 100 miles.,Is only to be performed by a mechanic.,Is required by law.,D,Drivers are required by state and federal law to inspect their vehicles before beginning to drive.
11235,Belts in the engine compartment should be:,,Frayed.,Tight.,Greasy.,Easy to slide off.,B,"When inspecting your vehicle's engine, check the belts for tightness and excessive wear. The amount of ""give"" that is safe for each belt in a given engine will vary, so learn what is appropriate for your vehicle."
9526,"When it is difficult for others to see your vehicle, such as at dawn or dusk, you can help other drivers by:",,Keeping your lights off.,Turning your lights on.,Driving on the shoulder.,Waving an arm out the window.,B,"At times when visibility is low, you should turn your headlights on to the low beam setting. If you are having a difficult time seeing others, they are probably having a difficult time seeing you."
9062,Leaking shock absorbers:,,Are normal.,Indicate a potentially dangerous defect.,Will prevent the turn signals from working.,Pose no threat if the vehicle is only driven on highways.,B,"The suspension system keeps a vehicle's axles in place. Damaged suspension parts, such as leaking shock absorbers, may be potentially dangerous defects on a vehicle."
10632,"If a box contains liquid containers, the box must display:",,Arrows pointing in the correct upright direction.,A return address.,The number of containers inside the box.,Rubber gloves.,A,Hazardous materials packages with containers of liquid inside must have orientation markings with arrows pointing in the direction that should be upright.
10341,"If you identify a large box in your lane on the road ahead, you should:",,Slow down.,Speed up.,Not be worried because another vehicle will likely hit it before your vehicle.,Swerve into another lane of traffic.,A,"Slow down and be very careful if you see foreign objects in your lane. Remember that even something that seems relatively light and harmless, like a cardboard box, could contain harder or heavier items that could cause damage to your vehicle."
10130,Be sure you are always driving so your vehicle can stop:,,Within 10 feet of your current position.,"Within 1,000 feet of your current position.",Within your view of the road ahead.,Immediately.,C,"Always be sure that you are driving in a manner that will allow your vehicle to come to a complete stop, if necessary, within the area of the road ahead that you are able to see."
10529,"In an emergency, if you must leave the roadway to drive on the shoulder, you should:",,Brake as hard as possible.,Steer so all wheels are on the shoulder.,"Stop safely before returning to the road, if possible.",Stay on the shoulder until the next exit.,C,"If a hazard requires you to drive onto the shoulder of a road, you should try to keep one set of wheels on the pavement to maintain better control of your vehicle. If possible, stay on the shoulder until your vehicle has come to a complete stop, then pull back onto the road when it is safe to do so."
10095,An example of mandatory emergency equipment is:,,A supply of spare electrical fuses.,A loud horn.,A battery-operated flashlight.,A supply of fireworks.,A,Mandatory emergency equipment includes: at least one fire extinguisher; spare electrical fuses (unless the vehicle is equipped with circuit breakers); and warning devices for parked vehicles (such as reflective triangles).
10615,A driver should always:,,Stay in their lane.,Have an emergency plan.,Stay in the left lane.,Drive above the speed limit.,B,"While driving, you should continually scan the road ahead to spot potential hazards well in advance. Make emergency plans for how to deal with the hazards in the event that they become dangerous."
10135,Which of the following is not an example of a distracted person that motorists should be worried about?,,A driver talking to another person in a vehicle,Children on the side of the road,Construction workers on the side of the road,A person sitting on a bench waiting for a bus,D,Drivers who are holding conversations with others may not be paying full attention to the road and may make unsafe moves. Children do not always pay attention to traffic and may dart into the road without looking. Exercise caution when driving near road workers. This helps to keep the workers and other distracted drivers safe.
9064,When checking the engine compartment:,,The parking brake should not be engaged.,Wheels should be chocked.,The engine should be running.,The gearshift should be in first gear.,B,"Before inspecting the engine compartment, make sure that the parking brakes are on and/or the wheels are chocked. Check the engine compartment before entering the cab and starting the engine."
11239,Convex mirrors:,,Cannot be used on vehicles transporting hazardous materials.,Can replace flat mirrors.,Can be helpful to see a wider area.,Are illegal to be used in most states.,C,"Many large vehicles have curved, convex mirrors. Convex mirrors allow drivers to see a wider area than flat mirrors. However, they also make objects seem smaller and farther away than they really are."
10255,"When transporting hazardous materials, placards:",,Should only be used with explosives.,Should be used on all four sides of a vehicle.,Should only be used by Class A licensed drivers.,Should be used to reduce insurance rates.,B,Hazardous materials warning placards must be used on all four sides of a vehicle transporting hazardous materials.
10708,How much water needs to be on the surface of a road for a vehicle to hydroplane?,,Usually several inches,"A good amount, such as a large puddle",A small amount,None,C,Hydroplaning is an effect in which a vehicle's tires lose traction with the surface of the road and instead glide along a layer of water. There does not have to be much water on the road for this to occur.
10423,"When it is difficult to see, such as at dawn or dusk, what is the best way to make your vehicle more visible?",,Use your high beam lights.,Use your low beam lights.,Use only your clearance lights.,Do not use any lights.,B,"In conditions of poor visibility (such as at dawn, at dusk, in rain, or in snow), you should turn on your low beam headlights to make your vehicle easier to see. Do not use your high beams when driving near other vehicles."
10666,Brake pads should:,,Be covered with grease.,Be covered with oil.,Be covered with brake fluid.,Not have any oil or grease on them.,D,"When inspecting your brakes, you should verify that the shoes and pads do not have any oil, grease, or brake fluid on them."
9357,If an Anti-Lock Braking System (ABS) is equipped on a trailer but not on a tractor:,,The truck should not be driven because ABS needs to be on both the tractor and trailer.,The truck should be driven more slowly than usual.,The tractor should not be used and a new tractor with ABS should be located.,The tractor and trailer can still be used together.,D,A vehicle being equipped with anti-lock brakes on only the tractor or only the trailer provides additional control during braking.
10203,A cardboard box on the road:,,Is not considered a hazard.,Should be avoided by driving off the roadway.,Could damage vehicle parts.,Will improve tires' traction.,C,"Any foreign object on the road is potentially dangerous. For example, something seemingly harmless, such as a cardboard box or paper sack, could contain a hard or heavy object that could do serious damage to a vehicle."
9104,"When entering a foggy area, you should:",,Stop on the side of the roadway.,Pass other vehicles.,Slow down.,Use your high beam headlights.,C,"Always slow down before entering a foggy area. Use low beam headlights, avoid passing others, and avoid stopping on the side of the roadway. It is safest to completely avoid driving under foggy conditions, if possible."
11301,Which of the following is not an example of a driver who might be a hazard?,,A driver operating a vehicle without first scraping ice off the windshield,The operator of a rental truck,The driver of a station wagon with items covering the back windows,A person operating a pick-up truck,D,Drivers with blocked vision may pose hazards to others on the road. Examples of such drivers include those who haven't scraped ice off of their windshields; those driving vehicles loaded with large items blocking the windows; and those who are driving rental trucks without being used to the limited rear visibility of a truck.
8813,"When using a turn signal, you should not:",,Signal early.,Signal continuously.,Cancel the turn signal after completing the turn.,Allow the turn signal to stay on long after the turn has been completed.,D,"Always signal well ahead of a turn or lane change. Signal continuously until you have completed the turn or lane change, then be sure to cancel the signal so you do not confuse other drivers."
10417,Good drivers consistently look ____ seconds ahead of their vehicles.,,Two to three,Five to six,12 to 15,30 to 45,C,Most good drivers consistently look down the road 12 to 15 seconds ahead of their vehicles. Watching ahead of your vehicle will allow you to react to upcoming hazards before meeting them.
11096,"If pulled over on the side of the road, you should:",,Use the taillights to alert other motorists.,Turn on your four-way flashers.,Keep your lights off to avoid distracting other drivers.,Set out items from the cab to warn motorists.,B,"If you must stop on the side of the road, you should turn on your emergency flashers and place the appropriate warning signals to warn other drivers."
9639,A person working on a disabled vehicle on the shoulder of a road:,,Will likely pay attention to traffic on the road.,May be focused on the repair and not paying attention to roadway traffic.,Is exempt from traffic laws.,Should not be assisted.,B,"Be cautious when driving near people who are working on disabled vehicles. The task will likely consume their attention, so they may not be aware of traffic or other hazards on the road."
11586,"During a trip, which shut-off valves should be open?",,All shut-off valves should be open.,The rear shut-off valves should be open.,"All shut-off valves should be in the open position, except the rear shut-off valves.",No shut-off valves should be open.,C,"When starting a trip, be sure that all shut-off valves are in the open position, except for the last valves on the rear trailer. It is important that air reaches the brakes on all trailers and that the air is not able to escape from the back of the vehicle."
9541,When coupling a trailer:,,Make sure to couple matching glad hands.,Any glad hand can be connected to any other glad hand.,It is best to leave one glad hand unattached.,Only one set of glad hands should be connected.,A,"When coupling, make sure you couple matching glad hands. They are often color-coded to help drivers avoid mistakes. Typically, blue is used for service lines and red is used for emergency lines."
9661,Hazardous materials may be transported:,,By any driver with a CDL.,"By any driver, as long as the total weight of the hazardous materials are under 50 pounds.",By any driver in a rural area.,By a driver with a CDL and HazMat endorsement.,D,You must have a CDL with a hazardous materials endorsement to drive a vehicle of any size that is used to transport hazardous materials.
9398,HazMat endorsement holders must be fingerprinted:,,Once every year.,Every time the endorsement is renewed.,Only once.,Before transporting each HazMat load.,B,"When applying for or renewing a HazMat endorsement, you must undergo a Federal Security Threat Assessment, which includes being fingerprinted."
11606,A loss of air pressure in the emergency line will cause:,,The suspension springs to extend.,The tractor protection valve to open.,The rear trailer to detach from the combination.,The emergency brakes to activate.,D,The emergency air line controls the emergency brakes on a combination vehicle. A loss of air pressure in the emergency line will cause the emergency trailer brakes to activate.
8970,Emergency response information provided by the shipper must include:,,Any risks of fire or explosion.,Value of the materials.,Driver information.,How many people should respond in the event of an accident.,A,"At a minimum, emergency response information must include the basic descriptions and technical names of the materials being transported; immediate hazards to health; risks of fire or explosion; immediate precautions to be taken in the event of an accident or incident; immediate methods for handling fires; initial methods for handling spills or leaks in the absence of fires; and preliminary first aid measures."
9524,"If you are driving so slowly that you could impede other vehicles, you should:",,Stay in the left lane.,Drive with your emergency flashers activated.,Not use any lights.,Wave an arm out of your window.,B,"If you must drive slowly, you should use your emergency flashers to warn other drivers. Be sure that the use of emergency flashers is permitted by local laws."
9087,What can change the height of a vehicle?,,Color,Length,Weight,Number of windows,C,"The added weight of a heavy load will make a vehicle sit lower than usual. A vehicle will often be taller when carrying a light load than when carrying a heavy load. If your vehicle fits under an overpass while carrying a full load, it is not guaranteed that it will fit under the same overpass if it is empty."
9635,Areas of the road that are shaded:,,Usually do not freeze.,"Usually do not contain moisture, so they can’t freeze.",Will remain slick after ice on other areas of the road has melted.,Should always be avoided.,C,"Because they are exposed to less sunlight, shaded patches of road will stay cooler longer than other areas of the road. Due to the lack of direct sunlight, shady areas can remain icy and slippery after ice on other areas of the road has melted."
9358,An Anti-Lock Braking System (ABS):,,Decreases your braking distance.,Increases your braking distance.,Creates a loud squeaking noise when being used.,Helps to ensure control while braking.,D,ABS increases a driver's control during braking. It will not necessarily change the distance needed for a vehicle to come to a complete stop.
11241,"When changing lanes, you should:",,Move quickly before other vehicles get into the lane you wish to occupy.,"Move slowly, in case another vehicle is in the lane you wish to occupy.",Not use your turn signal.,Never use the right lane.,B,"Always change lanes slowly and smoothly. If you did not see drivers who are already using the lane you wish to occupy, this will give them a chance to get out of your way or honk their horns to alert you. Always signal before changing lanes."
11994,How many daily hours of sleep does an adult need to maintain alertness?,,Six to seven,Seven to eight,Eight to nine,Four to five,C,"Being properly rested is essential to the safe operation of a CMV. To maintain alertness, most people need eight to nine hours of sleep per night."
9086,What is the number one cause of death and injury in work zones?,,Speeding drivers,Careless behavior by construction workers,Drivers driving too slowly,Equipment placed in the roadway,A,Speeding traffic is the main cause of death and injury in work zones. Drive with special caution when traveling near road workers.
8797,"After the engine is started, warning lights and buzzers should all:",,Stay on.,Flicker occasionally.,Turn off right away.,Turn off once the vehicle begins moving.,C,"After the engine is started, the warning lights and buzzers should deactivate immediately. The charging circuit warning, oil, coolant, and Anti-Lock Braking System (ABS) lights should all turn off."
10940,Mirror adjustment can only be checked properly if:,,The trailer is straight.,There is no trailer attached to the tractor.,The vehicle is on a slight incline.,The vehicle is on a slight decline.,A,"If a trailer is attached to a tractor, the adjustment of the vehicle's mirrors can only be checked accurately if the trailer is straight."
9349,Which of the following is most likely to result in hydroplaning?,,Using tires with worn tread,Using properly inflated tires,Using new tires,Traveling at speeds under 10 mph,A,"Hydroplaning is most likely to occur on wet roads if tire pressure is low or if tire tread is worn. If there is enough water on the road, hydroplaning can occur at speeds as low as 30 mph."
11473,"If you must make a quick stop while transporting liquids, one safe option is to:",,Use the controlled braking method.,Turn while braking.,Apply the parking brake.,Apply the brakes with minimal pressure.,A,"A tank vehicle transporting liquids is less stable than other vehicles and may be prone to roll over or skid if not operated in a safe manner. If you must make a quick stop to avoid an accident while transporting liquid cargo, it safest to use either the controlled braking method or the stab braking method."
8890,"When backing a trailer, how should you turn the steering wheel?",,Turn the top of the steering wheel in the direction you want the trailer to go.,Turn the top of the steering wheel in the direction opposite of where you want the trailer to go.,It doesn’t matter.,It depends on where the trailer is being backed.,B,"When backing with a trailer, turn the top of the steering wheel in the direction opposite of where you want to go. Once the trailer begins turning, you should then switch the direction of the steering wheel to follow the trailer."
9071,"If driving a vehicle with a manual transmission, you can prevent your vehicle from rolling backward when starting from a stop by:",,Partly engaging the clutch before removing your foot from the brake pedal.,Placing the vehicle in reverse before moving forward.,Fully engaging the clutch before removing your foot from the brake pedal.,Placing the vehicle in neutral before moving forward.,A,"To prevent rolling backward when starting from a stop, you should partly engage the clutch before removing your foot from the brake. Apply the parking brake whenever necessary to prevent your vehicle from rolling back."
11572,The service air line is attached to the:,,Relay valves.,Supply line.,Emergency air line.,Steering wheel.,A,"The service air line carries air and is controlled by either the foot brake or trailer hand brake. The service air line is attached to relay valves, which allow the trailer brakes to be applied quickly."
10951,Which of the following is not a sign of a person being drowsy?,,Frequent blinking,Drifting from your lane,Feeling hungry,Yawning,C,"Driving drowsy is dangerous and should always be avoided. Warning signs of drowsiness include frequent blinking, your eyes closing or going out of focus by themselves, frequent yawning, and drifting between lanes."
9080,Which of the following is not a rule for using turn signals?,,Signal early.,Signal continuously.,Cancel your signal once your turn or lane change is complete.,Don’t signal unless another vehicle is close.,D,"Always signal before a turn or lane change. Begin signaling well in advance of the movement and keep the signal on continuously during the turn. If it is not self-canceling, make sure to turn your signal off after your turn or lane change is complete."
9088,How could you reduce your stress while driving?,,Drink a caffeinated beverage,Talk on your cell phone,Gesture at other drivers,Listen to calming music,D,"Being under stress can lead to aggressive driving, which is dangerous. Playing calming music can help you become more relaxed if you are feeling stressed while driving."
11580,"If you are operating a vehicle built before 1998 and are unsure if the trailer has an Anti-Lock Braking System (ABS), you can:",,Check for wheel speed sensors coming from the back of the brakes.,Look for a red light on the front right corner of the converter dolly.,Pump the air brakes to activate the ABS.,Assume the vehicle has ABS.,A,"If you are operating a vehicle built before 1998 and are unsure if the trailer has an Anti-Lock Braking System (ABS), you can check under the trailer for wheel speed sensors coming from the back of the brakes."
10778,The most important reason to inspect your vehicle before a trip is:,,To ensure safety.,To maximize gas mileage.,To wake up before the drive.,To fill up time.,A,The most important reason to inspect your vehicle before a trip is to ensure the safety of yourself and others on the road. Safety inspections before every trip are required by state and federal laws.
8811,"When driving, your mirrors should:",,"Not be used, as they are distracting.",Not be used unless there is traffic.,Be checked regularly.,"Be checked regularly, but only if it is cloudy.",C,"It is important for you to be aware of your surroundings at all times. To do this, regularly check your mirrors."
10134,Move over laws require:,,Trucks to use the left lane.,All vehicles to vacate the lane closest to an emergency vehicle that is stopped with its lights flashing.,All vehicles to use the left lane.,All vehicles to move to the left lane if a flatbed trailer is in the right lane.,B,"If an emergency vehicle with its lights on is stopped on the side of the road, move over laws require drivers to vacate the lane directly next to the vehicle, if possible. If a driver cannot move over safely, they must slow down and proceed with caution."
8787,What can rust around the wheel nuts indicate?,,That the nuts are loose.,That the nuts are wet.,That the nuts need to be replaced.,That the nuts are the wrong size.,A,"Rust around wheel nuts can indicate that they are loose. If you observe rust, check the tightness of the nuts."
11602,"When entering or crossing traffic while driving a combination vehicle, it is especially important that you:",,Sound your horn.,Make sure there is a large enough gap for your vehicle.,Expect other drivers to make room for your vehicle.,Let other drivers wave you into their lane.,B,"Combination vehicles require more space on the road than other vehicles. When entering or crossing traffic while driving a combination vehicle, it is especially important that there is a large enough gap in traffic for you to safely do so."
8907,"When checking a tank vehicle, it is most important to verify that:",,There are no leaks.,There is no frost on the windshield.,The paint is not cracking.,The tires are new.,A,"A tank vehicle has a number of items that must be checked during a pre-trip inspection. Refer to the operator's manual for your specific vehicle to ensure that you are checking the vehicle properly. When inspecting any tank vehicle, it is most important to verify that there are no leaks."
9067,Parking brakes:,,Should not be tested.,"Should be tested, but only after driving a distance.",Should be tested before a drive.,Should be tested on a hill.,C,"Parking brakes should always be checked before driving as a part of your pre-trip inspection. If the parking brakes do not hold, the vehicle is faulty and should be fixed."
11578,"While inspecting a coupling, you should go under the trailer and:",,Detach the jaws from around the kingpin.,"Make sure the locking lever is in the ""emergency"" position.",Remove the safety latch.,Look into the back of the fifth wheel.,D,"While inspecting a coupling, you should go under the trailer and look into the back of the fifth wheel. Ensure that the fifth wheel jaws are secured around the shank of the kingpin."
9509,A pre-trip inspection:,,Should never be completed the same way two times in a row.,Should always be completed in the same order.,Should only be done if it is sunny outside.,Should not be done if the driver thinks the vehicle is in good operating order.,B,A pre-trip inspection should be completed in the same way before every drive. Consistency will help you learn all of the proper steps and decrease the likelihood that you will forget to check something.
9148,"To control a surge, brakes should:",,Not be used.,Not be released too quickly after stopping.,Be used firmly and then released.,Be used with the parking brake.,B,"To help reduce the risk of front-to-back surge when stopping a tank vehicle, keep steady pressure applied to the brakes. Do not release them too quickly after coming to a stop."
