id,question,image,option_a,option_b,option_c,option_d,correct_answer,explanation
9609,A trolley valve:,,Should be used while driving.,Should only be used to test trailer brakes.,Should be used when parking uphill.,,B,"The trailer hand valve (also referred to as the trolley valve or Johnson bar) is a mechanism that works the trailer brakes. It should only be used to test the brakes. Using it while the vehicle is being driven could cause a skid. Never use the trailer hand valve while parking because doing so may release the air pressure from the braking system, releasing the brakes that are holding the vehicle in place."
11527,"During a trip, landing gear should be:",,Completely raised.,Completely lowered.,Skimming the pavement.,,A,"Landing gear, or trailer supports, should always be completely raised before a vehicle is driven. Landing gear that is not entirely raised could catch on railroad tracks or other hazards on the roadway."
11843,Maintain a following distance of at least ____ for every 10 feet of your vehicle if you are traveling at a speed under 40 mph.,,One second,Two seconds,Three seconds,,A,"At speeds below 40 mph, you should allow at least one second of following distance for every 10 feet of your vehicle. Follow the same formula when traveling at faster speeds, then add one additional second to your following distance. Remember that larger vehicles require more space to stop than smaller vehicles."
11524,Shut-off valves:,,Prevent air from escaping air brake systems.,Prevent air from entering air brake systems.,Override vehicles that are out of control.,,A,Shut-off valves are used in air supply lines to control the passage of air from one trailer to another. The rear shut-off valve should always be closed to prevent air from leaving the braking system.
11833,The service air line is often controlled by the foot brake and is attached to the ____ valves.,,Relay,Supply,Emergency,,A,"The service air line carries air and is controlled by either the foot brake or trailer hand brake. The service air line is attached to relay valves, which allow the trailer brakes to be applied quickly."
9608,"If your vehicle gets stuck on railroad tracks, you should:",,Sit in the cab and call for help.,Exit the cab and walk away from the tracks.,Motion for another driver to push your vehicle.,,B,"If your vehicle gets stuck on railroad tracks for any reason, you should immediately exit the vehicle and walk away from the tracks. Contact the proper emergency authorities."
11845,"In an empty combination vehicle, the stiff suspension springs and strong brakes will have:",,High traction.,Low traction.,No traction.,,B,"An empty combination vehicle will come to a complete stop more slowly than a fully-loaded vehicle. With less weight in a trailer, the stiff suspension springs and strong brakes will have lower traction than they would if the vehicle carried more weight."
11525,A trailer that is too high:,,May not couple correctly.,Will couple securely.,Is not an issue.,,A,"Before coupling together a tractor and a trailer, you should make sure the trailer is at the proper height. If the trailer is too low, the trailer nose may be damaged. If the trailer is too high, it may not be able to couple correctly."
11529,A driver should test the tractor protection valve by:,,"Pulling the yellow, diamond-shaped knob.",Releasing air with the brake pedal.,Unlocking the trailer doors.,,B,"You should test the tractor protection valve by allowing the air supply to properly charge, turning off the engine, then releasing air from the system by pressing the brake pedal several times. The tractor protection valve should move into its emergency position when psi drops to an unsafe level."
11131,"Which of the following types of vehicles is most prone to the “crack-the-whip"" effect?",,An automobile,A three-axle tractor,A bobtail tractor,A triple combination,D,"Double and triple combinations are the most vulnerable to turning over as a result of the ""crack-the-whip"" effect."
10239,"To help prevent a rollover, cargo should be:",,Placed as high as possible inside the trailer.,Placed as low as possible inside the trailer.,Placed on the passenger side of the trailer.,Placed on the driver’s side of the trailer.,B,"To reduce the risk of a rollover, the weight of cargo in a trailer should be kept as low to the ground as possible. Weight should not be placed primarily on one side of the trailer as this could make the trailer lean, increasing the risk of a rollover."
10364,"When driving a combination rig, following distance should be:",,Decreased in poor weather.,Shorter than when driving a single vehicle.,About the same as when driving a single vehicle.,Longer than when driving a single vehicle.,D,"In comparison to driving a single vehicle, you should maintain an extended following distance when driving a combination rig. Combinations require longer stopping distances than smaller vehicles."
11610,"When glad hands are coupled, the seals should be pressed together at an angle of:",,30 degrees.,45 degrees.,60 degrees.,90 degrees.,D,"When coupling, be sure to couple the proper glad hands. When glad hands are connected, the seals should be pressed together at a 90-degree angle."
11086,"To prevent a trailer from rolling over, you should:",,Speed up when nearing a corner.,Make sudden steering moves.,Take on-ramps faster than the posted speed limit.,Drive slowly around corners.,D,"To reduce the risk of a rollover when driving a combination vehicle, you should keep the weight of the cargo as low to the ground as possible and drive slowly around turns."
10243,"If your trailer begins to drift off course while you are backing, you should:",,Continue trying to back up without stopping.,Turn the top of your steering wheel in the direction of the drift.,Turn the top of the steering wheel in the direction opposite of the drift.,Return the steering wheel to the 12 o’clock position.,B,"If your trailer begins to drift while you are backing, you should correct the drift immediately by turning the top of the steering wheel in the direction of the drift."
10469,What is a bobtail?,,A tractor without a semi-trailer,A tractor with two semi-trailers,A tractor that goes faster than the speed limit,A tractor that goes slower than the speed limit,A,Tractors without semi-trailers are referred to as bobtail tractors. Operating a bobtail tractor requires drivers to exercise caution.
10240,"When lightly loaded, combination vehicles:",,Should not be driven.,Have reduced braking capabilities.,Will not rollover.,Should be loaded with most of the weight in the rear of the trailer.,B,"When a combination vehicle is lightly loaded, it may have poor traction. It is very easy for wheels to lock up on lightly-loaded vehicles when they are being stopped."
11085,"When driving a trailer with ABS, you should:",,Not depress the brakes as much as you would when driving a vehicle without ABS.,Use extra braking force to ensure the ABS kicks in.,Brake as you would when driving a vehicle without ABS.,Try to not brakes as often as you would when driving a vehicle without ABS.,C,"When driving a tractor-trailer combination equipped with an Anti-Lock Braking System (ABS), you should brake in the same manner that you would if operating a vehicle without ABS."
11554,"To prevent a rollover, a driver should:",,Keep cargo low.,Place cargo high.,Keep cargo loose.,Turn quickly.,A,"Rollovers can happen when a combination vehicle is turned too quickly. To help prevent the risk of rollover, it is important to keep the vehicle's center of gravity low by loading cargo as close to the ground as possible."
11456,If a trailer is too high:,,It will not make a difference when coupling.,It may not couple correctly.,Coupling will be more secure.,Coupling will be easier.,B,"Before coupling together a tractor and a trailer, you should make sure the trailer is at the proper height. If the trailer is too low, the trailer nose may be damaged. If the trailer is too high, it may not be able to couple correctly."
11457,"After coupling, there should be ____ between the upper and lower fifth wheel.",,No space,Very little space,A lot of space,Three inches of space,A,"Before a trip, be sure to inspect all couplings. There should be no space between the upper and lower fifth wheel."
10967,An Anti-Lock Braking System (ABS):,,Allows wheels to lock up.,Prevents wheels from locking up.,Makes it easier to turn a large vehicle.,Assists with the operation of brake lights.,B,The function of an Anti-Lock Braking System (ABS) is to prevent a vehicle's wheels from locking up during hard braking.
10966,Trailers manufactured after ____ must be equipped with Anti-Lock Braking Systems (ABS).,,1943,1998,2009,2015,B,"Trailers and converter dollies manufactured on or after March 1, 1998 are required to have Anti-Lock Braking Systems (ABS)."
9948,Older trailers are not equipped with spring brakes. This means that if the air supply for a vehicle's air braking system leaks away:,,The trailer will stop normally.,The trailer will not have brakes.,The trailer will speed up.,,B,"Older trailers do not have spring brakes. This means that if the air supply in an older trailer's air tank has leaked away, there will be no working brakes connected to the trailer and its wheels will turn freely."
11612,"If a trailer's spring brakes do not release when you push the tractor air supply control, you should:",,Check the air line connections.,Release the pintle hook.,Replace the spring brakes.,Drive normally without checking anything.,A,"It is important that all of your vehicle's equipment is in proper working condition before you begin a trip. If a trailer's spring brakes do not release when you push in the tractor air supply control, you should make sure the air line connections are properly attached and sealed."
11847,Combination vehicles need extra space on the road because they:,,Drive more slowly than other commercial motor vehicles.,Are heavier than other commercial motor vehicles.,Need more space to turn and stop than other commercial motor vehicles.,,C,Combination vehicles need more space on the road than other commercial vehicles because they are longer and need more space to turn and stop. It is especially important to properly manage space when you are operating a combination vehicle.
11852,"When glad hands are coupled, the seals should be pressed together at a ____ angle.",,50-degree,180-degree,90-degree,,C,"When coupling, be sure to couple the proper glad hands. When glad hands are connected, the seals should be pressed together at a 90-degree angle."
11530,"Place the trailer air supply control in its ""emergency"" position to test:",,The trailer emergency brakes.,A coupling device.,The anti-lock brakes.,,A,"Be sure to test the trailer emergency brakes before beginning a trip. After ensuring that the trailer rolls freely, you can test the emergency brakes by pulling out the trailer air supply control, or placing it in the ""emergency"" position. Pull forward slightly with the tractor and make sure the trailer does not move."
11855,"When coupling, after you've connected the air lines to the trailer, you should:",,Supply air to the trailer.,Activate the emergency brake.,Disconnect the glad hands.,,A,"Correctly following the steps to couple and uncouple trailers is vital to safely operating a combination vehicle. After connecting the air lines to the trailer while coupling, you should supply air to the trailer."
11824,Keeping cargo low can:,,Prevent a rollover.,Help you drive faster.,Make turns more dangerous.,,A,"Rollovers can happen when a combination vehicle is turned too quickly. To help prevent the risk of rollover, it is important to keep the vehicle's center of gravity low by loading cargo as close to the ground as possible."
8644,"The ""crack-the-whip"" effect can:",,Turn over a trailer.,Be more effective than braking.,Make a truck move faster.,,A,"Trailers can overturn as a result of the ""crack-the-whip"" effect. The last trailer in a combination is the most prone to tip over due to this effect. Drivers should be aware of the rearward amplification of their specific vehicles and drive accordingly."
9465,"If a trailer begins to skid, it is best for the driver to:",,Release the brakes.,Accelerate.,"Quickly turn the steering wheel in one direction, then in the other.",,A,"If your trailer begins to skid, you should release the brakes to regain traction. The trailer will begin to straighten out once the wheels begin to grip the road again."
11842,More than half of all accident-related truck driver deaths are caused by:,,Rollovers.,Slippery roads.,Other drivers.,,A,"More than half of all accident-related truck driver deaths are a result of truck rollovers. To help prevent a rollover, be sure to load cargo low to the ground and centered on your rig. Take corners slowly and carefully."
11844,Watching the road ahead:,,Is more dangerous than only watching your mirrors.,Does not help you drive more safely.,Can help you avoid the need for sudden lane changes.,,C,Making a sudden lane change can be dangerous while driving a combination vehicle. You can avoid the need to make a sudden lange change by looking down the road for upcoming obstacles that will require you to change lanes.
11835,Trailers built before ____ are not required to have spring brakes.,,1985,1975,1999,,B,"Trailers built before 1975 are not required to have spring brakes. When parking a trailer without spring brakes, be sure to use wheel chocks to prevent the trailer from rolling."
11827,"If you use the trailer hand brake while your trailer is skidding, it will:",,Stop the skid.,Straighten the trailer.,Continue the skid.,,C,"If you are experiencing a trailer jackknife, you can help your tires regain traction by releasing the brakes. Using a trailer hand brake while experiencing a skid will only cause the skid to continue."
11528,"Before a trip, you can make sure air flows to all trailers by:",,Checking for moving air inside of each trailer.,Listening for air at the rear shut-off valve.,Feeling for air at the front shut-off valve.,,B,"Before a trip, ensure that air in the air brake system reaches all trailers. Do this by waiting for air pressure to build, then sending air to both the emergency and service lines and opening the shut-off valves on the rear of the last trailer. If air escapes from the shut-off valves in the rear of the combination, the air is being supplied to the entire vehicle."
11853,"If you press the tractor air supply control and your trailer's spring brakes do not release, you should:",,Inspect the air line connections.,Activate the Anti-Lock Braking System.,Turn the engine off and on again.,,A,"It is important that all of a vehicle's equipment is in proper working condition before beginning a trip. If a trailer's spring brakes do not release when you push in the tractor air supply control, you should make sure the air line connections are properly attached and sealed."
10365,Glad hands are:,,Coupling devices.,Happy passengers.,Eager mechanics.,Pleased drivers.,A,"On trailers with air brakes, glad hands are coupling devices used to connect the air lines of the tractor to those of the trailer."
10466,Operating a combination vehicle usually requires ­­­­­____ operating a single vehicle.,,Less skill than,About the same level of skill as,More skill than,Exactly the same level of skill as,C,"Combination vehicles require more skill to drive than single vehicles. Combination vehicles are usually longer and heavier, and are more vulnerable to rollovers."
10249,"If colors are being used to distinguish glad hands, which color is used for service lines?",,Orange,Yellow,Green,Blue,D,"When trailer air lines are color-coded, the service lines are generally blue and the emergency lines are generally red."
11206,What is the Johnson bar?,,A hand valve that works the trailer brakes,A valve that indicates the fuel level,A valve that limits the amount of cargo,,A,"The trailer hand valve, also called the trolley valve or Johnson bar, is used to work the trailer brakes. It should be used only to test the brakes. Using it while a vehicle is in motion could cause a skid."
11201,"If a load is placed on one side of a trailer, the trailer:",,May lean during turns.,May add extra support during turns.,May be easier to steer during turns.,,A,"Positioning the weight of a load on one side of a trailer may cause the trailer to lean to that side, increasing the risk of a rollover during turns and lane changes."
11210,A combination vehicle has ____ air line(s).,,One,Two,Three,,B,Every combination vehicle has two air lines: the service line and the emergency line.
9814,If only a trailer is equipped with an Anti-Lock Braking System (ABS):,,The brakes will likely not work.,The trailer is less likely to swing out.,The tractor brakes should not be used.,,B,"If a trailer is equipped with an Anti-Lock Braking System (ABS) but the tractor is not, the driver will still have increased control while braking. A trailer with ABS is less likely to swing out of its lane than a trailer without ABS."
10313,Rearward amplification refers to:,,The amount of noise projected to the rear of the vehicle.,"The cause of the ""crack-the-whip"" effect.",The number of trailers that can be pulled by one tractor.,,B,"The ""crack-the-whip"" effect is a result of rearward amplification. If not properly handled, a trailer can tip over due to rearward amplification."
11212,"If color-coded, which color is used to identify emergency, or supply, lines?",,White,Yellow,Red,,C,"Air lines are sometimes color-coded to help drivers avoid mistakes when coupling glad hands. Typically, blue is used for service lines and red is used for emergency lines."
11205,"If you are backing and the trailer begins to drift off-course, the driver should:",,Return the steering wheel to the 12 o’clock position.,Turn the top of the steering wheel in the direction of the drift.,Turn the top of the steering wheel in the direction opposite of the drift.,,B,"If your trailer begins to drift while you are backing, you should correct the drift immediately by turning the top of the steering wheel in the direction of the drift."
11075,"When coupling, you should:",,Make sure to couple the proper glad hands.,Only couple one set of glad hands.,It is best to leave one glad hand loose.,,A,"When coupling air brake hoses, you should make sure the proper pairs of gland hands are connected. They are sometimes color-coded to help drivers avoid mistakes. Typically, blue is used for service lines and red is used for emergency lines."
10314,"When backing a trailer, you must turn the steering wheel:",,In the direction you want the trailer to move.,In the direction opposite of where you want the trailer to move.,To the left until backing is complete.,,B,"When backing a vehicle with a trailer, you must turn the steering wheel in the direction opposite of where you want to go. Once your trailer starts to turn, you should turn the steering wheel the other way to follow the trailer."
11828,"If you cannot reverse your trailer in a straight path, you should:",,Swerve back and forth while backing.,Back toward the driver's side.,Back toward the passenger's side.,,B,"If you need to back your trailer but cannot back up in a straight path, you should back on a curved path toward the driver's side of the vehicle. This will allow you the best possible visibility while backing."
11200,"To prevent a rollover, cargo should be:",,Loaded with most weight on the driver’s side of the trailer.,Placed near the rear of the trailer.,Spread out in the trailer.,,C,Cargo weight should be evenly distributed within a trailer to reduce the risk of a rollover. Do not place too much weight on one side of a trailer.
11209,The tractor protection valve:,,Ensures that oil adequately lubricates the engine.,Protects the tractor from exceeding a set speed.,Keeps air in the truck braking system if the trailer develops a leak.,,C,A tractor protection valve keeps air in a tractor or truck air brake system should the trailer break away or develop a bad leak. The valve will close automatically if the pressure drops to an unsafe level.
10910,Combination vehicles are usually:,,Easier to drive than single commercial vehicles.,Lighter than single commercial vehicles.,More difficult to drive than single commercial vehicles.,,C,"Driving combination vehicles requires more skill than driving single commercial vehicles. Combinations are generally longer, generally heavier, and are more vulnerable to rollover."
10312,"When driving while pulling trailers, you should:",,Make sudden turns with the steering wheel.,Avoid making sudden moves.,Push the accelerator to the floor when starting from a stop.,,B,You should always steer gently and smoothly while pulling a trailer. Making sudden steering moves could cause the trailer to tip over.
11074,A tractor protection valve:,,Keeps air in a brake system if there is a bad leak.,Prevents a truck from being stolen.,Prevents a trailer from being accidentally released.,,A,A tractor protection valve keeps air in a tractor or truck air brake system should the trailer break away or develop a bad leak. The valve will close automatically if the pressure drops to an unsafe level.
9718,"In a combination rig, it is best to make:",,"Quick, sudden stops.",Sharp turns.,Quick accelerations.,"Slow, planned stops.",D,"When driving a combination vehicle, it is important to brake well in advance and look far ahead of your vehicle to avoid the need for sudden stops. Making habits of these actions will help you prevent your trailer from jackknifing."
10031,"If you are backing and become unsure about your path of travel, you should:",,Continue backing.,Stop and get out to look.,"Continue backing, but more slowly than before.",,B,"If you are unsure of your path while you are driving in reverse, you should stop, exit the vehicle, and recheck your path of travel."
11203,When the wheels of a trailer lock up:,,The trailer will be drivable.,The trailer may swing around.,The vehicle will maintain steering.,,B,A trailer may swing out and strike other vehicles if its wheels lock up. This is especially likely with lightly-loaded trailers.
10701,"When a vehicle goes around a corner, the rear wheels:",,Follow the same path as the front wheels.,Follow a different path than the front wheels.,Should not be a concern to the driver.,,B,"When any vehicle goes around a corner, the rear wheels follow a different path than the front wheels. This is called off-tracking. The degree of off-tracking will be greater on long vehicles than on short vehicles."
11856,"When backing up your tractor while coupling it to a trailer, the trailer brakes should be:",,Deactivated.,Locked.,Unlocked.,,B,"Correctly following the steps to couple and uncouple trailers is vital to safely operating a combination vehicle. Before backing your tractor under the trailer while coupling, make sure your trailer brakes are locked."
9389,The trailer hand valve should:,,Be used for parking.,Be used only to test the trailer brakes.,Be used together with the brake pedal.,Be used on slippery surfaces.,B,"The trailer hand valve works the trailer brakes but should only be used when testing them. Using it while driving could create a skid. Never use the trailer hand valve while parking because doing so may release the air pressure from the braking system, releasing the brakes that are holding the vehicle in place."
11145,When coupling:,,You can assume all vehicles are the same.,Be sure that you are coupling correctly.,Cracks in the mounting are acceptable.,,B,Incorrect coupling and uncoupling of combination vehicles can have extremely dangerous consequences.
10247,What does the tractor protection valve do?,,Protects the tractor from being stolen,Protects the tractor from exceeding a set speed,"Keeps air in the braking system, should the trailer break away or develop a leak",Ensures oil adequately lubricates the engine,C,"The tractor protection valve keeps air in the tractor or truck braking system, should the trailer break away or develop a bad leak."
10963,"If the trailer begins to skid, it is best to:",,Release the brakes.,Accelerate.,"Quickly turn the steering wheel one way, then the other.",Brake.,A,"If your trailer begins to skid, you should release the brakes to help regain traction. Once the wheels grip the road again, the trailer will begin to straighten out and follow the path of the tractor."
10248,How many air lines does a combination vehicle have?,,One,Two,Three,Four,B,Every combination vehicle has two air lines: the service line and the emergency line.
