id,question,image,option_a,option_b,option_c,option_d,correct_answer,explanation
9876,"When driving in fog, you should:",,Slow down.,Speed up.,Drive on the shoulder.,,A,"It is best not to avoid driving in fog. However, if you must drive under foggy conditions, be sure to decrease your speed."
8552,Talking on a cell phone while driving removes about ____ of a person's focus from the task of driving.,,10 percent,39 percent,82 percent,,B,Distracted driving is always dangerous. Talking on a cell phone takes away about 39 percent of a person's mental energy that would otherwise be devoted to driving.
8636,What must be on all air tanks with air-braked vehicles?,,A check valve,A lock,A trap door,,A,All air tanks on air-braked vehicles must have a check valve located between the air compressor and the first reservoir. The valve allows air to flow in only one direction and helps keep air from leaving the air compressor if the compressor develops a leak.
9593,"When changing lanes, turn signals:",,Should not be used.,Should only be used if a vehicle is close to you.,Should be used each time.,,C,Always signal your intentions before turning or changing lanes. Do not assume that other drivers will move out of your way simply because you are signaling to turn.
11883,"During an inspection, slack adjusters on S-cam brakes should not move more than:",,One foot.,One centimeter.,One inch.,,C,"Check each slack adjuster after parking on level ground, setting wheel chocks, and disengaging the parking brake. Pull the slack adjusters to make sure they do not move more than about one inch from where the push rod is attached. If they move more than one inch, they may be out of adjustment and will need to be fixed."
9578,"When starting your vehicle, the coolant temperature should:",,Not change.,Increase gradually.,Quickly jump from low to high.,,B,"Watch the gauges in your vehicle before starting a trip. After starting your vehicle's engine, the coolant temperature should begin a gradual rise to the normal operating range."
11320,Some air brake systems introduce alcohol into the system to:,,Make the brakes work without squeaking.,Prevent ice from forming in the brake system.,Prevent people from breathing the air from the system.,,B,Some air brake systems contain an alcohol evaporator. An evaporator introduces alcohol into the system to help inhibit the formation of ice in cold weather.
9420,Always perform the steps of a pre-trip inspection in the same order each time because:,,You will be less likely to forget something.,You will have more time to complete the inspection.,It is required by law.,,A,"Completing the steps of a vehicle inspection in the same order before every trip aids in learning what the proper steps are. Additionally, you be less likely to forget a step when going through the checklist in a prescribed order."
11338,"During the driving test, the examiner will be scoring you on:",,Attitude.,How quickly you arrive to your destination.,Your general driving behavior.,,C,"During the on-road driving test, the examiner will be scoring you on specific driving maneuvers, as well as your general driving behavior."
9276,"If your brakes fail while you are traveling downhill and there is no available escape ramp, you should:",,Keep pumping the brakes.,Turn the vehicle off.,Drive into an open field.,,C,"If your brakes fail while you are driving downhill, you should first look for an escape ramp to stop your vehicle. If no ramp is available, you should look for an alternative place to bring your vehicle to a stop, such as an open field or side road that flattens out or turns uphill."
11895,Do not operate a vehicle if any brake drums have cracks that are larger than ____ of the width of the friction area.,,One half,One third,One fifth,,A,"Before beginning a trip, it is important to check the brake drums during your walk-around inspection. It is unsafe to drive if any brake drum has a crack more than one half of the width of the friction area."
10385,The radiator cap:,,Should not be removed when the coolant is hot.,Can be removed when the coolant is hot.,Should be cool to the touch under normal driving conditions.,,A,"Never remove the radiator cap or any part of the pressurized cooling system until it has cooled. Opening the cap while the system is too hot could release steam and boiling water that could severely burn you. If the radiator cap is cool to the touch, the system is likely cool enough for you to open the cap."
9577,When should a driver sign a vehicle inspection report?,,After every trip,If noted defects are repaired,After each fueling,,B,You must sign a vehicle inspection report only if defects were noted and either certified to have been repaired or certified as not needing to be repaired.
11367,A person driving with an open window in cold weather may be:,,A distracted driver.,A person who is dressed inappropriately.,A person who likes fresh air.,,A,"It is important to observe other drivers' actions and identify clues that a person could be driving impaired. Drivers who have had too much to drink, are sleepy, are on drugs, or are ill can present hazards to other drivers. One sign that a driver may be impaired is that they have their windows rolled down in cold weather."
9462,What is removed when an air tank is drained?,,Water and oil,Ammonia,Liquid cleaners,,A,"In an air brake system, air tanks have drains to remove accumulations of water and compressor oil. Allowing water and oil to accumulate in the system could cause damage to the brakes."
11462,The ____ tells a driver how much pressure is in the air tanks.,,Application pressure gauge,Air compressor governor,Supply pressure gauge,Drum brake,C,A vehicle that is equipped with air brakes must also be equipped with a supply pressure gauge. This gauge tells the driver how much air pressure is in each of the vehicle's air tanks.
9601,Containerized loads are used:,,When the cargo is too large to fit on a truck.,When the cargo has been or will be transported by a train.,When the cargo is a liquid.,,B,"Containerized loads are generally used when freight is carried partway by rail or ship. Sealed materials cannot be inspected, but a driver should ensure that the containers do not exceed safe and legal weight limits."
9250,"If being tailgated, you should:",,Increase your speed.,Increase the amount of space between your vehicle and the vehicle in front of you.,Make quick movements.,,B,"If you are being tailgated, you should increase the distance between your vehicle and the vehicle ahead of you. This reduces the need for you to make sudden changes in speed or direction while making it easier for the tailgater to pass your vehicle."
8496,Violation points for major violations are retained on a driving record for:,,Three years.,10 years.,55 years.,,C,"Points for major violations that occur while driving a commercial motor vehicle, or while you are a CDL holder, will be retained on your record for 55 years."
11496,"When completing a driver's side parallel parking maneuver, you should:",,Pull forward directly into the parking space.,"Back up past the parking space, then pull forward into it.","Pull forward past the parking space, then back into it.",,C,You may be asked to complete a parallel parking maneuver into a parking space that is to the left of your vehicle. You should drive past the parking space before backing into it while bringing the rear of your vehicle as close to the rear of the space as possible. Your vehicle should be completely within the boundaries of the space.
11904,"While operating on a downgrade, you should brake until you reach a speed that is:",,5 mph below your safe speed.,10 mph below your safe speed.,15 mph below your safe speed.,,A,"While driving downhill, you should hold down the brake pedal until your vehicle reaches a speed 5 mph below your safe speed, then release the brake pedal. Repeat this process."
9434,"If unable to tell if the road is becoming icy and slippery, a driver:",,Should try guessing.,May open their window and feel the front of the side mirror for ice.,Should look at the road closely.,,B,"If you think the road surface may be becoming icy but you are not certain, you can open your window and feel the front of the side mirror, mirror support, or antenna. If ice has formed on any of these items, the road is likely becoming icy as well."
9872,"To prevent a vehicle from rolling backward when beginning to move forward from a stopped position, you should:",,Turn off the engine.,Partly engage the clutch.,Apply the emergency brake.,,B,"To prevent a vehicle with manual transmission from rolling backward when you begin to move forward from a stopped position, you can partly engage the clutch before removing your foot from the brake pedal."
11489,"During a basic vehicle control skills test, a look is when:",,A driver checks the gauges on their instrument panel.,A driver checks their blind spots.,A driver walks to the back of their vehicle to check its position.,,C,"A driver uses a look when they open their door, leave their seated position, and walk to the back of the vehicle to check its position. During the straight line backing exercise, a driver may not exceed one look. During any other exercise, a driver may not exceed two looks."
8630,"If the spring brakes are on, you should:",,Not use the brake pedal.,Press the accelerator.,Move the steering wheel.,,A,Do not use the brake pedal when the spring brakes are on. This could damage the brakes by subjecting them to the combined forces of springs and air pressure.
10681,What is road rage?,,Operating a motor vehicle with the intent of doing harm to others,Operating a motor vehicle that is deemed unsafe,Operating a motor vehicle that has not been inspected,,A,"Aggressive driving is defined as operating a motor vehicle in a selfish, bold, or pushy manner. Road rage is defined as operating a motor vehicle with the intent of doing harm to others, or the intent of physically assaulting another driver or their vehicle."
8632,Vehicles equipped with Anti-Lock Braking Systems (ABS) have ____ malfunction lamps to indicate when the ABS is not working.,,Green,Blue,Yellow,,C,Vehicles with ABS have yellow malfunction lamps to alert drivers when the braking systems are not working. Be sure you know where the malfunction lamp on your vehicle is before beginning a trip.
8573,If turning to avoid a hazard:,,You should brake hard.,You should not brake as it may cause the wheels to lock.,You should turn very sharply.,,B,You should not brake while making a quick turn to avoid a hazard. Doing so could cause your wheels to lock and make your vehicle skid out of control.
8570,"When traveling down a steep grade, you switch into a lower gear:",,Before beginning the grade.,When you have already started the grade.,As far down the grade as possible.,,A,You should shift your vehicle's transmission into a low gear before staring a downhill grade. Be prepared for gravity to increase your vehicle's speed when traveling downhill.
11881,Braking mechanisms are located inside:,,The fifth wheel.,A brake drum.,The landing gear.,,B,Drum brakes are attached to the wheels and located on the axles of a vehicle. The braking mechanisms that cause the vehicle to stop can be found inside of a drum brake.
8545,You should maintain at least ____ of following distance per every 10 feet of your vehicle when you are traveling more slowly than 40 mph.,,One second,Two seconds,Three seconds,,A,"At speeds below 40 mph, you should allow at least one second of following distance for every 10 feet of your vehicle. Follow the same formula when traveling at faster speeds, then add one additional second to your following distance. Remember that larger vehicles require more space to stop than smaller vehicles."
8517,How can you check for a leak in hydraulic brakes?,,"Pump the brake pedal three times, then hold down the pedal for five seconds. If the pedal moves, there may be a problem.","Push the brake pedal down as far as possible and release. If the brake pedal returns to its normal position, there may be a problem.","Push the brake pedal down as far as possible and release. If the brake squeaks, there may be a problem.",,A,"Check hydraulic brakes by pumping the brake pedal three times before applying firm pressure to the pedal for five seconds. The pedal should not move. If it does, there may be a leak or some other problem in the braking system."
82204,Which of the following trucks is likely to experience the strongest forward-and-backward surge?,,C,Any,B,A,C,"Many tanker trucks have baffles to reduce forward-and-backward surge. However, regulations prohibit baffles when transporting foodstuffs such as milk because of the difficulty of keeping the tank interior clean. Drive such tanker trucks with extreme caution."
82199,"This vehicle is equipped with air drum brakes. To apply the drum brakes, which of the following forces the brake shoes against the lining of the brake drum?",,C,B,D,A,A,"This vehicle is equipped with S-cam air drum brakes. To apply the drum brakes, air is let into each brake chamber. Air pressure pushes the pushrod (A) out, moving the slack adjuster (B), thus rotating the brake camshaft. As the S-cam (C) on the camshaft rotates, it forces the brake shoes against the inside of the brake drum."
83394,"When the driver of a large CMV with air brakes presses the brake pedal, compressed air enters the control port of relay valves like this one. Where does this air go then?",,To the quick release valves,To the air tanks,To the brake chambers,None of the above,D,"The action of a relay valve is controlled by a piston inside it. When the brake pedal is pressed, compressed air from the foot valve enters the control port of the relay valve. This air is used only to activate the relay valve, not to fill the brake chambers. This air fills the small space at the top of the piston and pushes the piston downward. When the piston moves downward, air from air tanks connected to the relay valve's supply ports is allowed to flow through the valve to its delivery ports. From there, the air flows to the brake chambers to apply the brakes. Note: Relay valves come in many different models and shapes, though they all function similarly. The relay valves in your vehicle may well look different from the one shown here."
82217,Which of the following are considered NON-bulk packaging?,,C,Both A and B,B,A,D,"To qualify as non-bulk, a package must satisfy the following: 450 L (119 gallons) or less for liquids, 400 kg (882 pounds) or less and 450 L (119 gallons) or less for solids, and 454 kg (1,000 pounds) or less for gases. Under these requirements, choice A, an ordinary 55-gallon drum, would qualify as non-bulk packaging. The other two choices qualify as bulk packaging: B (intermediate bulk container - a portable, reusable container for liquids or solids. They are considered ""intermediate"" because they are typically smaller than portable tanks.) and C (T11 portable tank)."
82210,"In this image of a leaf spring, what is the part marked ""A"" called?",,A bushing,A spring hanger,A shackle,A U-bolt,C,"A shackle attaches one end of a leaf spring to the vehicle frame. As the leaf spring flexes, its length changes and the shackle moves to allow for that. (The other end of the leaf spring is tightly mounted on the frame and cannot move.)"
82203,Which of the following placards is appropriate for a tanker truck carrying a cargo of gasoline?,,D,A,B,C,B,Class 3 hazardous materials are flammable liquids such as gasoline. The class number (3) is on the Flammable Liquids placard.
82200,Which of these helpers is best positioned to help this truck driver back up?,,B,A,C,None of the above,C,"Position your helper where there’s a clear, continuous view of the backing path that your vehicle will follow and where you will be able to see the helper throughout the backing maneuver. In this case, helper C best meets these requirements."
30242,"What must you do if you are involved in a collision that involves death, injury, or property damage over $1,000?",,Stop driving your vehicle for 10 days.,File an official report on form SR-1 within 10 days.,Surrender your CDL.,Do all of the above.,B,"If any such incidents occur, you must file an official report, using Form SR-1, within 10 days. Your employer will have its own rules about company reporting and driving its trucks."
30287,What is the gross vehicle weight (GVW)?,,"The total weight of the vehicle, including the load and any trailers",The total weight of a single vehicle and its load,"A vehicle's maximum weight rating, specified by its manufacturer",Any of the above,B,GVW is the weight of a single vehicle plus the weight of the load that it is carrying.
30278,Checking your vehicle's suspension does NOT include checking,,the axle positioning parts.,the tires.,the air suspension components.,the shock absorbers.,B,"Checking the suspension includes checking the springs, axles, shock absorbers, torque rods or arms, etc. The tires are on a different checklist."
30250,Which of these is NOT a rule to follow for backing safely?,,Make use of a helper as often as possible.,Combine backing and turning toward the driver's side whenever you can.,Accelerate slightly to complete the backing process quickly.,Back slowly while using your mirrors.,C,"Backing safely involves taking it slowly: Look around, watch your path as well as your mirrors, and pay attention to your helper's signals. You should never have to accelerate while backing."
30279,At what speed should you test the stopping action of the service brakes?,,15 mph,10 mph,2 mph,5 mph,D,"To test the stopping action of your service brakes, you should go at about 5 mph and press the brake pedal firmly. If the vehicle pulls to one side or stopping takes longer than normal, it could mean trouble."
30258,What is the safest speed when you are driving in heavy traffic?,,"As fast as possible, to get out of the way",15 mph below the speed of other traffic,The posted speed limit,The speed of other traffic (if not illegal or unsafe),D,"When you drive at the speed of other traffic, you do not have to constantly pass others or be passed by them, making collisions less likely. However, you should not attempt to keep up with drivers who drive faster than the speed limit for commercial motor vehicles (CMVs)."
30251,Which of these is NOT part of the basic method for shifting up?,,Push in the clutch and shift into a higher gear at the same time.,Release the clutch and press the accelerator at the same time.,Accelerate while pressing the clutch and turning toward the driver's side.,Release the clutch.,C,"You must release the accelerator, push in the clutch and shift into neutral at the same time, release the clutch, let the engine and gears slow to the required rpm for the next gear, push in the clutch and shift into a higher gear at the same time, then release the clutch and press the accelerator at the same time. Acceleration is not involved until the very end, and definitely not while pressing the clutch."
30270,"To help you stay alert and safe while driving, you should",,have a whiskey to brace yourself.,roll down your windows to get fresh air.,avoid medications whose warning labels mention drowsiness.,drink coffee if you get drowsy.,C,"Be careful with medications that warn you they may cause drowsiness. If you have a concern about prescribed medications, speak to your doctor. Do not try to fight sleepiness with coffee, fresh air, or especially alcohol. The only cure for feeling tired is sleeping until you are rested."
30273,"According to the Handbook, children present a hazard because",,they don't know how to drive.,they often have grudges against truck drivers.,they don't know that trucks are dangerous.,they move quickly without checking traffic.,D,"Most children allowed to play outside are old enough to understand the danger of large vehicles. Often, however, they do not check for traffic before running into the street."
30266,Which of these should you NOT do during a drive wheel skid?,,Turn the steering wheel quickly.,Brake hard.,Stop braking.,Countersteer.,B,"Hard braking could end up locking the drive wheels, possibly leading to a jackknife or total loss of control. Instead, ease off the accelerator and the brake pedal. Your vehicle should start to straighten out as the wheels regain traction. Steer gently to get back on course. You may find that your vehicle starts to skid in the opposite direction. In that case, steer quickly to counteract that skid (countersteer). Note: It's wise to practice this complicated maneuver before you get into an actual skid."
30284,A top-heavy load is dangerous because it can cause,,a rollover on a curve.,a rollover if you swerve around a hazard.,damage to the axles or steering.,all of the above.,D,"A top-heavy load raises your vehicle's center of gravity so that you're much more likely to roll over on a curve or if you swerve to avoid a hazard. A top-heavy load is also an unbalanced load, which can damage certain parts of your vehicle, such as the axles."
30262,Which of these are signs of a driver under the influence?,,Difficulty maintaining his or her speed,Trouble staying in his or her own lane,Stopping suddenly for no apparent reason,All of the above,D,"Drivers under the influence tend to drive like a drunk friend at a party walks: They can't stay in their lane, they suddenly stop, and they slow down or speed up for no reason."
30238,Which of these will cause you to lose your CDL for a minimum of one year for the first offense?,,Refusing to undergo blood alcohol testing when asked to do so,Driving a commercial motor vehicle (CMV) when your blood alcohol content (BAC) is .04% or higher,Committing a felony that involves your use of a CMV,All of the above,D,"There are many reasons why you might lose your CDL for a year in Florida, including alcohol, crimes, and serious traffic violations such as hit and run."
30256,"Where should you place your warning devices, if you must stop on a one-way or divided highway?",,"20 feet, 50 feet, and 100 feet toward approaching traffic","50 feet, 100 feet, and 150 feet toward approaching traffic","100 feet, 200 feet, and 300 feet toward approaching traffic","10 feet, 100 feet, and 200 feet toward approaching traffic",D,"This is required by Federal Motor Carrier Safety Regulations Part 392.22, issued by the Federal Motor Carrier Safety Administration (FMCSA). Those regulations also specify where to place warning devices on other types of roadways such as two-way roads and curves."
30274,"You don't want to be a distracted driver, so you",,have all your emotionally difficult conversations in your first hour of driving.,read maps or use your phone only when there are no other vehicles around you.,"smoke, eat, and drink on straight portions of the road.",preset your favorite radio stations.,D,"A distraction is still a distraction, even on a straightaway or an empty road. Do not eat, drink, smoke, text, read, or have difficult conversations while driving. If possible, turn off your phone and keep it off until you are done driving for the day."
30288,"Legal maximum weight limits may not be safe in all of the following, EXCEPT",,traffic.,winter.,a storm.,mountain driving.,A,"Maximum weight limits may not always be safe, especially in bad weather or steep mountain driving. Traffic is a fact of life, though."
30272,Your vehicle is stuck on railroad tracks. You should,,gather up your belongings and paperwork and then leave the cab.,immediately get out of the cab and move away from the tracks.,try to save some of the cargo if you don't see a train yet.,keep trying to move your vehicle until you see the train.,B,"If your vehicle gets stuck on railroad tracks, your safety comes first. Immediately leave the vehicle and get away. Do not risk your life to save belongings, paperwork, cargo, or even the vehicle."
30286,Flags or lights are required on projecting loads that extend,,56 inches or more beyond the rear body.,4 or more feet beyond the rear body.,6 or more feet beyond the rear body.,3 or more feet beyond the rear body.,B,A load that extends 4 feet or more beyond the rear body of the vehicle is considered a projecting load and thus requires a 12-inch-square red or fluorescent orange flag in the daytime and two lit red lights visible for 500 feet at night.
30247,"During a seven-step inspection, checking the engine compartment does NOT include checking",,the oil pressure gauge.,the engine oil level.,the battery fluid level.,the coolant level in the radiator.,A,Checking your engine compartment consists of checking several fluid levels contained within. The oil pressure gauge is checked in a different step.
57370,Can federal inspectors inspect your truck or bus?,,No.,"Yes, but they will not place it out-of-service.","Yes, and they might place it out-of-service.",,C,"Federal or state inspectors may inspect your vehicle. If they find a problem that makes the vehicle potentially unsafe, they will put the vehicle out-of-service until the problem is fixed."
57369,"How does ""bleeding tar"" affect the road surface and driving conditions?",,It makes the road slippery.,It is very sticky and slows down your vehicle.,It does not affect the road surface or driving conditions.,,A,"On hot days, tar in the pavement can rise to the surface and create a slippery film on the road surface."
57367,How many reflective warning triangles must you carry with you for emergencies?,,3,4,2,,A,"Your truck's emergency equipment must include warning devices such as three reflective red triangles, three liquid burning flares, or six fusees."
57366,Cargo that can shift should have at least ____ tie-down(s).,,1,3,2,,C,The rule is one tie-down for every ten feet of cargo but at least two tie-downs regardless of how small the cargo is.
57368,"If you are found to have a blood alcohol concentration (BAC) of 0.02%, you will be placed out-of-service for",,48 hours.,24 hours.,72 hours.,,B,"If your blood alcohol concentration (BAC) is found to be 0.04% or more, you can be charged with driving under the influence (DUI). (An average 180-pound man may reach a BAC above 0.04% after drinking just two cans of beer.) Even if you are found to have any detectable amount of alcohol in your system under 0.04%, you will be placed out-of-service for 24 hours."
59869,What are some advantages of going right instead of left around an obstacle?,,Someone may be passing to the left.,You can avoid a head-on collision.,Both of the above are advantages.,,C,Steering to the left of a hazard can cause you to move into the path of an oncoming vehicle or a vehicle that is trying to pass you on the left.
59866,It takes the body about ____ hours to get rid of the alcohol in four alcoholic drinks.,,4,6,2,,A,"The liver processes about one-third of an ounce of alcohol per hour, which is equivalent to at most one drink per hour."
59870,"While driving at highway speeds, you should look ahead",,25 feet.,1/4 mile.,1 mile.,,B,"While driving, you should scan the road 12–15 seconds ahead. At 60 mph, your vehicle will travel a quarter of a mile in 15 seconds."
59868,Name two situations in which the legal maximum weights may not be safe to haul.,,At night; in heavy traffic,Through tunnels; over bridges,During bad weather; in the mountains,,C,"A heavily loaded vehicle will have a longer stopping distance, and its speed will be harder to control on downgrades. Therefore, when you must travel in bad weather or in the mountains, consider keeping the load significantly below the maximum legal weight limit."
59867,"To prevent a load from shifting, there should be at least one tie-down for every ____ feet of cargo.",,15,10,7,,B,The rule is one tie-down for every ten feet of cargo but at least two tie-downs regardless of how small the cargo is.
62419,"When driving at night, use your low beams when an oncoming vehicle is within",,400 feet.,500 feet.,300 feet.,,B,"To prevent blinding other drivers at night, dim your headlights to low beams whenever you are within 500 feet of an oncoming vehicle or within 500 feet of a vehicle you are following."
62416,It is illegal to drive a CMV if your blood alcohol concentration (BAC) is ______ or above.,,0.06%,0.02%,0.04%,,C,You will lose your CDL for at least one year if you are convicted of driving a CMV while your BAC is 0.04% or above.
62417,What is the minimum tread depth for front tires?,,1/32 inch,2/32 inch,4/32 inch,,C,Steering axle tires must have a tread depth of at least 4/32 inch. All other tires must have a tread depth of at least 2/32 inch.
62420,What is black ice?,,A thin layer of ice clear enough that you can see the road underneath it,Rain and snow mixed,Dirty snow,,A,"Black ice is a thin layer of ice that is clear enough for you to see the road beneath. Black ice is treacherous because it makes the road only look wet, not icy."
62418,What is the minimum tread depth for tires other than steering axle tires?,,2/32 inch,4/32 inch,3/32 inch,,A,Steering axle tires must have a tread depth of at least 4/32 inch. All other tires must have a tread depth of at least 2/32 inch.
76232,You must drive on a slippery road. Which of these is a good thing to do in such a situation?,,Apply the brakes during turns.,Slow down gradually.,Use a smaller following distance.,,B,Braking on a slippery surface can lock the wheels and cause a skid. Brake gently and slow down very gradually.
76233,Which of these statements is true regarding the use of drugs while driving?,,Prescription drugs are allowed as long as your doctor says the drugs will not affect safe driving ability.,No prescription or nonprescription drugs are allowed at any time for any reason.,"""Speed"" and other amphetamines are allowed as long as you are using the drugs to stay awake.",,A,Some prescription drugs can impair your driving abilities. Take a prescription drug only if your doctor assures you that it won't impair your driving abilities.
76231,Name some suspension system defects.,,Broken leaves in a leaf spring and a cracked or broken spring hanger,Leaking shock absorbers,Both of the above,,C,Leaking shock absorbers and broken or missing leaves are two of the more common defects that may occur in a suspension system.
76229,"At a blood alcohol concentration (BAC) of ______, most people lose consciousness, and some die.",,0.40%,0.16%,0.10%,,A,Most people with a BAC of 0.40% will pass out and some will even die.
76230,Which of these is especially true about your tires in hot weather?,,"If a tire is too hot to touch, you should hose it down with water.",You should bleed a small amount of air to keep tire pressure steady.,You should check tire mounting and air pressure before driving.,,C,"In hot weather, check the tire mounting and tire pressure carefully. Heat causes the air in the tire to expand, increasing tire pressure. Driving will make the tires even hotter. If the tire temperature and pressure rise too high, the tire may blow out or even catch fire."
78780,"What does ""axle weight"" mean?",,The weight transmitted to the ground by one axle or one set of axles,The weight transmitted to the tires from the axle,Both of the above,,A,Axle weight is the weight transmitted from one axle or a set of axles to the ground.
78779,An en-route inspection should include checking,,that the cargo is properly secured.,for tire overheating and brake overheating.,both of the above.,,C,"Whenever you stop during your trip, check whether the cargo has shifted. Also check whether the tires or brakes are overheating. Overheating could cause them to fail or even start a fire."
78781,"As part of your pre-trip inspection, you must check for",,poorly balanced weight.,overloads.,both of the above.,,C,"Regardless of who loads and secures the cargo, you, the driver, are responsible for its safety. As part of your pre-trip inspection, make sure that the cargo is balanced, secured, and not overloaded, and does not get in the way of emergency equipment. The cargo's safety could be compromised otherwise."
78783,Why do dry bulk tanks require special care?,,They have a high center of gravity.,The load can shift.,Both of the above answers are correct.,,C,"It takes special skills to drive a tank truck. Dry bulk tanks have a high center of gravity and their loads can shift, making the vehicle more prone to rollovers. Use extreme caution on curves and when making sharp turns."
78782,Underloaded front axles can cause,,poor traction.,unsafe steering.,both of the above.,,C,"Cargo must be loaded to keep the weight of the vehicle properly balanced. If there's not enough weight over the front axle, the front tires won't have enough traction for the vehicle to be steered safely."
90746,What should you do in thick fog?,,Follow the taillights or headlights in front of you,Assume that the fog will thin out after you enter it,Pull off the road into a rest area or truck stop,,C,You should watch for foggy conditions and be ready to reduce your speed. Do not assume that the fog will thin out after you enter it. The best advice for driving in fog is: don’t. It is preferable that you pull off the road into a rest area or truck stop until visibility is better. Watch for vehicles on the side of the roadway. Seeing taillights or headlights in front of you may not be a true indication of where the road is ahead of you. The vehicle may not be on the road at all.
90745,What is the minimum tread depth for front (steering) tires?,,4/32 inch,1/32 inch,2/32 inch,,A,Front steering tires require a tread depth of at least 4/32 inch. All other tires must have a tread depth of at least 2/32 inch.
90748,Which of these is true about the radiator shutters and the winterfront?,,You should remove ice from the radiator shutters.,The winterfront should be closed tightly.,The engine may overheat if the winterfront is left open.,,A,"In extremely cold weather, very cold air flowing onto the radiator and through the engine compartment can prevent the engine from warming up (and also keep your heater from working well). Radiator shutters or a winterfront restrict this air flow to let the engine warm up. However, don't overdo it. Keep the winterfront partially open or keep the radiator shutters free from ice. If the shutters freeze shut or the winterfront is closed too tightly, the engine may overheat from lack of sufficient air."
90747,The amount of liquid to load into a tank depends on,,the legal weight limits.,the amount the liquid will expand in transit.,both of the above.,,C,"How much liquid you can load into a tank depends on the following: (1) Heat makes liquid expand, so you must allow enough room at the top of the tank for outage. (2) A dense liquid may weigh so much that loading too much liquid into the tank may cause your vehicle to exceed state weight limits."
90744,Where should you keep the shipping papers?,,In a pouch on the driver's door,Under the driver's seat,Locked in the glove compartment,,A,"Your life, and the lives of others, may depend on quickly locating the hazardous materials shipping papers. For that reason, you must identify shipping papers related to hazardous materials or keep them on top of other shipping papers. You must also keep shipping papers: in a pouch on the driver's door; or in clear view within reach while driving; or on the driver's seat when out of the vehicle."
90794,"You were forced to leave the road in an emergency, and you are forced to return to the road before stopping on the shoulder. What should you do?",,"Using mirrors and turn signals, turn sharply to get back onto the road.",Drive on the shoulder to the next exit and then re-enter the road.,"Using mirrors and turn signals, edge gradually back onto the road.",,A,"If you've left the road but you must return to the road before stopping on the shoulder, the recommended recovery procedure is as follows: 1. Hold the wheel tightly and turn sharply enough to get right back onto the road safely. 2. Don't try to edge gradually back onto the road. If you do, your tires might grab unexpectedly and you could lose control. 3. When both front tires are on the paved surface, countersteer immediately. The two turns should be made as a single ""steer-countersteer"" move."
90798,"If your brakes fail on a downgrade, what should you do?",,Wait until you find an escape ramp to exit the roadway.,Look outside your vehicle for another means of slowing down.,Hit some object in order to stop your vehicle.,,B,"If your brakes fail, first look for an escape ramp. If no escape ramp is readily available, take the least hazardous escape route you can – such as an open field or a side road that flattens out or turns uphill. Do this as soon as you discover that your brakes have failed. The longer you wait, the faster your vehicle will go, and the harder it will be to stop."
90796,"If you must cross into the oncoming lane as you make a right turn, you should",,watch for oncoming traffic.,complete your turn without stopping.,back up to allow oncoming traffic to pass.,,A,"To make a right turn, turn slowly to give yourself and others more time to avoid problems. If you must cross into the oncoming lane to make a turn, watch out for vehicles coming toward you. Give them room to go by or to stop. Don't back up for them, however, because you might hit someone behind you."
90797,"If you're not sure what to use to put out a hazardous materials fire, what should you do?",,Use water.,Use dirt.,Wait for qualified firefighters.,,C,"If you don't know how to put out the fire, you could end up making things even worse. In this case, you're better off calling professional firefighters to deal with the situation."
90795,"If you have to complete a vehicle inspection report, you must sign it",,only when defects are noted that are certified to not need repair.,only when defects are noted that are certified to be repaired.,when any defects are noted.,,C,"You may have to complete a vehicle inspection report in writing each day. The motor carrier must repair any items in the report that affect safety, and certify on the report that repairs were made or were unnecessary. You must sign the report only if defects were noted and certified to be repaired or not needed to be repaired."
90848,Which of these would probably NOT help if your windshield becomes covered with ice?,,Defroster,Brush,Scraper,,B,"In the wintertime, remove snow and ice from your windshield, windows, and mirrors before you drive. Your vehicle's defroster will help melt some ice and snow to the point that you can clear them more easily. Clear the ice with an ice scraper. A snow brush can clear snow but isn't designed to clear ice. However, some snow brushes come with an ice-scraper attachment at the other end."
90845,Which of these statements about shifting gears is true?,,Double-clutching should only be performed with a heavy load.,You can use the tachometer to tell you when to shift.,Double-clutching should not be performed when the road is slippery.,,B,"You can use your tachometer to determine when to upshift. Before driving your vehicle, check the driver's manual to find out the recommended operating rpm range. As you're driving, keep your eye on your tachometer as your vehicle increases speed. Upshift when engine rpm gets high enough. Double-clutching is a technique used mostly for shifting gears in an unsynchronized manual transmission, such as those found on some trucks. This technique helps you manually match engine speed to the speed of the gear you'll shift into. (A synchronized manual transmission matches the speed for you.)"
90847,Which of these statements about tires is true?,,The air pressure of a tire decreases as the temperature of the tire increases.,"If the tires are too hot to touch, let 5–10 pounds of air pressure out to cool them down.","In very hot weather, you should inspect your tires every two hours or every 100 miles.",,C,"In very hot weather, inspect your tires every two hours or every 100 miles. Each time, check the tire mountings and tire pressures. Tire air pressure increases with temperature, because air expands when its temperature rises. Do not let air out of the tire, or the pressure will be too low when the tire cools off. If a tire is too hot to touch, remain stopped until the tire cools off. Otherwise the tire may blow out or catch fire."
