id,question,image,option_a,option_b,option_c,option_d,correct_answer,explanation
11032,When driving:,,It is best to hide your intentions from others.,You should only use turn signals if there are vehicles near you.,You should not use turn signals in construction zones.,You should always use turn signals to warn others about your intentions.,D,"It is important to communicate your intentions to others on the road. Make sure to signal before turning or changing lanes, even if no other vehicles are nearby."
8813,"When using a turn signal, you should not:",,Signal early.,Signal continuously.,Cancel the turn signal after completing the turn.,Allow the turn signal to stay on long after the turn has been completed.,D,"Always signal well ahead of a turn or lane change. Signal continuously until you have completed the turn or lane change, then be sure to cancel the signal so you do not confuse other drivers."
10965,The trailer hand valve:,,Should always be used for parking.,Should only be used for parking on a downhill.,Should never be used for parking.,Should only be used when transporting cargo.,C,"The trailer hand valve should not be used for parking. This could cause all of the air to leak out of the braking system, resulting in the brakes releasing. Instead, use the parking brake."
11602,"When entering or crossing traffic while driving a combination vehicle, it is especially important that you:",,Sound your horn.,Make sure there is a large enough gap for your vehicle.,Expect other drivers to make room for your vehicle.,Let other drivers wave you into their lane.,B,"Combination vehicles require more space on the road than other vehicles. When entering or crossing traffic while driving a combination vehicle, it is especially important that there is a large enough gap in traffic for you to safely do so."
8991,"Truck tractors with air brakes built on or after March 1, 1997 must have:",,An Anti-Lock Braking System (ABS).,Bluetooth.,GPS.,A rear back-up camera.,A,"Truck tractors with air brakes built on or after March 1, 1997 must be equipped with Anti-Lock Braking Systems (ABS)."
9540,What is another name for the service line?,,Control line,Exchange line,Surplus line,Parallel line,A,"The service line, also called the control line or signal line, carries air to the trailer brakes and is controlled by the foot brake or trailer hand brake."
8879,Most heavy-duty vehicles use ____ air brake systems.,,Single,Dual,Triple,Quad,B,The majority of heavy-duty vehicles are equipped with dual air brake systems.
8902,Failure to keep the fifth wheel plate properly greased could:,,Cause the trailer to disconnect.,Cause steering problems.,Cause braking problems.,Affect the lights.,B,"Failure to keep the fifth wheel plate properly lubricated can create friction between the tractor and trailer, causing steering problems."
10094,"Emergency equipment, such as a fire extinguisher, is:",,Only needed for vehicles transporting hazardous materials.,Only needed for interstate travel.,Required.,Only required when transporting passengers.,C,"All commercial motor vehicles are required to be equipped with the proper emergency equipment. This may include spare electrical fuses; three red reflective triangles, six fuses, or three liquid burning flares; and at least one properly charged and rated fire extinguisher."
9143,"If a trailer begins to skid, the driver should:",,Lock the brakes.,Release the brakes.,Steer in the opposite direction.,Accelerate.,B,"If your trailer starts to skid while you are braking, you should release the brakes and allow them to begin to regain traction. Once its wheels have regained their grip on the road, the trailer will begin to straighten out and follow the tractor."
11568,"In a vehicle equipped with an automatic tractor protection valve, the valve will pop out when:",,Air pressure drops to a level between 20 and 45 psi.,You are experiencing a trailer jackknife.,Wheels have regained traction after a skid.,Air pressure is above 45 psi.,A,"In vehicles equipped with an automatic tractor protection valve, the valve will pop out if air pressure drops to a level between 20 and 45 psi. When the valve pops out, the protection valve will close, stopping the flow of air."
11586,"During a trip, which shut-off valves should be open?",,All shut-off valves should be open.,The rear shut-off valves should be open.,"All shut-off valves should be in the open position, except the rear shut-off valves.",No shut-off valves should be open.,C,"When starting a trip, be sure that all shut-off valves are in the open position, except for the last valves on the rear trailer. It is important that air reaches the brakes on all trailers and that the air is not able to escape from the back of the vehicle."
8964,"In addition to reading the manual, the best way to learn about transporting hazardous materials is to:",,Talk to other people.,Attend hazardous materials training courses.,Guess.,Ask a police officer.,B,"While the manual contains all of the information needed to pass the written exam for a hazardous materials endorsement, it does not contain all of the information necessary to do the job safely. You can learn more by attending hazardous materials training courses."
8947,A material’s hazard class reflects:,,The risks associated with the material.,The amount of packaging required to make the shipment.,The location on the trailer where items may be placed.,How the material should be loaded and unloaded.,A,There are nine different hazard classes. A material's hazard class reflects its associated risks.
9061,"If a tire rim is damaged, it should be:",,Left on the vehicle.,Welded to repair the damage.,Replaced.,Put on the axle farthest from the driver.,C,Wheels or rims with welding repairs are not safe.
9082,"When other vehicles have trouble seeing you at dawn or dusk, you can increase your visibility by:",,Turning on your four-way flashers.,Honking your horn.,Turning on your headlights.,Turning on your windshield wipers.,C,"At dawn or dusk, and in snowy or rainy conditions, you should turn on your headlights to make it easier for other road users to see your vehicle."
8861,What does the air compressor governor do?,,Controls when the air compressor pumps air into the air storage tanks.,Controls how quickly air leaves the air storage tanks.,Controls the temperature of the air entering the air storage tanks.,Controls the temperature of the air leaving the air storage tanks.,A,"In an air brake system, the air compressor governor controls when the air compressor pumps air into the air storage tanks."
10130,Be sure you are always driving so your vehicle can stop:,,Within 10 feet of your current position.,"Within 1,000 feet of your current position.",Within your view of the road ahead.,Immediately.,C,"Always be sure that you are driving in a manner that will allow your vehicle to come to a complete stop, if necessary, within the area of the road ahead that you are able to see."
10939,Multi-speed axles and auxiliary transmissions are used:,,To make a vehicle run more smoothly.,To provide extra gears.,To get improved gas mileage.,To make a vehicle less noisy.,B,"On many vehicles, multi-speed rear axles and auxiliary transmissions are used to provide extra gears. They are usually controlled by a selector knob on the gearshift lever."
9060,Which of the following is not a tire problem to check for and avoid?,,Radial and bias-ply tires used together,Recapped tires on the front of a school bus,Tread separation,All tires are made by the same company,D,"During an inspection, there are a number of tire problems to check for and avoid. Look for air pressure that is too low or too high; excessive wear; cuts or other damage; tread separation; dual tires that come into contact with each other or other parts of the vehicle; mismatched tire sizes; radial and bias-ply tires used together; cut or cracked valve stems; and regrooved, recapped, or retreaded tires on the front wheels of a school bus."
8793,"A vehicle should be equipped with all of the following, except:",,A fire extinguisher.,Spare electrical fuses.,"Warning devices for parked vehicles, such as flares.",A spotlight.,D,"Commercial vehicles should always carry the proper emergency equipment. Be sure your vehicle is equipped with at least one fire extinguisher; spare electrical fuses, unless the vehicle is equipped with circuit breakers; and warning devices for parked vehicles, such as warning triangles, fuses, or liquid burning flares."
9530,What is the average driver’s reaction time?,,One-sixteenth of a second,One-eighth of a second,Between three-quarters of a second and one second,Two seconds,C,The average driver has a reaction time of between three-quarters of a second and one second.
11712,A one-way check valve:,,Drains the water and compressor oil from the air tanks.,Prevents air from escaping if the air compressor has a leak.,Activates the emergency brakes when there is a leak.,Holds the spring brakes in position until they are used.,B,A one-way check valve is required to be between an air compressor and the first main reservoir. This valve prevents air from escaping the system if the air compressor develops a leak.
8893,What does the trailer air supply control look like?,,It is a square blue knob.,It is a triangular yellow knob.,It is an eight-sided red knob.,It is a circular orange knob.,C,"On newer vehicles, the trailer air supply control is an eight-sided red knob. It's used to control the tractor protection valve."
10196,"Before entering a curve, you should:",,Upshift.,Speed up.,Drive on the shoulder.,Downshift.,D,Always downshift before entering a curve. Decreasing your speed before entering the curve will allow you to maintain better control over the vehicle throughout the curve.
11097,"When driving a vehicle equipped with an Anti-Lock Braking System (ABS), you should:",,Stop harder than you would in a vehicle not equipped with ABS.,Use extra braking force to ensure the ABS kicks in.,Brake as you would in a vehicle not equipped with ABS.,Brake with less force than you would in a vehicle not equipped with ABS.,C,"When driving a tractor-trailer combination that is equipped with an Anti-Lock Braking System (ABS), you should brake in the same manner that you would if the vehicle was not equipped with ABS."
9091,"With your low beam headlights turned on, you should be able to see about ____ ahead of your vehicle.",,15 feet,75 feet,100 feet,250 feet,D,"Low beam headlights allow you to see about 250 feet ahead of your vehicle. When driving at night, adjust your speed so that you will be able to stop in the distance illuminated by your headlights."
9003,"When using the controlled braking method in an emergency situation, you should:",,Apply the brakes as hard as possible without locking the wheels.,Apply the brakes with about half of your usual force.,Apply the brakes so the wheels lock.,Apply the brakes with minimal pressure.,A,The controlled braking method for emergency stops involves applying the brakes as hard as you can without locking the wheels. Keep steering wheel movements small when braking in this way.
10518,"In very hot weather, tires should be checked regularly because:",,They may melt.,Air pressure may increase with the temperature.,The tread wears down extra quickly.,The lug nuts may loosen.,B,"Air expands as it gets warmer, so the air pressure in your tires could reach dangerously high levels while being used in very hot weather. If this happens, stop and let your tires cool. Do not let air out of the tires, as this could result in the pressure dropping to an unsafe level once the tires cool down."
9402,"If there is a collision involving a vehicle transporting Class 1 explosives, the driver should:",,Not warn others of the danger.,Allow smoking near the vehicle.,Keep the explosives inside the vehicle until after separating the vehicles involved in the collision.,Remove the explosives from the vehicle before separating the vehicles involved in the collision.,D,"If you are driving a vehicle that is transporting Class 1 explosives and it is involved in an accident, you should warn others of the danger, keep bystanders away, and not allow smoking or open fires near the vehicle. Before separating the vehicles involved in the collision, remove all explosives and place them at least 200 feet away from the vehicles and any occupied buildings."
9100,"To avoid becoming an aggressive driver, you should:",,Plan trips without allocating extra time for traffic.,Tailgate.,Drive slowly in the left lane.,Not make gestures to other drivers.,D,"To avoid becoming an aggressive driver, begin a trip with realistic expectations of how long the trip will take, allowing extra time for traffic delays. Do not tailgate other vehicles. To avoid upsetting other drivers, do not drive slowly in the left lane and do not gesture at the drivers (even in seemingly minor ways, like shaking your head)."
8992,Anti-Lock Braking Systems (ABS):,,Reduce normal braking capacity.,Are equipped in addition to other braking systems and do not reduce normal braking power.,Are not effective on larger vehicles.,Are illegal in some states.,B,ABS is equipped in addition to a vehicle's normal braking system and it neither increases nor decreases the vehicle's braking capability. ABS activates during hard applications of the brake pedal in order to prevent wheels from locking up.
8943,There may be restrictions on the transportation of explosives or hazardous waste in certain areas. These restrictions:,,Are usually not a concern.,Are waived on the weekends.,Should be researched before taking a route.,"Only apply if transporting more than 1,000 pounds of a material.",C,"Before transporting hazardous materials, you should research any restrictions that may apply to the routes you plan to take."
8868,The application pressure gauge:,,Shows how much air pressure is being applied to the brakes.,Shows the temperature of air being used in the braking system.,Shows the pressure of the air coming from the compressor.,Shows the number of times the brakes have been used.,A,"In an air brake system, the application pressure gauge shows how much air pressure is being applied to the brakes. Not all vehicles with an air brake system have this gauge."
9479,"While driving, shipping papers should be:",,Within reach.,In the sleeping compartment.,Hidden under a seat.,,A,"While hazardous materials are being transported, shipping papers should either be kept in a pouch in the driver's side door or in another location where the driver is able to easily reach them while their seat belt is fastened. The papers must be clearly visible to anyone who is entering the cab."
9593,"When changing lanes, turn signals:",,Should not be used.,Should only be used if a vehicle is close to you.,Should be used each time.,,C,Always signal your intentions before turning or changing lanes. Do not assume that other drivers will move out of your way simply because you are signaling to turn.
9876,"When driving in fog, you should:",,Slow down.,Speed up.,Drive on the shoulder.,,A,"It is best not to avoid driving in fog. However, if you must drive under foggy conditions, be sure to decrease your speed."
9582,When leaving your vehicle:,,The air brakes should be applied.,The parking brake should be applied.,Brakes should not be applied if the vehicle is left out of gear.,,B,"Parking brakes should be used whenever you park. If necessary, chock your wheels."
8690,"Unless the package is clearly unsafe, a driver needs ____ to accept a package.",,The shipper’s certification,A notarized statement,A verbal agreement,,A,"When a shipper packages hazardous materials, they certify that the package has been prepared according to Hazardous Materials Regulations (HMR). Unless a package is clearly unsafe or noncomplying with HMR, you may accept the shipper’s certification concerning the proper packaging of a material."
8705,If transporting explosives:,,You must have a written route plan.,You should take the shortest possible route.,You can always use tunnels.,,A,"If transporting Division 1.1, 1.2, or 1.3 explosives, you must follow a written route plan. Whenever placarded, avoid heavily populated areas, crowds, tunnels, narrow streets, and alleys. Be sure to research any restrictions that may apply to the routes you plan to take."
8572,"To avoid a hazard, you:",,Should always come to a complete stop.,May need to swerve your vehicle out of the way.,Should change lanes without looking.,,B,"Stopping is not always the best way to avoid a hazard. If there is not enough space for you to stop to avoid coming into contact with the hazard, swerving out of the way may be your safest option."
11367,A person driving with an open window in cold weather may be:,,A distracted driver.,A person who is dressed inappropriately.,A person who likes fresh air.,,A,"It is important to observe other drivers' actions and identify clues that a person could be driving impaired. Drivers who have had too much to drink, are sleepy, are on drugs, or are ill can present hazards to other drivers. One sign that a driver may be impaired is that they have their windows rolled down in cold weather."
11835,Trailers built before ____ are not required to have spring brakes.,,1985,1975,1999,,B,"Trailers built before 1975 are not required to have spring brakes. When parking a trailer without spring brakes, be sure to use wheel chocks to prevent the trailer from rolling."
8679,How do you label a package if the hazardous materials label will not fit onto the package?,,Place the label on a tag securely attached to the item.,Attach a QR Code to be scanned.,Reduce the size of the HazMat label to fit it completely on the item.,,A,"Shippers should place applicable diamond-shaped hazard warning labels on hazardous materials packages. If a label will not fit entirely onto a package, shippers may instead place the label on a tag that is securely attached to the package."
8660,Smooth bore tanks have:,,Bulkheads with holes that allow the passage of liquids.,Bulkheads that limit the flow of liquids.,Nothing inside to slow the flow of liquids.,,C,"Smooth bore tanks lack internal baffles. Compared to other types of tanks, unbaffled tanks are the most prone to front-to-back surge."
8515,"When starting the engine of a truck with a trailer, you can tell that your vehicle's ABS is not working if:",,The yellow light on the left rear of the trailer stays on.,The red light on the right side of the trailer flashes three times.,All the rear lights flash and then turn off.,,A,"When turning on your vehicle's engine, the lights on the dash should come on and then turn off. If the ABS malfunction light stays on, the system is not working properly. In the case of a truck with a trailer, if the yellow light on the left rear of the trailer stays on once the engine has been started, the system is not working properly."
8554,A commercial motor vehicle driver:,,May use any cell phone while driving.,"May only use a hands-free cell phone while driving, if permitted.",May only use a cell phone while driving on rural roads.,,B,"If you choose to use a mobile phone while operating a CMV, you may only use a hands-free mobile phone that is located close to you. However, even a hands-free mobile phone can be a dangerous distraction while driving. Make sure you are aware of all cell phone laws in the state in which you are driving."
11375,"If you are feeling tired and yawning a lot while you are driving, you should:",,Pull over and take a nap.,Get some coffee.,Drive faster.,,A,"If you begin to feel tired while driving, you should stop to get some sleep. Trying to push on to reach your destination while tired is dangerous. You should not rely on caffeine to keep you awake."
9934,"Of the following, which is not a recommended way to spot potential signs of trouble?",,Watching the gauges,Using your senses,Checking critical items only at the beginning and end of a trip,,C,"During a trip, you should regularly make checks to ensure that your vehicle is operating properly. Check the instrument panel and gauges; look at your mirrors; and examine the tires, cargo, and lights. Use all of your senses and be alert for anything that could be an early indication of trouble."
11830,Pushing in the trailer air supply control will:,,Supply the trailer with air.,Deactivate the air brakes.,Prevent the vehicle from skidding.,,A,Push in the trailer air supply control to supply the trailer with air. Pull out the trailer air supply control to turn off the air supply and activate the emergency brakes.
11846,Bobtail tractors are ____ to stop than tractors attached to full semitrailers.,,Quicker,Easier,More difficult,,C,"Bobtail tractors are tractors that are not attached to any semitrailers. When operating a bobtail, you should be aware that stopping can be difficult and that it will take a longer distance to come to a complete stop than a tractor attached to a loaded semitrailer."
11372,"If you are confronted by an aggressive driver, you should:",,Make eye contact.,Ignore their gestures.,Try to race.,,B,"If you encounter an aggressive driver, you should not let yourself be provoked by any angry gestures they make toward you. Avoid making eye contact with the other driver and do not try to race them."
8600,"If a vehicle is carrying hazardous cargo, placards must be placed:",,Only on the front of the vehicle.,"On the front, rear, and sides of the vehicle.",Only on the driver’s side of the vehicle.,,B,"Placards must be placed on the front, the rear, and both sides of a vehicle carrying hazardous cargo. They must be readable from any direction."
8670,How often are hazardous materials employees required to be trained and tested?,,Once every year,Once every three years,Once every five years,,B,All drivers must be trained in the security risks of hazardous materials transportation. This training must include how to recognize and respond to possible security threats. Hazardous materials employees must be trained and tested at least once every three years.
11848,"If you must cross traffic while driving a combination vehicle, you should:",,Assume other drivers will make room for your vehicle.,Wait for a gap large enough for your vehicle to safely cross.,Rely only on your mirrors.,,B,"Combination vehicles require more space on the road than other vehicles. When entering or crossing traffic while driving a combination vehicle, it is especially important that there is a large enonugh gap in traffic to safely do so."
9244,"In low temperatures, bridges usually freeze:",,After other parts of the roadway.,Before other parts of the roadway.,At the same time as other parts of the roadway.,,B,"In low temperatures, bridges usually freeze before other road surfaces. When driving in cold weather, especially when weather conditions have been wet, use special caution on bridges and overpasses."
11845,"In an empty combination vehicle, the stiff suspension springs and strong brakes will have:",,High traction.,Low traction.,No traction.,,B,"An empty combination vehicle will come to a complete stop more slowly than a fully-loaded vehicle. With less weight in a trailer, the stiff suspension springs and strong brakes will have lower traction than they would if the vehicle carried more weight."
9470,"If a tank is found to be leaking, the driver should:",,Drive with their emergency flashers activated.,Get the leak fixed immediately.,Continue the trip and then inform someone about the leak.,,B,"When inspecting any kind of tank, it is most important to check the tank for leaks. It is illegal to transport any gas or liquid in a leaking tank."
8562,"In cool weather, as the temperature begins to rise and ice begins to melt:",,It is usually safe to drive.,The road will become even more slippery.,Traction will increase.,,B,"As the temperature begins to rise and ice on the road begins to melt, the road surface will often become even more slippery. Water from the slight melting will sit on top of the ice, decreasing the available traction even more. Always decrease your speed and drive with caution when traveling on slippery surfaces."
10681,What is road rage?,,Operating a motor vehicle with the intent of doing harm to others,Operating a motor vehicle that is deemed unsafe,Operating a motor vehicle that has not been inspected,,A,"Aggressive driving is defined as operating a motor vehicle in a selfish, bold, or pushy manner. Road rage is defined as operating a motor vehicle with the intent of doing harm to others, or the intent of physically assaulting another driver or their vehicle."
11274,A thin layer of ice that forms on road surfaces is called:,,White ice.,Black ice.,Blue ice.,,B,Black ice is a thin layer of ice that is clear enough for the road surface to be seen through it. A road covered in black ice may look like it is merely wet. You should be very careful when temperatures are below freezing and the road looks wet.
11833,The service air line is often controlled by the foot brake and is attached to the ____ valves.,,Relay,Supply,Emergency,,A,"The service air line carries air and is controlled by either the foot brake or trailer hand brake. The service air line is attached to relay valves, which allow the trailer brakes to be applied quickly."
9426,What does the vehicle inspection report do?,,Inform the motor carrier about problems that may need fixing,Ensure that the vehicle is inspected regularly,Keep people accountable for inspecting the vehicle,,A,A vehicle inspection report keeps the carrier informed about any problems that need to be fixed.
8507,Which of the following is true?,,It is safe to drive on a tire that is missing one or two lug nuts.,A cracked lock ring on a rim is safe if you are not driving faster than 55 mph.,A missing clamp on a rim is dangerous and should be corrected.,,C,"Missing clamps, spacers, studs, or lugs are dangerous, as are mismatched, bent, or cracked lock rings. Be sure your tires and rims are in good condition before operating your commercial motor vehicle."
11538,"When loading liquid cargo, you should take the ____ into account.",,Weight of the liquid,Quality of the roads,Time of day,,A,"Factors that affect how much liquid is safe to load into your tank include how much the liquid will expand in transit, the weight of the liquid, and legal weight limits."
11505,A hazardous material's identification number should appear:,,On the transporting vehicle's bumper.,On the material's packaging.,On a sticker near the material's shipping container.,,B,A material's ID number must appear on its accompanying shipping paper as well as on its packaging. It also must appear on cargo tanks and other bulk packaging.
8592,"When trying to put out an electrical fire, you should:",,Use water.,Use a B:C extinguisher.,Use an X extinguisher.,,B,B:C fire extinguishers are designed to work on electrical fires and burning liquids. Don't pour water on an electrical fire.
9592,Mirrors should be:,,Checked only when changing lanes.,Checked frequently.,Checked only if there is a reason to suspect a problem.,,B,"When driving, you should regularly check your mirrors, both to be aware of traffic and to check for problems on your own vehicle."
9576,"When approaching your vehicle as part of a pre-trip inspection, seeing fresh oil underneath the vehicle is:",,A good sign.,Normal.,A cause for concern.,,C,"When approaching your vehicle, you should check under the vehicle for fresh oil, coolant, grease, or fuel leaks. Spotting any of these before a trip is a cause for concern."
9114,"When steering to avoid a crash, you should:",,Only use one hand to steer.,Keep both hands on the steering wheel.,Not use your mirrors to check other lanes.,Speed up as you get nearer to the hazard.,B,"When turning quickly to avoid colliding with a hazard in the roadway, you should always keep both hands on the steering wheel. You must have a firm grip on the wheel to be able to turn quickly."
9645,"If you realize you may be running late to your destination, you should:",,Drive faster.,Drive while using flashing lights so other road users move out of your path.,Drive at a safe speed and arrive when you arrive.,Get upset.,C,"To avoid engaging in dangerous and aggressive driving behavior, you should relax and accept any delays that arise throughout a trip. To help avoid the stress of arriving late to a destination, plan for likely delays when planning your drive."
11614,"When backing up to couple a trailer, you should position the tractor:",,At a 90-degree angle in front of the trailer.,Directly in front of the trailer.,At a 30-degree angle in front of the trailer.,At a 60-degree angle in front of the trailer.,B,"When backing up to couple a trailer, you should position the tractor directly in front of the trailer. Trying to couple while backing at an angle could cause the trailer to move and the landing gear to break."
9107,"If coolant has to be added to a system without a recovery tank, you should:",,Keep the vehicle running while adding coolant.,Open the radiator cap quickly.,Not use gloves to touch the radiator cap.,Wait for the engine to cool before adding coolant.,D,"Before adding coolant to a system without a recovery or overflow tank, you must turn the engine off and wait until it cools. Use gloves or a thick cloth to protect your hands. To release the pressure seal, turn the radiator cap slowly to the first stop."
9116,Hydraulic brakes can fail due to:,,A loss of pressure.,Cold weather.,Driving uphill for long periods of time.,Grooves in the roadway.,A,Failure of hydraulic brakes is often caused by a loss of hydraulic pressure. Hydraulic brakes may also fade because of overuse on a long downgrade.
9395,Which condition increases a tank's stopping distance?,,A dry road,A loaded tank,An empty tank,Cloudy weather,C,Keep in mind how long it will take for your vehicle to come to a complete stop. Empty tank vehicles may take longer to stop than those which are fully loaded.
8830,"If confronted by an aggressive driver, you should:",,Try to get out of their way.,Avoid making eye contact.,Ignore their hand gestures.,All of the above.,D,"If confronted by an aggressive driver, the most important thing to do is try to get out of their way. Avoid making eye contact with the driver and do not let yourself be provoked by gestures. Do not try to challenge aggressive drivers by speeding up."
11616,"After connecting the air lines to the trailer while coupling, you should:",,Supply air to the trailer.,Chock the wheels.,Inspect the fifth wheel.,Connect the electrical cord.,A,"Correctly following the steps to couple and uncouple trailers is vital to safely operating a combination vehicle. After connecting the air lines to the trailer while coupling, you should supply air to the trailer."
8920,To distinguish between hazardous and non-hazardous materials on a shipping paper:,,The hazardous materials should be listed at the bottom of the paper.,The hazardous materials should be listed at the top of the paper.,The hazardous materials should be highlighted in the same color as the non-hazardous materials.,"The non-hazardous materials should be marked with an ""X.""",B,"If a shipping paper includes information about both hazardous and non-hazardous materials, the hazardous materials must be differentiated in one of three ways. They must be listed first, highlighted in a contrasting color, or identified with an ""X"" placed before the shipping description in a column labeled ""HM."""
11232,Poisonous fumes can enter the cab due to:,,A defective exhaust system.,The wrong type of fuel being used.,A lack of oil in the engine.,Under-inflated tires.,A,Defects in an exhaust system are very dangerous because they can cause poisonous fumes to enter the cab or sleeper berth.
10381,Which of the following is not a warning sign of fatigue?,,Frequent blinking,Rubbing your eyes,Missing exits or traffic signs,Staying within your lane,D,"Possible warning signs of fatigue include trouble focusing, frequent blinking, or eyelids that feel heavy; repeated yawning; rubbing your eyes; daydreaming, or having wandering or disconnected thoughts; trouble remembering the last few miles; missing exits or traffic signs; trouble keeping your head up; drifting from your lane, following too closely, or hitting a rumble strip; and feeling restless or irritable."
8980,A person should not smoke within ____ of a vehicle placarded for Class 3 or Division 2.1 materials.,,10 feet,25 feet,100 feet,"1,000 feet",B,"A person should not smoke within 25 feet of a placarded tank that is used to transport Class 3 (flammable liquids) or Division 2.1 (gases) materials. Additionally, no person should smoke or carry a lit cigar, cigarette, or pipe within 25 feet of any vehicle containing Class 1 (explosives), Class 4 (flammable solids), or Class 4.2 (spontaneously combustible)."
10603,"When changing lanes, you should:",,"Move quickly, before other vehicles can enter into the lane.",Move slowly in case another vehicle is in the lane.,Not use a turn signal.,Avoid the right lane.,B,"Always change lanes slowly and smoothly. If there is a vehicle in the other lane that you did not see before beginning to move, they will have more time to react to your vehicle."
8967,____ identical placards must be placed on a vehicle transporting hazardous materials.,,One,Two,Three,Four,D,"When hazardous materials placards are required, they must be placed on all four sides of the transporting vehicle."
8832,"If a driver begins to feel fatigued while driving, they should:",,Continue driving.,Drink coffee.,Stop and rest.,Drive faster to finish the trip more quickly.,C,"If you begin to feel drowsy while driving, the only safe response is to safely leave the road and get some sleep. Using artificial stimulants can be dangerous because they may cause extreme fatigue when they begin to wear off."
10946,"If another driver is tailgating you, you should:",,Move into the left lane.,Speed up.,Increase the space in front of your vehicle.,Flash your lights.,C,"If you are being tailgated, it is advisable to open up the space in front of your vehicle, making it easier for the tailgater to get around you. Speeding up may be counterproductive because the driver may continue to tailgate you at the higher speed, only increasing the danger."
9548,Which of the following does not affect the amount of liquid that should be loaded into a tank?,,The amount the liquid will expand,The weight of the liquid,Legal weight limits,The color of the liquid,D,The amount of liquid that is safe to load into a tank depends on the amount that the liquid will expand in transit; the weight of the liquid; and legal weight limits.
9105,"When preparing to drive in the winter, be sure to check:",,The coolant level.,The defrosting and heating equipment.,The windshield wipers.,All of the above.,D,"Before driving during the winter, make sure to check your defrosting and heating equipment, coolant and antifreeze levels, wipers and washers, tire tread, tire chains, lights, reflectors, and exhaust system. Clear ice and snow from all windows, mirrors, hand holds, steps, deck plates, and radiator shutters. Make sure the winterfront is not closed too tightly."
8825,Which of the following is not a good way to reduce crashes when turning right?,,Turn slowly.,Keep the tail end close to the curb.,Keep an eye on oncoming traffic.,Allow open space on your right side.,D,"When making a right turn, avoid turning too wide to the left. If you must swing into another lane to complete the turn, you should keep the rear of your vehicle close to the curb. Leaving space to the right of your vehicle while turning right may indicate to other drivers that you are turning left, so they may attempt to pass you on your right."
10793,Which of the following statements is correct?,,Rims with a missing lug nut are acceptable if there are at least four other lug nuts on the rim.,A cracked lock ring is acceptable if the vehicle is being driven at speeds under 55 mph.,A missing clamp is dangerous and should be corrected.,Welded repairs are acceptable for wheels on rear axles.,C,"Missing clamps, spacers, studs, or lugs can be a dangerous defect. Mismatched, bent, or cracked lock rings are not safe to be used. Wheels or rims with welded repairs are not safe."
11239,Convex mirrors:,,Cannot be used on vehicles transporting hazardous materials.,Can replace flat mirrors.,Can be helpful to see a wider area.,Are illegal to be used in most states.,C,"Many large vehicles have curved, convex mirrors. Convex mirrors allow drivers to see a wider area than flat mirrors. However, they also make objects seem smaller and farther away than they really are."
8817,How does doubling your speed from 20 mph to 40 mph affect your vehicle's braking distance?,,It stays about the same.,It increases slightly.,It doubles.,It quadruples.,D,Increasing your vehicle's speed will increase your vehicle's striking power and braking distance. Doubling your vehicle's speed from 20 to 40 mph will multiply its braking distance by four.
11246,How much water is needed on a road surface for a vehicle to hydroplane?,,Usually several inches,"A good amount, such as a large puddle",A small amount,No water,C,Hydroplaning is an effect in which a vehicle's tires lose traction with the surface of the road and instead glide along a layer of water. There does not have to be much water on the road for this to occur.
10256,"If the words ""Inhalation Hazard"" appear on shipping papers:",,"An inhalation hazard placard must be used, but only if more than 100 pounds of the material are being transported.",An inhalation hazard placard must always be used.,An inhalation hazard placard does not need to be used in intrastate commerce.,"An inhalation hazard placard must be used, but only if the vehicle is traveling across state lines.",B,"If the words ""Inhalation Hazard"" are on a package or its shipping paper, you must display the proper inhalation hazard placards, as well as any other necessary placards. This applies regardless of the amount of materials being carried."
10968,Shipping papers should be:,,Hidden from view.,Placed in the glove box.,Easily seen by anyone entering the cab.,Laminated.,C,"When transporting hazardous materials, shipping papers should be kept in a pouch in the driver's side door, or in another location where the driver is able to easily reach them while their seat belt is fastened. The papers must be easily visible to anyone who is entering the cab."
9394,When filling a tank that is separated by bulkheads:,,The section closest to the front should be filled the most.,The section closest to the rear should be filled the most.,The middle sections should be filled the most.,One of the middle sections should be left empty.,C,"When filling a tank that is divided by bulkheads, pay attention to weight distribution. Keep the tanks filled evenly. Do not put too much weight in the front or rear sections."
9388,The easiest way to recognize that your trailer has begun to skid is to:,,Ask another driver.,Use your mirrors to determine if the trailer has left the lane.,Release the brake pedal and then push it down again.,Watch the jackknife warning light on the control panel.,B,"The easiest way to spot a trailer skid is to use your mirrors. Any time you brake hard, check your mirrors to ensure that your trailer is still in its proper position."
11453,"If a trailer begins to jackknife, you should not:",,Release the brakes.,Apply the trailer hand brake.,Allow the wheels to grip the road.,Allow the trailer to straighten out.,B,"If a trailer begins to jackknife, you should release the brakes and allow the trailer wheels to regain traction with the road. Do not apply the trailer hand brake to attempt to straighten out the rig because it will only prolong the skid. The application of brakes is what caused the wheels to lock in the first place."
9361,"To correct a drive-wheel braking skid, a driver should do all of the following, except:",,Remove your foot from the brake pedal.,Turn quickly in the direction of the skid.,Countersteer after the vehicle is back on course.,Accelerate.,D,"To correct a drive-wheel braking skid, you should first remove your foot from the brake pedal to allow the locked wheels to begin rolling again. Quickly steer in the direction you want to go, then countersteer to prevent your vehicle from skidding in the opposite direction."
8818,What is black ice?,,A thick layer of ice on the road,A thin layer of ice on the road,Ice that is black from debris on the road,Ice that is easily seen,B,Black ice is a thin layer of ice that is clear enough for the road surface to be seen through it. A road covered in black ice may look like it is merely wet.
