id,question,image,option_a,option_b,option_c,option_d,correct_answer,explanation
9246,"When traveling in heavy traffic, the safest driving speed is:",,The posted speed limit.,The speed of surrounding traffic.,A speed much slower than the flow of surrounding traffic.,,B,"In heavy traffic, it is safest to match the speed of surrounding vehicles. Vehicles traveling in the same direction at the same speed are unlikely to collide. However, you should not exceed legal speed limits."
9193,Charter bus passengers should not be allowed to board until departure time because:,,The cost of the bus starts when the first passenger boards. It saves money to board as late as possible.,"Passengers will be more likely to get on and off the bus multiple times before departing, raising the risk that they will miss the departure entirely.",Passengers should not be allowed to decide which seats to take until the bus is about to leave.,Waiting to load helps to prevent theft and vandalism.,D,"To help prevent theft or vandalism, charter bus drivers should not allow passengers to board the vehicle until departure time."
9064,When checking the engine compartment:,,The parking brake should not be engaged.,Wheels should be chocked.,The engine should be running.,The gearshift should be in first gear.,B,"Before inspecting the engine compartment, make sure that the parking brakes are on and/or the wheels are chocked. Check the engine compartment before entering the cab and starting the engine."
9520,"When backing, you should:",,Move quickly to get out of the way of other drivers.,Try not to use your mirrors.,Start from any position.,"Use a helper, if possible.",D,"Backing a large CMV is always dangerous because you will not be able to see everything behind you. If you must back up, use a helper, if possible."
11286,Before driving a bus that has been parked for a few days:,,The driver can assume the interior is in good working order.,The driver should call the local police department.,The driver should do a walkthrough to ensure no damage has occurred since the last trip.,The driver may ask the passengers to check the interior of the bus.,C,"People sometimes damage unattended buses. Before operating a bus that has been unattended, the driver should always check the interior to make sure that everything is in proper condition for passenger safety."
9115,"When turning quickly to avoid an object in the roadway, you should:",,Apply your brakes as you steer.,Give yourself extra clearance by turning more than needed to miss the object.,Turn just enough to miss the object and avoid turning more.,Steer and accelerate at the same time.,C,"When turning quickly to avoid an object, turn only as much as is necessary to clear it. Do not apply the brakes while turning."
9182,"Hazardous materials must be marked with all of the following, except:",,The material’s name.,The material's identification number.,The appropriate hazard label.,The phone number of a contact person.,D,"Hazardous materials must be marked with the name of the material, the identification number, and the appropriate hazard label. Do not transport a hazardous material unless you are positive that it is permitted."
9242,"If your wheels being to spin when accelerating on a poor traction surface, you should:",,Use the brakes.,Take your foot off the accelerator.,Continue to accelerate.,,B,"If your drive wheels begin to spin while accelerating on a surface with poor traction, you should remove your foot from the accelerator."
9642,"While driving, you should:",,Develop plans to get out of any dangerous situation that could arise.,Enjoy the scenery.,Never look at the mirrors.,Focus on your own driving and not worry about other drivers.,A,"While driving, you should consistently check the road ahead for hazards. Develop a plan to deal with any hazards that could arise."
9108,"In an engine compartment, loose belts will:",,"Not turn the water pump and/or fan properly, causing the engine to overheat.",Make the engine run more efficiently.,"Make the fan run too much, causing the engine to run too coolly.",Last longer than tight belts.,A,"Be sure to check the tightness of the belts in your engine compartment. Loose belts will not turn the water pump and/or fan properly, which can lead the engine overheating."
9269,"When traveling long distances, you should:",,Take rest breaks.,Drive as fast as possible.,Drive through the night.,,A,"To avoid becoming fatigued on a long trip, you should take a break after every 100 miles or two hours of driving. Driving through the night, or during any other time when you would normally be asleep, raises the danger of fatigue."
11287,Carry-on bags should be placed:,,In front of the back door.,In front of the front door.,In a location that allows access to all emergency exits.,On top of the bus.,C,Bus passengers should not be allowed to leave items in the aisle or doorways of the bus. All baggage and cargo must be secured in a manner that will allow passengers to exit the bus by any door or window in the event of an emergency.
8841,"When a tire goes flat, you may hear a loud bang. The truck will be affected:",,Immediately.,After a short delay.,Only if the damaged tire is near the front of the truck.,Only if the truck is hauling a load.,B,"There may be a delay of a few seconds between the sound of a tire failing and the time that the vehicle is affected by the tire failure. Because of the short delay, a driver may initially believe that the sound came from another vehicle."
8814,"If you plan to slow down, you can warn drivers behind you by:",,Slamming on the brakes.,Tapping the brakes a few times and before braking.,Turning on one set of turn signals.,Putting your hand out the driver's side window and waving.,B,"Before slowing down, it is a good idea to flash your brake lights by lightly tapping your brake pedal a few times. This will warn drivers behind you of your plans to slow down."
9077,One way to overcome the challenges of blind spots is to:,,Drive faster than surrounding vehicles so no other drivers can pass you.,"Drive in the left lane, allowing you to only worry about vehicles to your right.",Make frequent mirror checks and assess the positions of surrounding vehicles.,Avoid using your mirrors.,C,You should make frequent mirror checks to monitor the traffic around you. This should help you notice if surrounding vehicles begin to move into your blind spots.
9347,"If a vehicle is found to be over-length during a pre-trip inspection, the driver should:",,Trim the length of the load.,Ask someone else to drive.,Ensure flags and lights indicating the oversize load are fastened securely.,Drive without making any changes.,C,"If a pre-trip inspection reveals a load to be oversize, the driver must confirm that all required signs, flags, lamps, and reflectors are safely and properly mounted, and that and all required permits are in their possession."
9645,"If you realize you may be running late to your destination, you should:",,Drive faster.,Drive while using flashing lights so other road users move out of your path.,Drive at a safe speed and arrive when you arrive.,Get upset.,C,"To avoid engaging in dangerous and aggressive driving behavior, you should relax and accept any delays that arise throughout a trip. To help avoid the stress of arriving late to a destination, plan for likely delays when planning your drive."
9126,"When you are driving while drowsy, you should:",,Press on and try to finish the trip.,Take drugs to keep awake.,Stop and take a nap.,Stop for a coffee break.,C,"The only effective way to deal with drowsiness while driving is to stop and sleep. Caffeine or other stimulant drugs may help you stay awake, but they will not keep you alert. You will likely end up being even more tired when the artificial stimulants begin to wear off."
9361,"To correct a drive-wheel braking skid, a driver should do all of the following, except:",,Remove your foot from the brake pedal.,Turn quickly in the direction of the skid.,Countersteer after the vehicle is back on course.,Accelerate.,D,"To correct a drive-wheel braking skid, you should first remove your foot from the brake pedal to allow the locked wheels to begin rolling again. Quickly steer in the direction you want to go, then countersteer to prevent your vehicle from skidding in the opposite direction."
9092,"When encountering fog, you will be safest if you:",,Stay in the left lane.,Don’t drive in the fog.,Use your low beam lights.,Follow the vehicle ahead of you closely.,B,"Fog can quickly deteriorate drivers' ability to see the road, other drivers, and other hazards. Avoid driving in fog if at all possible."
9106,"Regarding winter driving, all of the following are true, except:",,Front tires should have a tread depth of at least 4/32 an inch.,Tires should be slightly deflated.,Rear tires should have a tread depth of at least 2/32 an inch.,Use a gauge to verify that each tire has a safe tread depth.,B,"When driving during the winter, it is particularly important that your tires have adequate tread. You need a tread depth of at least 4/32 of an inch in every major groove on the front tires, and at least 2/32 of an inch on the back tires. Check the tread depths by using a gauge."
9091,"With your low beam headlights turned on, you should be able to see about ____ ahead of your vehicle.",,15 feet,75 feet,100 feet,250 feet,D,"Low beam headlights allow you to see about 250 feet ahead of your vehicle. When driving at night, adjust your speed so that you will be able to stop in the distance illuminated by your headlights."
11295,Which of the following is a good rule to follow when making a turn?,,Honk your horn.,Use your arms to get the attention of other drivers.,Turn off your turn signal before entering the turn to avoid confusing other drivers.,Signal early.,D,Signal well in advance of a turn so drivers behind you are aware of your intentions. Keep the signal on throughout the turn and turn it off once the turn is complete.
9171,The emergency exit door:,,Can be opened if the bus becomes too hot while being driven.,Can be opened while the bus is being driven if the bus is carrying cargo.,Can be opened to provide a better view while the bus is being backed.,Should never be open while the bus is being driven.,D,Check all emergency exits before operating a bus. Never drive a bus with an open emergency exit door or window.
10135,Which of the following is not an example of a distracted person that motorists should be worried about?,,A driver talking to another person in a vehicle,Children on the side of the road,Construction workers on the side of the road,A person sitting on a bench waiting for a bus,D,Drivers who are holding conversations with others may not be paying full attention to the road and may make unsafe moves. Children do not always pay attention to traffic and may dart into the road without looking. Exercise caution when driving near road workers. This helps to keep the workers and other distracted drivers safe.
11232,Poisonous fumes can enter the cab due to:,,A defective exhaust system.,The wrong type of fuel being used.,A lack of oil in the engine.,Under-inflated tires.,A,Defects in an exhaust system are very dangerous because they can cause poisonous fumes to enter the cab or sleeper berth.
9531,"If your vehicle is hydroplaning, you should:",,Speed up.,Not apply the brakes.,Put the vehicle in reverse.,Turn the steering wheel as hard as possible.,B,"If your vehicle begins to hydroplane, do not apply the brakes. Instead, release the accelerator and push in the clutch. This will slow down your vehicle and help it regain traction."
9185,Buses must never carry:,,Tear gas.,Any amount of solid Class 6 poisons.,Bottled oxygen.,Emergency hospital supplies.,A,"Buses may never be used to transport radioactive materials. Division 2.3 poison gas, liquid Class 6 poisons, tear gas, and irritating materials are also not permitted to be carried by bus."
10199,"When making a turn, when should you cancel your turn signal?",,Before you enter the turn,In the middle of the turn,After the turn is completed,It does not matter.,C,"When turning or changing lanes, you should signal early and signal continuously. Cancel your turn signal once the turn or lane change is complete."
9183,Buses may carry:,,Small arms ammunition.,Corrosive materials.,Poison gas.,Explosives other than small arms ammunition.,A,"Small arms ammunition labeled ORM-D, emergency hospital supplies, and drugs are permitted to be transported by bus. Most other kinds of hazardous materials may not be carried on buses."
9097,"To best reduce the distractions of a cell phone, you should:",,Stay on a single call for an entire trip.,Turn the phone off before driving.,Only us the phone to accept incoming calls.,Use the phone to text rather than talk.,B,"If possible, you should avoid all cell phone distractions by turning it off before starting a trip and leaving it off until you reach your destination."
9534,Distracted driving:,,"Always comes as a result of physical distraction, not mental distraction.",Can be elevated by pre-programming radio stations.,Can be avoided by eating while driving.,Can be avoided by not engaging in complex conversations while driving.,D,"To reduce the risk of distraction, do not engage in complex or emotionally intense conversations while driving. Pre-programming radio stations before your trip and avoiding eating, drinking, or smoking while at the wheel can also help you avoid becoming distracted while driving. Remember that mental distractions that take your attention away from the task of driving can be just as dangerous as physical distractions."
9533,Off-ramps:,,Are usually safe for trucks.,Can be dangerous for trucks.,Should not be used by trucks.,Should be used only if following another vehicle.,B,The combination of slopes and curves can make freeway on- and off-ramps dangerous for trucks. Remember that posted speed limits on ramps may be safe to be driven by cars but too fast to be driven by large or heavily-loaded vehicles.
9125,Which of the following indicates drowsy driving?,,Eyes going out of focus by themselves,Having trouble keeping your head up,Drifting from lane to lane,All of the above,D,"Indicators of drowsiness while driving include your eyes closing or going out of focus by themselves, having trouble keeping your head up, and drifting between lanes."
10134,Move over laws require:,,Trucks to use the left lane.,All vehicles to vacate the lane closest to an emergency vehicle that is stopped with its lights flashing.,All vehicles to use the left lane.,All vehicles to move to the left lane if a flatbed trailer is in the right lane.,B,"If an emergency vehicle with its lights on is stopped on the side of the road, move over laws require drivers to vacate the lane directly next to the vehicle, if possible. If a driver cannot move over safely, they must slow down and proceed with caution."
8788,"When inspecting a power steering-equipped vehicle, you should be sure that:",,The fluid is at the proper level.,The hoses are connected to the battery.,The hoses do not contain any fluid.,Only small leaks are present.,A,"When inspecting a vehicle equipped with power steering, check the hoses, pumps, and fluid level. Be sure to check for and repair leaks before operating the vehicle."
9178,Baggage and freight should be stored in a way that:,,Allows passengers to easily see the items.,Protects riders from injury if items fall or shift.,Keeps the items in the aisle without shifting.,Covers windows.,B,"On a bus, baggage and freight must be stored in a way that allows the driver to move freely and easily; allows passengers to exit via any window or door in the event of an emergency; and protects riders from injury if items fall or shift."
11032,When driving:,,It is best to hide your intentions from others.,You should only use turn signals if there are vehicles near you.,You should not use turn signals in construction zones.,You should always use turn signals to warn others about your intentions.,D,"It is important to communicate your intentions to others on the road. Make sure to signal before turning or changing lanes, even if no other vehicles are nearby."
8840,"If hydraulic brakes fail, a driver can reduce their speed by:",,Shifting into a higher gear.,Shifting into a lower gear.,Finding a hill.,Letting the truck run out of gas.,B,"If your hydraulic bakes fail, shifting into a lower gear can help slow your vehicle down."
9114,"When steering to avoid a crash, you should:",,Only use one hand to steer.,Keep both hands on the steering wheel.,Not use your mirrors to check other lanes.,Speed up as you get nearer to the hazard.,B,"When turning quickly to avoid colliding with a hazard in the roadway, you should always keep both hands on the steering wheel. You must have a firm grip on the wheel to be able to turn quickly."
8832,"If a driver begins to feel fatigued while driving, they should:",,Continue driving.,Drink coffee.,Stop and rest.,Drive faster to finish the trip more quickly.,C,"If you begin to feel drowsy while driving, the only safe response is to safely leave the road and get some sleep. Using artificial stimulants can be dangerous because they may cause extreme fatigue when they begin to wear off."
9376,During a bus ride:,,Carry-on baggage may be kept in the aisle.,Passengers may sit in the aisle.,Aisles must remain free of obstacles.,Items may be placed in the aisle if passengers could easily step over them.,C,Do not allow riders to leave carry-on baggage in any doorway or aisle. There should be nothing in the aisle that might trip other riders. Secure baggage in a way that prevents damage.
9649,"If feeling tired and frequently yawning, you should:",,Press on and continue driving.,Get some coffee.,Drive faster.,Pull over and take a nap.,D,"Frequent yawning is a warning sign of fatigue. If you become tired while driving, the only safe response is to stop and get some sleep. You cannot rely on artificial stimulants, like caffeine, to keep you alert because they will eventually wear off and leave you more tired than you originally were."
9100,"To avoid becoming an aggressive driver, you should:",,Plan trips without allocating extra time for traffic.,Tailgate.,Drive slowly in the left lane.,Not make gestures to other drivers.,D,"To avoid becoming an aggressive driver, begin a trip with realistic expectations of how long the trip will take, allowing extra time for traffic delays. Do not tailgate other vehicles. To avoid upsetting other drivers, do not drive slowly in the left lane and do not gesture at the drivers (even in seemingly minor ways, like shaking your head)."
9458,"During a trip, carry-on baggage:",,May be left in the aisle.,Must be stored away from the aisle.,Must be kept on the rider’s lap.,,B,The aisles and stairwells on a bus must always be kept clear. It is important to keep aisles clear so that no passengers trip while using them.
8615,"If a bus has stopped at an intermediate stop or its final destination, passengers should be told:",,The location.,The bus company’s name.,The name of the driver.,,A,"When stopping a bus at either an intermediate stop or its final destination, the driver should announce the location of the stop, the reason for stopping, the next departure time, and the bus number."
9438,"If another driver is tailgating you, you should:",,Move into the left lane.,Speed up.,Increase the distance between you and the vehicle ahead.,,C,"If you are being tailgated, you should increase the distance between your vehicle and the vehicle ahead. This will reduce your need to make sudden moves, and will also allow the tailgater more room to pass you. Speeding up when being tailgated is not advised because it may result in the tailgater continuing to follow you closely at the higher speed, only increasing the danger."
10699,"After a bus trip is completed, the vehicle:",,Should be returned without an inspection.,Should be inspected.,Should be drained of fuel.,,B,"Buses should be inspected at the end of every trip. Key safety items could have been damaged by passengers, so an inspection allows these damages to be repaired before another trip is made."
9312,"When asked to make a lane change during the driving test, you should:",,"Make the change as soon as the examiner asks, without looking.",Use your turn signal and change lanes when safe.,"Make the lane change as quickly as possible, even if that means cutting off another driver.",,B,"You will be asked to change lanes during the on-road driving test. When the examiner asks you to do this, you should make the necessary traffic checks and use the proper signals before changing lanes."
11366,A driver who stops at a green light could be:,,An impaired driver.,A driver who is color blind.,A person who does not know the rules of the road.,,A,"It is important to observe other drivers' actions and identify clues that a person could be driving impaired. Drivers who have had too much to drink, are sleepy, are on drugs, or are ill can present hazards to other drivers. One sign that a driver may be impaired is that they stop in inappropriate places, such as at green traffic lights."
11369,A distracted driver:,,Usually follows the rules of the road.,Usually has slowed perception.,Is a good person to follow.,,B,"Distracted drivers perceive hazards on the road more slowly than drivers who are focused, or they do not perceive hazards at all."
8529,Do not base your decision to shift gears on:,,The speed of your engine (rpm).,The speed of the road (mph).,The actions of the vehicle next to you.,,C,One way to know when it is time to shift gears is to learn your vehicle's operating rpm range. You should shift up when your engine reaches the top of that range. You can also learn which speeds each gear is good for and shift up based on your speedometer.
9457,Drivers must have a CDL if operating a vehicle designed to carry at least:,,Three passengers.,15 passengers.,44 passengers.,,C,"You must have a commercial driver license to operate a vehicle designed to seat 16 or more people, including the driver."
8523,"If you must drive in reverse, using driver's side backing:",,Is always encouraged.,Is discouraged.,Is only recommended if it is raining.,,A,"If you must back up, it is safest to back toward the driver's side of the vehicle. This way, as the driver, you will have the best possible view of your path of travel."
9266,"If confronted by an aggressive driver, you should:",,Make eye contact to better communicate with them.,Ignore their gestures.,Not move out of their path of travel.,,B,"If confronted by an aggressive driver, it is most important to get out of their way, if possible. Do not make eye contact with the driver, as doing so could provoke them. Do not let them provoke you with their actions."
8538,"When pulled over to the side of the road, you should:",,Rely on your taillights to alert other motorists to your presence.,Not worry about other motorists.,Use your four-way emergency flashers to alert other motorists to your presence.,,C,"When stopped on the side of the road, be sure to turn on your vehicle's four-way emergency flashers, especially during times of lowered visibility. Place warning devices within 10 minutes of being stopped."
9874,Water that has collected on a roadway can cause:,,Hydroplaning.,Acceleration.,Stopping.,,A,The risk of hydroplaning begins when water has collected on the surface of a road.
9314,"If taking the driving test and the route does not include a railroad crossing, you:",,Will not have to do anything related to a crossing.,May have to explain how you would cross railroad tracks.,Will have to take the test again on a route that does include a railroad crossing.,,B,"If your on-road driving test route does not include a railroad crossing, you may be asked to explain and demonstrate the proper railroad crossing procedures to the examiner at a simulated location."
8751,Pre-trip inspections should be done:,,Differently each time in order to place emphasis on different items.,The same way each time to prevent you from forgetting anything.,Once in a while.,,B,A pre-trip inspection should be completed in the same way before every drive. Consistency will help you learn all of the proper steps and decrease the likelihood that you will forget to check something.
8535,Which of the following is not a good rule when using turn signals?,,Signal early. Signal well before a turn or lane change.,Signal continuously. Do not cancel a signal until the turn is completed.,"Don’t over-signal. If no one is near you, there is no need to signal.",,C,"When using your turn signals, you should signal well before the turn or lane change, signal continuously throughout the turn or lane change, and cancel the signal after you have completed your move."
9937,"When starting from a complete stop, a vehicle should:",,Jerk forward.,Roll backwards.,Not move backwards.,,C,"To avoid hitting vehicles behind you, you must ensure that your vehicle will not roll backward when you start moving forward from a stopped position."
9935,Too much air pressure in a tire:,,Is not possible.,Is encouraged on long drives.,Can be dangerous.,,C,Tires should never have too much air pressure. Be sure to check your tires' air pressure with a gauge during inspections.
11991,How many daily hours of sleep does an adult need to maintain alertness?,,Six to seven,Seven to eight,Eight to nine,Four to five,C,"Being properly rested is essential to the safe operation of a CMV. To maintain alertness, most people need eight to nine hours of sleep per night."
11290,"When inspecting the windshield before a trip, a person should do all the following, except:",,Remove and sharpen the wiper blades.,Check the windshield wipers for proper spring tension.,Check the wiper blades for damage.,,A,"When inspecting your windshield, you should look for cracks or other problems that could interfere with your ability to clearly see the road. The windshield wiper arms should be checked for proper spring tension. The wiper blades should be checked for damage, stiff rubber, and improper securement."
11367,A person driving with an open window in cold weather may be:,,A distracted driver.,A person who is dressed inappropriately.,A person who likes fresh air.,,A,"It is important to observe other drivers' actions and identify clues that a person could be driving impaired. Drivers who have had too much to drink, are sleepy, are on drugs, or are ill can present hazards to other drivers. One sign that a driver may be impaired is that they have their windows rolled down in cold weather."
9435,Roads are especially slippery when it first begins to rain because:,,Water is always very slippery.,The fresh rain mixes with oil on the roadway.,The water has nowhere to go.,,B,"Roads are particularly slippery when it first begins to rain. The water mixes with oil drippings on the road that have not yet washed away, creating a slippery and dangerous mixture."
11308,"On a slippery road, a driver should:",,Make turns as quickly as possible.,Refrain from passing slower vehicles.,Stop quickly.,,B,"Under slippery conditions, you should drive slowly and smoothly. Make turns as gently as possible and do not pass other vehicles unless you have to."
9876,"When driving in fog, you should:",,Slow down.,Speed up.,Drive on the shoulder.,,A,"It is best not to avoid driving in fog. However, if you must drive under foggy conditions, be sure to decrease your speed."
11500,"During a basic vehicle control skills test, you may be asked to:",,Swerve to avoid a hazard.,Parallel park.,Drive straight into a parking space.,,B,"Maneuvers that may be included in the basic vehicle control skills test include straight line backing, offset back/right parking, offset back/left parking, driver side parallel parking, conventional parallel parking, and alley docking."
9586,"When coming to a stop, you should apply the brake pedal by:",,Pushing down gradually.,Pushing down quickly.,Pulling up gradually.,,A,"When stopping, you should push the brake pedal down gradually. Braking gradually will help you to maintain proper control of your vehicle."
9459,Which of the following items cannot be transported in the passenger compartment of a bus?,,Small arms ammunition,Hospital supplies,Radioactive materials,,C,Buses must never carry labeled radioactive materials in a space occupied by passengers.
9592,Mirrors should be:,,Checked only when changing lanes.,Checked frequently.,Checked only if there is a reason to suspect a problem.,,B,"When driving, you should regularly check your mirrors, both to be aware of traffic and to check for problems on your own vehicle."
9292,When approaching a drawbridge with a green light:,,You must stop.,You may proceed without stopping.,You must wait for the light to change to yellow.,,B,A bus does not need to stop before crossing a drawbridge controlled by a green signal light. The driver should still slow down and verify that it is safe before crossing.
11365,People working on a disabled vehicle:,,Are probably aware of the roadway.,May be distracted by the repair and not pay attention to the roadway.,Are exempt from traffic laws.,,B,Be cautious when driving near people who are working on a disabled vehicle on the side of the road. They may be focused on the repair and not paying attention to nearby traffic.
9257,How do ice cream trucks become hazardous to other drivers?,,Ice cream trucks must be kept cold.,Children often run toward an ice cream truck without looking for other traffic.,Ice cream trucks leave trails of water and ice on the roadway.,,B,Ice cream trucks can create hazardous conditions for other drivers because they attract children. Children often do not notice or pay attention to other vehicles on the roadway when running to or from ice cream trucks.
8565,"In hot weather, spots on the pavement where tar is bleeding:",,Are very slippery.,Offer the same amount of traction as the rest of the roadway.,Offer more traction than the rest of the roadway.,,A,"Tar in road pavement often rises to the surface of the road, or ""bleeds,"" in very hot weather. Watch for such areas because they can be very slippery."
9424,"When transporting cargo, drivers must check the securement of the cargo every:",,10 miles.,150 miles.,500 miles.,,B,"The securement of cargo must be checked within the first 50 miles of a trip, and then again every three hours or 150 miles."
9250,"If being tailgated, you should:",,Increase your speed.,Increase the amount of space between your vehicle and the vehicle in front of you.,Make quick movements.,,B,"If you are being tailgated, you should increase the distance between your vehicle and the vehicle ahead of you. This reduces the need for you to make sudden changes in speed or direction while making it easier for the tailgater to pass your vehicle."
9880,Talking on a hands-free phone while driving:,,Does not distract the driver.,Only distracts the driver if the driver is speaking.,Can be distracting to the driver.,,C,"While speaking on a hands-free phone while driving is less dangerous than speaking on a hand-held phone, it is just as likely to mentally distract a driver. Simply engaging in conversation takes their mental focus away from the task of driving."
8544,"When traveling on a downgrade, your vehicle will:",,Slow down.,Travel at the same rate as on level roadway.,Speed up.,,C,Gravity causes a vehicle's speed to increase when traveling on a downgrade. Adjust your speed before reaching a downgrade.
11551,"While passengers are on board a bus, refueling the bus in an enclosed space, allowing the bus to be towed, and conversing with the passengers are considered to be:",,Encouraged practices.,Acceptable practices.,Prohibited practices.,,C,"Bus drivers should not engage in conversation with passengers, fuel a bus inside an enclosed building, or tow or push a disabled bus with riders aboard the vehicle. These are all considered to be prohibited practices."
9090,Most drivers are the least alert:,,In the morning.,In cold weather.,At night.,After work.,C,"Fatigue and lack of alertness are major hazards when driving at night. Most people are the least alert at night, especially after midnight."
9059,"If federal inspectors judge your vehicle to be unsafe, they can:",,Bring you to a garage to have your vehicle fixed.,Formerly request that you have your vehicle's problems fixed.,Call a mechanic.,Pull the vehicle out-of-service until it is fixed.,D,"If a federal or state inspector judges a CMV to be unsafe, they may put it out-of-service until it is fixed."
9365,The minimum size of placards identifying hazardous materials is:,,Four inches.,Six and one-quarter inches.,Nine and three-quarter inches.,10 and three-quarter inches.,D,Hazardous materials placards must be at least 10 and three-quarter inches square.
10760,A danger of looking at one mirror for too long is:,,You will be distracted by potential hazards.,You may not see an upcoming hazard in another location.,The mirrors may shake and move.,You may notice a dirty spot on the mirror.,B,"When checking your mirrors, only look at them quickly. If you concentrate on one mirror for too long, you may travel a substantial distance down the road without being aware of what is ahead, missing important information about upcoming hazards."
8803,"If you must drive in reverse, it is helpful to:",,Drive as fast as possible and get it over with.,First exit the truck and walk the path to look for obstacles.,Use only the passenger side mirror.,Stick your head out the window and look backward.,B,"If you must drive in reverse, you should first walk around the vehicle to check for hazards in your path of travel. Make frequent use of the mirrors on both sides of your vehicle while backing. Always back up as slowly as possible."
10536,A pre-trip inspection should include:,,A check of the engine oil level.,Removing coolant.,Spraying WD-40 into the air filter.,Removing a tire.,A,"A pre-trip inspection should include a check of components in the engine compartment, including a check of the engine oil level."
9657,If a bus is disabled while passengers are still on board:,,Another bus should push the disabled bus to its destination.,The bus should be towed to its destination.,The passengers should be asked to push the bus.,The bus may need be towed to the nearest safe location to discharge the passengers.,D,"A bus that is disabled while passengers are on board should not be towed or pushed, unless it is absolutely necessary. If needed, the bus should be towed or pushed only as far as the nearest safe location for the passengers to be discharged."
10420,When should you check and adjust your mirrors?,,Before starting a trip,While driving,After a trip,Mirrors do not need to be adjusted.,A,The adjustment of mirrors must be checked prior to the start of any trip.
9406,During the pre-trip vehicle inspection test:,,Applicants will not have to identify the ABS.,Windshield wipers are not to be addressed.,Shock absorbers only need to be checked on one axle.,The steering box should be checked for leaks.,D,"During the external inspection portion of the pre-trip vehicle inspection test, you must verify that the steering box is securely mounted and not leaking."
10325,A vehicle inspection:,,Is a waste of time.,Is helpful in identifying minor issues before they become major problems.,Should not be done by the driver.,Should be performed once a month.,B,A vehicle should be inspected before every trip to help ensure that any small mechanical issues are caught before they become more serious problems. It is better to discover a problem with your vehicle before a drive than after the drive has begun.
10455,"If a tire fails, you should:",,Use the brakes.,Stay off the brakes.,Swerve.,Wave your arms at other drivers.,B,"Using the brakes after a tire failure could cause you to lose control of your vehicle. Unless you're about to hit something, stay off of the brake until the vehicle has slowed sufficiently."
10103,"When traction is poor, a driver should accelerate slowly:",,Because it is best to always accelerate very slowly.,So they do not lose control of their vehicle.,So the driver does not accelerate faster than the vehicle ahead.,To be the last vehicle through an intersection.,B,"Speeding up too quickly on a road with poor traction could cause a driver to lose control of their vehicle. In conditions that cause poor traction, a driver should accelerate especially smoothly and gradually."
10335,Water on bridges:,,Usually freezes before water on other parts of a roadway.,Usually freezes after water on other parts of a roadway.,Will not freeze.,Is not a concern in cool weather.,A,Bridges will generally freeze before other parts of the roadway. Be careful on bridges when temperatures are around the freezing point.
9124,"To prevent fatigue while driving, you should:",,Keep the cab warm.,Keep the cab cool.,Keep the cab poorly ventilated.,Close the vents.,B,"A hot, poorly-ventilated area can make a person sleepy. Opening a window, opening a vent, or using the air conditioning can help keep the cab cool and reduce the risk of fatigue."
10666,Brake pads should:,,Be covered with grease.,Be covered with oil.,Be covered with brake fluid.,Not have any oil or grease on them.,D,"When inspecting your brakes, you should verify that the shoes and pads do not have any oil, grease, or brake fluid on them."
9521,"When using mirrors while driving, you should:",,Look in the mirrors quickly.,Look in the mirrors for extended periods of time.,Use only the rearview mirror.,Use only the driver’s side mirror.,A,Focusing on your mirrors for too long can be dangerous because you will have traveled a substantial distance without looking at the road ahead.
10386,"When approaching a railroad crossing, a driver should:",,Rely only on automated signals.,Expect to hear a train.,Cross the tracks before an approaching train reaches the crossing.,Reduce their speed.,D,You should approach every railroad crossing with the expectation that a train is coming. Do not rely on signals or your hearing to reliably tell you if a train is present. Always slow down when approaching a crossing. Never try to race a train.
9013,"During the vehicle inspection test, you will be required to do all of the following, except:",,Walk around the vehicle.,Point to or touch each item.,Explain what you are checking and why.,Crawl under the vehicle.,D,"As a part of earning your CDL, you will have to pass an inspection test and demonstrate that your vehicle is safe for operation. During the vehicle inspection test, you will have to walk around the vehicle and point to or touch each item and explain to the examiner what you are checking and why. You will not have to crawl under the hood or under the vehicle."
11302,Which of the following is not an example of a driving hazard?,,An accident on the roadway,An open road,A police car assisting a motorist on the side of the road,An ice cream truck,B,"Passing an accident scene can be hazardous because the people involved in the accident may not be watching traffic, and the scene itself may distract other passing drivers. Ice cream trucks can create hazardous conditions because they attract children who may not pay attention to nearby vehicles. Shoppers near the roadway are often paying attention to stores, not passing traffic."
8798,How should you check your hydraulic brakes?,,"Pump the brakes three times, then apply firm pressure to the brake pedal for five seconds. The brake pedal should not move.","Pump the brakes three times, then apply firm pressure to the brake pedal for five seconds. The brake pedal should slowly move toward the floor.","Pump the brakes three times, then apply firm pressure to the brake pedal for five seconds. The brake pedal should slowly rise.","Pump the brakes three times, then apply firm pressure to the brake pedal for five seconds. The brake pedal should be easy to push to the floor.",A,"To test hydraulic brakes, you should pump the brake pedal three times, then apply firm pressure to the brake pedal and hold for five seconds. The pedal should not move. If it does, there may be a leak."
10429,"When driving on packed snow, you should reduce your speed:",,By at least one-half.,By about one-third.,By about one-quarter.,By about one-eighth.,A,"When driving on packed snow, you should reduce your speed by one-half or more. It can be difficult to stop or turn when operating on a slippery surface, so you must adjust your speed to drive safely under such conditions."
9525,"When passing another vehicle, you should:",,Make eye contact with the other driver.,Assume the other driver doesn’t see you.,Honk your horn.,Wave to other drivers.,B,"It is always safest to assume that other drivers, bicyclists, and pedestrians don't see you. Be prepared for the possibility that they may suddenly move into your path. It may be safe to lightly tap your horn or flash your lights as you pass."
