section-num,section-name,question,options,correct-answer,note
6,Some Special Driving,What should concern you most about a low shoulder sign?,"a: Misaligned headlights due to uneven car height.,b: Tire damage from drifting onto the shoulder.,c: Hydroplaning if the shoulder is wet.",c,"A low shoulder sign warns of a drop-off, which could cause hydroplaning if water is present or loss of control if a wheel drops off the road."
2,"Signals, Signs, and Markers","At a railroad crossing with flashing signals, you should:","a: Stop and look for a train, b: Slow down and look for a train, c: Look for a train and speed up",a,Flashing signals at a crossing require a full stop and checking for trains before proceeding.
6,Some Special Driving,What should small vehicle drivers expect when passing a large vehicle?,"a: Loud noises.,b: Air pollution.,c: Wind gusts from the large vehicle.",c,"Large vehicles create strong wind gusts that can affect smaller vehicles’ direction, requiring corrective steering when passing."
8,Motor Vehicle Crashes,What helps conserve gasoline while driving?,"a: Idling in the driveway.,b: Rapid acceleration.,c: Gradual slowing.",c,"Gradually slowing down avoids unnecessary braking, allowing smoother acceleration and better fuel efficiency compared to rapid stops."
5,Speed and Speed Limits,When is it illegal to drive below the speed limit?,"a: When it disrupts traffic flow.,b: In heavy traffic in construction zones.,c: Only in rural areas.",a,"Driving too slowly is illegal if it impedes the normal flow of traffic, potentially leading to a citation."
4,"Parking, Stopping, or Standing","When parking uphill next to a curb, what should you do?","a: Keep rear tires against the curb.,b: Keep front tires straight.,c: Turn steering wheel away from the curb.",c,Turn the steering wheel away from the curb when parking uphill to prevent rolling into traffic if brakes fail.
7,Alcohol and Drug Impact on the Driving Ability,A driver taking a non-prescription medication should:,"a: Check the drug’s label before driving, b: Opt for alcohol instead, c: Drive despite any warning labels",a,"Non-prescription medications may impair driving ability, so drivers should review labels for warnings and consult a doctor or pharmacist if unsure."
2,"Signals, Signs, and Markers",A solid white line in the center of a two-lane road indicates:,"a: Traffic moves in opposite directions and passing is prohibited, b: Traffic moves in opposite directions and passing is allowed if safe, c: Traffic moves in the same direction and passing is prohibited",c,A solid white line separates traffic moving in the same direction and prohibits passing to maintain safe traffic flow.
10,Bicycle Laws and Safety,"Drivers should be particularly cautious of motorcyclists, bicyclists, and pedestrians because:","a: They are hard to spot in traffic, b: They follow different traffic rules, c: They always have the right-of-way",a,"Motorcyclists, bicyclists, and pedestrians are less visible in traffic due to their smaller size and less noticeable lighting, requiring extra driver vigilance."
10,Bicycle Laws and Safety,"When stopping behind a motorcycle at an intersection, maintain a distance of at least:","a: One vehicle length, b: Three vehicle lengths, c: Two feet",a,"A full vehicle length behind a motorcycle prevents collisions, especially if your vehicle is rear-ended, as motorcycles stop quickly."
9,Pedestrian Safety,"At a school crossing sign, you should:","a: Always stop regardless of a stop sign, b: Watch for children and be ready to stop, c: Proceed without caution",b,"School crossing signs require vigilance for children, who may cross unpredictably, necessitating readiness to stop."
8,Motor Vehicle Crashes,What should you do if angry from a work incident before driving?,"a: Play the radio loudly.,b: Drive fast to vent.,c: Cool off before driving.",c,Take time to calm down before driving to avoid letting anger impair your judgment and endanger others.
2,"Signals, Signs, and Markers",What should you do at a steady yellow traffic light?,"a: Speed up to avoid stopping.,b: Continue as you have the right-of-way.,c: Slow to a stop unless already in the intersection.",c,"A steady yellow light signals an impending red light, so drivers should stop unless they are too close to the intersection to stop safely."
6,Some Special Driving,When should you drive in a reversible lane with a red X signal?,"a: If no oncoming traffic is visible.,b: When passing a vehicle.,c: Never.",c,"Never drive in a lane marked with a red X, as it indicates the lane is closed, typically in reversible lane systems."
5,Speed and Speed Limits,Which statement about speed is true?,"a: Driving too slowly can be dangerous.,b: Speeding can be fatal.,c: Speeding is safe for skilled drivers.",b,"Speeding increases fatality risks, especially above 80 mph, and slow driving can cause impatient passing maneuvers."
3,"Signaling, Passing, and Turning","To turn left at an intersection with a green light but heavy oncoming traffic, you should:","a: Use the next intersection, b: Wait at the crosswalk, c: Wait in the intersection",a,Avoid waiting in the intersection; use the next intersection if oncoming traffic is too heavy to turn safely.
3,"Signaling, Passing, and Turning","How close may you not pass within to a bridge, viaduct, or tunnel?","a: 200 feet.,b: 100 feet.,c: 500 feet.",b,"Do not pass within 100 feet of a bridge, viaduct, or tunnel to ensure safe and legal passing."
10,Bicycle Laws and Safety,How much space should you leave behind a stopped motorcycle?,"a: One vehicle length.,b: Three vehicle lengths.,c: Two feet.",a,Leave at least one full vehicle length behind a stopped motorcycle to prevent collisions if your vehicle is rear-ended.
2,"Signals, Signs, and Markers",Where should you stop at a stop line?,"a: Before the stop line.,b: On the stop line.,c: Past the stop line.",a,"Stop lines are placed to provide a safe walkway for pedestrians, so stop before the line to avoid obstructing it."
2,"Signals, Signs, and Markers",A flashing red light at a traffic signal means:,"a: The same as a stop sign, b: The signal is malfunctioning, c: No complete stop is required",a,"A flashing red light requires a complete stop, similar to a stop sign, with drivers proceeding only when it’s safe after yielding to traffic and pedestrians."
7,Alcohol and Drug Impact on the Driving Ability,Alcohol consumption causes:,"a: Reduced concentration, b: Impaired coordination, c: Slower decision-making, d: All of the above",d,"Even small amounts of alcohol impair concentration, coordination, and judgment, significantly reducing a driver’s ability to operate a vehicle safely."
4,"Parking, Stopping, or Standing",You may park or stop on a freeway shoulder:,"a: With emergency flashers on, b: Only in emergencies, c: To check a map",b,"Parking on a freeway shoulder is allowed only in emergencies, with the vehicle fully off the road."
2,"Signals, Signs, and Markers",An End school zone sign indicates:,"a: A 20 mph speed limit, b: The start of a reduced speed zone, c: A higher likelihood of pedestrians",c,"An 'End school zone' sign marks the end of a reduced speed area, but drivers should remain vigilant for pedestrians, especially children."
2,"Signals, Signs, and Markers",Diagonal stripes sloping downward to the right on a barricade mean:,"a: Stop, b: Bear to the right, c: Bear to the left",b,Diagonal stripes guide drivers to pass in the direction of the slope; downward to the right means bear right.
6,Some Special Driving,What should you do when driving in rain?,"a: Use low beam headlights.,b: Use high beam headlights.,c: Use parking lights.",a,Low beam headlights are required in rainy conditions to improve visibility and ensure other drivers can see you.
3,"Signaling, Passing, and Turning","Before making a left turn, it’s critical to:","a: Sound your horn, b: Yield to oncoming traffic, c: Swing to the right side of your lane",b,Left turns require yielding to oncoming traffic and pedestrians to prevent collisions at intersections.
6,Some Special Driving,What should you do if your wheels slip off the road’s edge?,"a: Jerk the wheel back onto the pavement.,b: Speed up and steer back gradually.,c: Slow down and ease back onto the pavement.",c,"Slow down, steer parallel to the road, and gently ease back onto the pavement to avoid losing control."
3,"Signaling, Passing, and Turning","When using a hand signal for a turn, stop signaling:","a: Mid-turn, b: After completing the turn, c: Just before the turn",c,Stop signaling just before the turn to keep both hands on the wheel for control during the maneuver.
3,"Signaling, Passing, and Turning",You may cross double solid yellow lines:,"a: To pass a slow truck, b: To turn into a driveway, c: To pass another car",b,"Double solid yellow lines may be crossed only for left turns into driveways or permitted U-turns, not for passing."
10,Bicycle Laws and Safety,A bicyclist who violates traffic laws:,"a: Is exempt because traffic laws don’t apply to bicyclists, b: Can receive a citation, c: Will only get a warning",b,Bicyclists have the same legal obligations as vehicle drivers and can be ticketed for failing to follow traffic regulations.
6,Some Special Driving,Drivers should use low beam headlights:,"a: In fog, dust, or rain, b: When closely following another vehicle at night, c: Within 500 feet of an oncoming vehicle at night, d: All of the above",d,Low beams improve visibility in adverse weather and prevent blinding other drivers when following or approaching at night.
3,"Signaling, Passing, and Turning","Before changing lanes on a multilane highway, you should:","a: Sound your horn, b: Turn on your headlights, c: Check your mirrors and blind spots",c,"Checking mirrors and blind spots ensures no vehicles are in the way, preventing collisions during lane changes."
2,"Signals, Signs, and Markers",What should you do at an intersection with a flashing red light?,"a: Stop and proceed when safe.,b: Stop only if other cars approach.,c: Stop only if cars are in the intersection.",a,"A flashing red light acts as a stop sign, requiring a full stop and yielding before proceeding when safe."
4,"Parking, Stopping, or Standing",When must you stop for a school bus?,"a: When it’s parked with no one inside.,b: When it approaches without flashing lights.,c: On a two-lane road with flashing red lights.",c,Stop for a school bus with flashing red lights and an extended stop arm on a two-lane road until the arm is withdrawn.
4,"Parking, Stopping, or Standing",When parking uphill with a curb:,"a: Keep wheels straight and set the parking brake, b: Turn wheels away from the curb, c: Turn wheels toward the curb",b,Turn wheels away from the curb when parking uphill to prevent the vehicle from rolling into traffic if brakes fail.
7,Alcohol and Drug Impact on the Driving Ability,Drivers who consume alcohol before driving:,"a: Are fully aware of risks, b: Lack sufficient control over body and vehicle, c: Are better drivers due to caution",b,"Alcohol impairs judgment, vision, and reaction time, reducing control over the vehicle and increasing crash risk."
6,Some Special Driving,What should drivers consider when near heavy trucks?,"a: Trucks need longer stopping distances.,b: Trucks stop faster than smaller vehicles.,c: Trucks are quieter than smaller vehicles.",a,"Trucks require longer stopping distances, so drivers should stay visible and maintain extra space to avoid collisions."
1,Right-of-Way,What should you do when approaching a T intersection?,"a: Yield to cross traffic.,b: Proceed with the right-of-way.,c: Force your way into traffic.",a,"At a T intersection, drivers on the terminating road must stop and yield to vehicles on the crossroad until it is safe to proceed."
4,"Parking, Stopping, or Standing",What should you do if you hear a siren but can’t see the emergency vehicle?,"a: Keep driving until you see it.,b: Pull to the curb and stop.,c: Slow down and don’t stop until you see it.",b,Safely pull over to the right and stop until you’re sure the emergency vehicle is not approaching you.
5,Speed and Speed Limits,You must not drive faster than:,"a: The maximum speed limit, b: A speed that’s reasonable and prudent, c: A speed safe for conditions, d: All of the above",d,"Driving must stay within the speed limit, be reasonable for conditions, and adjust for safety factors like weather or traffic."
9,Pedestrian Safety,A person using a white cane or guide dog is likely:,"a: A deaf individual, b: Conducting a traffic study, c: A blind individual",c,"A white cane or guide dog indicates a blind pedestrian, and drivers must yield the right-of-way to ensure their safety."
6,Some Special Driving,Which devices are prohibited on motor vehicles?,"a: Red flashing lights, b: Radar interference devices, c: Muffler cutouts, d: All of the above",d,"Red flashing lights, radar jammers, and muffler cutouts are illegal on vehicles, as they interfere with safety and law enforcement."
7,Alcohol and Drug Impact on the Driving Ability,You may drink alcohol in a vehicle on a public highway:,"a: If not driving, b: In the back seat, c: In the back of a pick-up truck, d: All of the above",d,"Consuming or possessing open alcohol containers on public roads is illegal, regardless of location in the vehicle."
6,Some Special Driving,What should you do when other drivers are acting aggressively?,"a: Avoid eye contact.,b: Avoid provocative gestures.,c: Distance yourself from them.",c,"Stay calm, avoid eye contact or gestures, and slow down or move over to distance yourself from aggressive drivers."
7,Alcohol and Drug Impact on the Driving Ability,Which qualities does alcohol consumption negatively affect?,"a: Judgment.,b: Reasoning ability.,c: Vision.",c,"Alcohol impairs judgment, reasoning, vision, reaction time, and concentration, quickly affecting driving ability after consumption."
5,Speed and Speed Limits,"A “Reduced speed, 35 mph” sign means:","a: The 35 mph limit starts at the sign, b: The limit starts at the next speed sign, c: You have time to slow down later",a,"A reduced speed sign with a posted limit, like 35 mph, takes effect immediately at the sign’s location."
9,Pedestrian Safety,"When driving near children playing, expect them to:","a: Know when it’s safe to cross, b: Stop at the curb, c: Run into the street without looking",c,"Children may unpredictably run into the street, requiring drivers to slow down and be vigilant."
1,Right-of-Way,A driver entering an interstate from an entrance or acceleration ramp:,"a: Must yield to vehicles already on the interstate, b: Has the right-of-way, c: Can force their way into traffic",a,"Drivers entering an interstate must yield to vehicles already on the highway, merging safely to avoid disrupting traffic flow."
1,Right-of-Way,"When hearing or seeing an emergency vehicle approaching, you should:","a: Stop immediately, b: Drive to the right and stop, c: Proceed slowly to let it pass",b,"Drive to the right and stop to yield to an emergency vehicle, ensuring it can pass safely without obstruction."
9,Pedestrian Safety,"As a pedestrian, you should:","a: Always demand the right-of-way in a crosswalk, b: Avoid entering a street when vehicles are approaching, c: Cross at any time since drivers must stop",b,"Pedestrians should wait for a safe gap before crossing, as approaching vehicles may not have time to stop, even in crosswalks."
1,Right-of-Way,"When a driver behind you wants to pass, you should:","a: Speed up, b: Maintain your speed, c: Slow down to allow room for the pass",c,Slowing down creates space for the passing vehicle to complete the maneuver safely and quickly.
2,"Signals, Signs, and Markers",What does a flashing yellow arrow at a traffic signal indicate?,"a: Merge into the lane the arrow points to.,b: Come to a complete stop.,c: Turn left after yielding to oncoming traffic and pedestrians.",c,A flashing yellow arrow allows left turns but requires yielding to oncoming traffic and pedestrians with a green light.
6,Some Special Driving,Stopping distance increases when stopping:,"a: On wet or icy roads, b: On paved highways, c: At night",a,Wet or icy roads significantly increase stopping distance due to reduced traction.
8,Motor Vehicle Crashes,What is the most common cause of traffic crashes?,"a: New drivers.,b: Human error.,c: Bad weather.",b,"Human error, such as not seeing another vehicle or making unexpected moves, is the leading cause of traffic crashes."
6,Some Special Driving,What should you do when nearing an accident scene?,"a: Focus on driving.,b: Keep moving.,c: Stop if involved or help is needed.",c,"Stop only if you’re involved in the accident or emergency help hasn’t arrived; otherwise, keep moving to avoid obstructing the scene."
1,Right-of-Way,"On a narrow road meeting an oncoming vehicle, you must:","a: Pull off and stop, b: Allow the oncoming vehicle half the road, c: Demand the other vehicle pull over",b,Provide at least half the main-traveled road to the oncoming vehicle to ensure safe passing on narrow roads.
6,Some Special Driving,"At dusk or on cloudy days, you should:","a: Use four-way flashers, b: Use parking lights, c: Turn on your headlights",c,"Headlights must be used at dusk or in overcast conditions to enhance visibility, switching to low beams when near other vehicles."
10,Bicycle Laws and Safety,What ensures safety when backing a vehicle?,"a: Honk before shifting to reverse.,b: Check behind the vehicle before entering.,c: Check rearview mirrors.",b,"Walk behind the vehicle to check for children or objects before backing, as mirrors alone may not suffice."
2,"Signals, Signs, and Markers",What does a railroad crossing sign indicate?,"a: A train station is ahead.,b: Signal before proceeding.,c: Slow down and yield to trains.",c,"This sign warns of a railroad crossing, requiring drivers to slow down, check for trains, and yield to ensure safe crossing."
3,"Signaling, Passing, and Turning",What should you do when passing a large truck?,"a: Re-enter your lane and slow down immediately.,b: Give the truck ample space before re-entering.,c: Re-enter whenever you choose.",b,"Wait until you see the truck’s front in your rearview mirror before re-enterin
g your lane, maintaining speed to avoid impeding the truck."
4,"Parking, Stopping, or Standing","When parking downhill on a two-way street, what should you do?","a: Turn wheels to the right.,b: Turn wheels to the left.,c: Keep wheels straight.",a,Turn wheels toward the curb when parking downhill to direct the vehicle away from traffic if it rolls.
4,"Parking, Stopping, or Standing",Drivers may deposit litter while on roadways:,"a: In designated litter barrels, b: In the median, c: In ditches",a,Litter should only be disposed of in designated barrels at rest areas or marked locations to keep roads clean.
8,Motor Vehicle Crashes,What should you do if you’re involved in an accident?,"a: Stop immediately.,b: Help the injured.,c: Call the police.",c,"Stop immediately, move the vehicle if safe, call the police, and assist the injured without moving them unnecessarily."
10,Bicycle Laws and Safety,Why should you be cautious when passing a bicycle?,"a: You’re moving faster than the bicycle.,b: The bicycle has the right-of-way.,c: Oncoming traffic may not see you.",c,"Be cautious when passing a bicycle, as cyclists may swerve to avoid obstacles, and oncoming traffic may not notice your maneuver."
2,"Signals, Signs, and Markers",If traffic signals fail due to a power outage:,"a: Park off the road and wait, b: Use hand signals, c: Turn on hazard lights and proceed",a,"Treat a non-functioning traffic light like a four-way stop, yielding appropriately and proceeding with caution."
2,"Signals, Signs, and Markers",What does a traffic signal ahead sign mean?,"a: The signal ahead is red.,b: The signal ahead is malfunctioning.,c: The signal ahead is green.",c,"This sign alerts drivers to a traffic signal at the upcoming intersection, indicating the presence of a signal without specifying its current state."
2,"Signals, Signs, and Markers",What should you do at a railroad crossing with flashing signals?,"a: Stop and look for a train.,b: Slow down and look for a train.,c: Look for a train and speed up.",a,Stop no closer than 15 feet from the nearest rail when signals indicate an approaching train to ensure safety.
1,Right-of-Way,Who must you yield to when turning left?,"a: Drivers already in the intersection.,b: Oncoming traffic.,c: Pedestrians in the intersection.",c,"When turning left, yield to oncoming traffic, pedestrians, and other drivers already in the intersection to avoid collisions."
9,Pedestrian Safety,What should you do when nearing a stopped school bus with its stop arm extended?,"a: Stop completely and wait to proceed.,b: Honk before passing on the left.,c: Proceed if most children have exited.",a,"When a school bus is stopped with its stop arm extended and red lights flashing, drivers must stop and wait until the arm is withdrawn."
8,Motor Vehicle Crashes,Defensive drivers should:,"a: Keep their eyes moving, b: Look for potential trouble spots, c: Have action plans, d: All of the above",d,"Defensive driving involves constant awareness, scanning for hazards, and preparing action plans to avoid crashes."
5,Speed and Speed Limits,What should you do when driving in bad weather?,"a: Speed up to reach your destination faster.,b: Reduce your following distance.,c: Increase your following distance.",c,Increase your following distance in bad weather to account for longer stopping distances on wet or slippery roads.
4,"Parking, Stopping, or Standing",Emergency vehicles:,"a: Have right-of-way with sirens or flashing lights, b: May use loudspeakers for instructions, c: May travel in groups, d: All of the above",d,"Emergency vehicles with active sirens or lights have priority, may issue instructions via loudspeakers, and often travel together, requiring drivers to yield."
2,"Signals, Signs, and Markers",A red arrow on a traffic light indicates:,"a: Proceed slowly through the intersection, b: Stop and proceed when clear, c: Stop until a green light or arrow appears",c,"A red arrow requires a full stop, and drivers must wait until a green light or arrow appears before proceeding, unless otherwise posted."
6,Some Special Driving,Drowsy drivers:,"a: Should drink coffee to stay awake, b: May drive as poorly as drunk drivers, c: Can stay alert with open windows and loud radio",b,"Drowsiness impairs driving similarly to intoxication, and neither coffee nor open windows fully counteract its effects."
6,Some Special Driving,What’s the minimum following distance when driving under 30 mph?,"a: One second.,b: Two seconds.,c: Three seconds.",b,Keep at least a two-second following distance at speeds below 30 mph to ensure sufficient time to react to other drivers’ actions.
6,Some Special Driving,Your blind spot is the area of the road:,"a: You cannot see without moving your head, b: Directly behind your vehicle, c: Seen in your rearview mirror",a,"Blind spots are areas not visible in mirrors, requiring head movement to check."
7,Alcohol and Drug Impact on the Driving Ability,When is it legal to have an open alcohol container in a vehicle’s passenger area?,"a: When the vehicle is stopped.,b: Never.,c: When the vehicle is parked.",b,"It is illegal to have an open alcohol container in a vehicle’s passenger area on a public highway, regardless of the vehicle’s status."
6,Some Special Driving,"If an officer is directing traffic at a functioning traffic light, drivers should:","a: Follow the traffic light, b: Follow the officer’s directions, c: Honk at the officer",b,"Officers directing traffic take precedence over signals, ensuring safe and orderly movement at intersections."
1,Right-of-Way,You must pull over and stop for an emergency vehicle:,"a: Regardless of direction, b: Only if it’s following you, c: Only if it’s approaching from the opposite direction",a,"Stop and pull over for an emergency vehicle with active lights or sirens, regardless of its direction."
2,"Signals, Signs, and Markers",A steady yellow light at an intersection indicates:,"a: Proceed, b: Yield to other vehicles, c: Slow down and prepare to stop",c,"A steady yellow light warns that a red light is imminent, prompting drivers to slow down and prepare to stop if safe."
4,"Parking, Stopping, or Standing",What should you do when passing a stopped emergency vehicle?,"a: Increase speed.,b: Vacate the closest lane or slow down.,c: Ask if help is needed.",b,"Move to a lane away from a stopped emergency vehicle or slow down if unable to change lanes, giving it space."
2,"Signals, Signs, and Markers",An arrow painted on the pavement means:,"a: Drivers in that lane may choose to follow the arrow, b: Drivers must follow the arrow only if traffic lights are off, c: Drivers in that lane must follow the arrow",c,"Pavement arrows mandate that drivers in the lane follow the indicated direction, after obeying any traffic signs or signals."
6,Some Special Driving,"If an aggressive driver cuts you off, you should:","a: Call the police immediately, b: Stay calm and move out of their way, c: Flash your lights to signal their error",b,Staying calm and moving out of an aggressive driver’s way prevents escalation and maintains safety.
3,"Signaling, Passing, and Turning","When can you not pass safely on a two-way, two-lane road?","a: If you can see the road ahead clearly.,b: If you can return to your lane before oncoming traffic.,c: If your vehicle can’t reach the needed speed.",c,"You cannot pass safely unless you can see the road ahead, return to your lane before meeting oncoming traffic, and your vehicle can achieve the necessary speed."
9,Pedestrian Safety,What are a driver’s responsibilities toward pedestrians?,"a: Ensure pedestrians see your vehicle.,b: Always yield, even if they’re in the wrong.,c: Yield only when pedestrians have the right-of-way.",c,"Drivers must yield to pedestrians legally crossing, doing everything possible to avoid collisions, even if pedestrians are in the wrong."
3,"Signaling, Passing, and Turning",Do not pass:,"a: On hills or curves, b: When school bus lights are flashing, c: Near intersections, d: All of the above",d,"Passing is prohibited on hills or curves due to limited visibility, near flashing school buses to protect children, and at intersections to avoid collisions."
7,Alcohol and Drug Impact on the Driving Ability,A driver’s ability to operate a vehicle can be impaired by:,"a: Alcohol, b: Any medication, c: Lack of sleep, d: All of the above",d,"Alcohol, medications (prescription or over-the-counter), and fatigue from lack of sleep can all reduce a driver’s physical and mental capacity to drive safely."
6,Some Special Driving,"If an approaching driver fails to dim their high beams, you should look toward:","a: The wheels of the approaching vehicle, b: The right side of the road, c: The left side of the road",b,Glancing toward the right side of the road prevents blinding from high beams while allowing you to stay on course.
1,Right-of-Way,What should you do if opposing traffic blocks your view while waiting to turn left?,"a: Accelerate when the first lane clears.,b: Wait until all lanes are clear.,c: Wait for an oncoming driver’s signal.",b,Wait until all lanes you need to cross are clear to ensure a safe left turn without risking a collision.
2,"Signals, Signs, and Markers",A slow-moving vehicle emblem is:,"a: A red rectangular sign, b: A green circular sign, c: A yellow diamond-shaped sign",c,"The slow-moving vehicle emblem is a reflective orange triangle, indicating vehicles traveling at 25 mph or slower, like farm equipment."
6,Some Special Driving,"At a railroad crossing with no signals or gates, when in a line of traffic:","a: You have priority and don’t need to check for trains, b: You may pass slower vehicles, c: Ensure space to cross fully",c,"Ensure there’s enough space to cross the tracks completely without stopping, preventing being stuck on the tracks."
9,Pedestrian Safety,"If a crossing guard is directing traffic in a school zone, you must:","a: Follow the guard’s directions, b: Follow surrounding traffic despite the guard, c: Assume the guard shouldn’t direct traffic",a,"Crossing guards in school zones have authority to direct traffic, and drivers must follow their instructions for safety."
9,Pedestrian Safety,"When an emergency vehicle with flashing lights is visible, you must:","a: Slow down and stay in your lane, b: Keep driving in your lane, c: Pull to the right and stop",c,Pull to the right curb and stop to provide a clear path for emergency vehicles with active lights or sirens.
6,Some Special Driving,Defensive driving involves:,"a: Identifying and avoiding dangerous situations, b: Getting ahead of poor drivers, c: Following closely behind other vehicles",a,Defensive driving focuses on recognizing hazardous situations and taking proactive steps to avoid accidents.
2,"Signals, Signs, and Markers",Highway markings:,"a: Are usually unimportant, b: Are only in construction zones, c: Provide information for drivers",c,"Highway markings guide drivers by indicating lane positions, safe passing zones, and upcoming road conditions."
6,Some Special Driving,What should drivers do with an Anti-Lock Braking System (ABS) when losing traction on a slippery road?,"a: Pump the brakes.,b: Press and hold the brake pedal.,c: Press and hold the gas pedal.",b,"With ABS, press and hold the brake pedal firmly to allow the system to automatically pump the brakes and regain traction."
6,Some Special Driving,What should you do if you notice a vehicle defect affecting safety?,"a: Correct it as soon as possible.,b: Correct it when affordable.,c: Drive slower.",a,Correct any safety-related vehicle defect immediately before driving to ensure safe operation.
6,Some Special Driving,What should you do on slippery roads?,"a: Drive at the maximum speed limit.,b: Use cruise control for steady speed.,c: Avoid sudden speed or direction changes.",c,"On slippery roads, reduce speed and avoid sudden maneuvers or cruise control to maintain vehicle control."
6,Some Special Driving,What should you do when encountering a warning sign?,"a: Stay aware of surroundings.,b: Follow the sign’s instructions.,c: Reduce speed to the advisory limit.",c,"Warning signs alert drivers to upcoming hazards, requiring attention to surroundings, adherence to instructions, and speed reduction as advised."
10,Bicycle Laws and Safety,Drivers should maintain a following distance of at least ____ seconds behind a motorcycle.,"a: Four to six, b: Two, c: Ten",a,"A four-to-six-second following distance behind a motorcycle allows time to react to sudden stops or maneuvers, reducing collision risk."
2,"Signals, Signs, and Markers",A steady yellow traffic signal indicates that a ____ light will soon appear.,"a: Flashing yellow, b: Steady green, c: Steady red",c,"A steady yellow light signals that a red light will follow, requiring drivers to prepare to stop to avoid entering the intersection on red."
5,Speed and Speed Limits,What should you do when it starts to rain while driving?,"a: Drive faster than traffic.,b: Drive at the maximum speed limit.,c: Slow down.",c,"Reduce speed in rain, use headlights, and pull over if visibility is too poor to continue safely."
3,"Signaling, Passing, and Turning",You may pass another vehicle:,"a: In a curve or on a hill, b: Using the shoulder, c: If your lane is next to a solid yellow line and the passing lane is clear",c,"Passing is allowed only when the passing lane is clear and not prohibited by solid lines, curves, or hills."
8,Motor Vehicle Crashes,"If involved in an accident with an injured person, you should:","a: Move the injured immediately, b: Leave the injured in place, c: Not move the injured unnecessarily, keep them warm, and administer first aid",c,"Avoid moving the injured unless necessary, keep them warm, and provide first aid to prevent worsening injuries."
4,"Parking, Stopping, or Standing",When may you leave your vehicle unattended with the engine running?,"a: For a brief period.,b: Never.,c: Near a railroad crossing.",b,"It is illegal to leave a vehicle idling unattended without turning off the engine and securing it, except with a remote starter."
6,Some Special Driving,Car drivers should be aware that large trucks:,"a: Have large blind spots, b: Stop more quickly than cars, c: Need less room to maneuver",a,"Large trucks have significant blind spots, making it critical for drivers to avoid lingering in these areas to prevent collisions."
2,"Signals, Signs, and Markers",Certain highway signs mandate that drivers follow specific instructions. These are called:,"a: Regulatory signs, b: Warning signs, c: Information signs",a,"Regulatory signs enforce specific actions, such as speed limits or no parking, with penalties for non-compliance."
6,Some Special Driving,What’s a safe way to drive through a curve?,"a: Slow down entering, speed up exiting.,b: Maintain constant speed.,c: Speed up entering, slow down exiting.",a,"Slow down when entering a curve to maintain control, then gradually increase speed as you exit."
2,"Signals, Signs, and Markers",A red and white triangular sign at an intersection means:,"a: Slow down for an emergency vehicle, b: Look both ways while crossing, c: Come to a complete stop",b,"A red and white triangular yield sign requires drivers to slow down, check for traffic and pedestrians, and be prepared to stop if necessary."
2,"Signals, Signs, and Markers",A regulatory sign with a red circle and slash over a symbol means:,"a: Drivers must stop completely, b: The action is prohibited, c: Some drivers must yield",b,A red circle with a slash over a black symbol on a regulatory sign indicates that the action depicted is forbidden.
4,"Parking, Stopping, or Standing","When parallel parking between two cars, what should you do first?","a: Turn wheels to the left.,b: Turn wheels to the right.,c: Pull up even with the car in front.",c,"Stop parallel to the car ahead of your desired parking space, check traffic, and signal before beginning the parking maneuver."
2,"Signals, Signs, and Markers",What should you do when approaching railroad tracks?,"a: Slow down.,b: Look for trains.,c: Be prepared to stop.",a,"Slow down, look for trains, and be ready to stop at railroad crossings to ensure safety, especially if warning signals are active."
1,Right-of-Way,"When an emergency vehicle with sirens or flashing lights approaches, you must:","a: Slow down until it passes, b: Drive to the right and stop, c: Signal for it to pass",b,"Drive to the right side and stop to yield the right-of-way to an emergency vehicle, ensuring its safe passage."
2,"Signals, Signs, and Markers",What do large flashing arrow signs indicate?,"a: Drivers should merge into the lane the arrow points to.,b: There is something to observe in the arrow's direction.,c: Drivers can remain in their current lane.",a,"Large flashing or sequential arrow signs are used in construction zones to indicate a lane closure, directing drivers to slow down and merge into the lane indicated by the arrow for safe navigation."
2,"Signals, Signs, and Markers",When can you proceed through an intersection with a stop sign but no stop line or crosswalk?,"a: After slowing to check for traffic.,b: After stopping and verifying safety.,c: After stopping 20 feet before the intersection.",b,"Stop before the intersection, verify it’s safe, and proceed when clear, even without a stop line or crosswalk."
2,"Signals, Signs, and Markers",A diamond-shaped sign represents a:,"a: Road hazard warning, b: Interstate route marker, c: School crossing indicator",a,"Diamond-shaped signs, typically yellow or orange, alert drivers to potential hazards or special conditions, such as road work or dangerous curves."
10,Bicycle Laws and Safety,"When passing a bicyclist on a two-lane road without bike lanes, you should:","a: Slow down and pass with sufficient space, b: Continue straight, expecting the bicyclist to move, c: Wait for a traffic signal or stop sign",a,Slow down and pass with at least 3 feet of space to avoid startling or endangering the bicyclist.
2,"Signals, Signs, and Markers","When stopped at a stop sign in a line of vehicles with no cross traffic after others pass, you:","a: Proceed without stopping again, b: Stop again at the stop sign or line, c: Roll past the stop sign slowly",b,"Each vehicle must stop fully at a stop sign, even in a line, to ensure safety and yield to any traffic."
2,"Signals, Signs, and Markers","At a light rail intersection, you should always:","a: Look both ways before crossing tracks, b: Obey all traffic signals, c: Share the road with pedestrians and bicyclists, d: All of the above",d,"Light rail intersections require checking for trains, obeying signals, and yielding to pedestrians and cyclists to ensure safety."
