id,question,image,option_a,option_b,option_c,option_d,correct_answer,explanation
gk_wz_014,What is the 'taper' in a work zone?,,The section where the lane gradually narrows or merges.,The speed limit signs at the beginning of the work zone.,A type of warning cone used only at night.,,A,"A 'taper' is the area where traffic lanes gradually narrow or merge into fewer lanes using a series of cones or barrels. Merging should happen before the taper, not at its end."
gk_wz_015,"At night in a work zone, you should:",,Drive at the same speed as during daytime.,Reduce speed further and use your low-beam headlights.,Use your high-beam headlights to see workers better.,,B,Night work zones are especially dangerous. Reduce speed and use low-beam headlights (high beams can blind workers). Be extra cautious as worker visibility is greatly reduced.
gk_wz_016,A 'lane closed ahead' sign in a work zone means:,,You should immediately stop and wait.,Begin planning your lane change in advance.,The road is permanently closed.,,B,"When you see 'Lane Closed Ahead,' begin moving to the open lane as early as possible. Do not wait until the last moment—last-minute merging is a major cause of work zone collisions."
gk_wz_017,What type of sign typically marks the end of a work zone?,,A green sign indicating normal speed may resume.,An 'End Road Work' or 'End Construction' sign.,A red STOP sign.,,B,An 'End Road Work' or 'End Construction' sign marks the termination of a work zone. Normal speed limits resume beyond this point.
gk_wz_018,Which of the following is a common hazard specific to driving a large truck through a work zone?,,"The truck is too visible, which can be distracting.",Reduced lane widths may cause clearance problems for wide vehicles.,Large trucks are exempt from work zone speed limits.,,B,"Work zones often narrow lanes significantly. Large commercial trucks can have difficulty maintaining safe clearances in narrow work zones, especially when meeting oncoming vehicles."
gk_wz_019,"If you must stop unexpectedly in a work zone and place warning devices, where should they go?",,Only directly behind the vehicle.,At appropriate distances in the lane of travel to warn approaching drivers.,Work zone laws exempt stopped trucks from placing warning devices.,,B,"If you stop in or near a work zone, place reflective triangles or flares at appropriate distances behind your vehicle to warn approaching traffic, following the same rules as any roadside stop."
gk_wz_020,Rumble strips at the entrance of a work zone are designed to:,,Indicate the lane is closed.,Alert distracted or drowsy drivers that they are approaching the work zone.,Slow vehicles by creating excessive vibration that damages tires.,,B,Rumble strips create noise and vibration to alert drivers—especially distracted or fatigued ones—that they are approaching a work zone or should slow down.
gk_cu_001,"Before coupling a trailer to a tractor, you should inspect the fifth wheel to ensure:",,The kingpin is the correct size for the trailer.,It is properly lubricated and the locking jaws are open.,The trailer brakes are fully released.,,B,"Before coupling, inspect the fifth wheel: it should be properly greased, the mounting should be secure, and the locking jaws must be open to accept the kingpin."
gk_cu_002,"After coupling, which of the following is a correct way to test if the trailer is securely coupled?",,Pull forward slowly against the locked trailer brakes.,Look under the trailer to see if the kingpin is visible.,Check the air gauges are reading over 100 psi.,,A,"After coupling, conduct a tug test: pull gently forward with the trailer brakes engaged. If the coupling holds, the trailer is properly secured to the tractor."
gk_cu_003,The proper order when coupling a tractor to a semi-trailer begins with:,,Connecting the air and electrical lines first.,Inspecting the area around the trailer and checking trailer height.,Raising the landing gear completely before any other step.,,B,"The first steps in coupling are to inspect the area around the trailer, check trailer height, and inspect the fifth wheel. Proper setup before backing under the trailer prevents coupling failures."
gk_cu_004,The trailer should be at the correct height before coupling so that:,,The fifth wheel plate is higher than the trailer's kingpin.,The nose of the trailer will be raised slightly when the tractor backs under it.,The kingpin is level with the hood of the tractor.,,B,The trailer should be low enough that the tractor's fifth wheel will contact the underside of the trailer and raise it slightly as you back under. This confirms proper coupling height.
gk_cu_005,When should you connect the air lines during coupling?,,Before backing the tractor under the trailer.,After the tractor is positioned under the trailer and before final coupling.,After the fifth wheel locking jaws have closed around the kingpin.,,C,"Air lines (service and emergency) are typically connected after the fifth wheel has locked around the kingpin, but before you raise the landing gear and pull away."
gk_cu_006,"After coupling, how do you confirm the trailer is locked onto the fifth wheel correctly?",,The safety latch locks automatically with a click sound.,Check that the locking jaws are closed around the shank of the kingpin (not the head).,Verify that the kingpin is visible above the fifth wheel plate.,,B,"After coupling, inspect the fifth wheel from the side to confirm the locking jaws are closed around the shank (not the head) of the kingpin. The locking handle must also be in the locked position."
gk_cu_007,What is a 'glad hand' in the context of coupling a trailer?,,A type of fifth wheel locking device.,The coupling device that connects air lines between the tractor and trailer.,The handle used to crank the trailer's landing gear.,,B,Glad hands are the coupling devices that connect the service and emergency air lines between the tractor and trailer. Service lines control the brakes; emergency lines supply trailer air tanks.
gk_cu_008,What is the correct procedure for disconnecting (uncoupling) a tractor from a trailer?,,Pull the fifth wheel release handle and drive forward.,"Position the vehicle, apply trailer brakes, lower landing gear, disconnect lines, unlock fifth wheel, then pull clear.","Disconnect air lines first, then unlock the fifth wheel.",,B,"Proper uncoupling sequence: (1) position and level vehicle, (2) apply trailer brakes, (3) lower landing gear, (4) disconnect air and electrical lines, (5) unlock the fifth wheel, (6) pull the tractor partially clear, (7) check trailer support, (8) pull fully clear."
gk_cu_009,Why should you chock the trailer wheels before uncoupling?,,To prevent the tractor from rolling backward.,To prevent the trailer from rolling away after the tractor is disconnected.,Chocking is optional if the trailer has spring brakes.,,B,"Wheel chocks prevent the trailer from rolling after the tractor is removed. Unless you are certain the trailer has functioning spring brakes, always chock the wheels before uncoupling."
gk_cu_010,The landing gear on a semi-trailer is used to:,,Help control the trailer's air brakes.,Support the front of the trailer when it is not connected to a tractor.,Control the trailer's suspension.,,B,Landing gear (also called dolly legs) are the retractable support legs under the front of the trailer. They hold up the nose of the trailer when it is uncoupled from the tractor.
gk_cu_011,"Before uncoupling, why should you ease the pressure off the fifth wheel locking jaws?",,To make it easier to pull the release handle.,To prevent the tractor frame from springing up and damaging the trailer when uncoupled.,To allow the air lines to disconnect safely.,,B,"Before pulling the fifth wheel release, pull gently forward to ease pressure off the jaws. This prevents the tractor frame from springing up when pressure is released, which could damage the trailer or cause it to drop suddenly."
gk_cu_012,"When lowering the landing gear before uncoupling, how far should you lower it?",,Just until it touches the ground.,Until it makes firm contact with the ground; a few extra turns for a loaded trailer.,Lower it completely to the full-down position regardless of load.,,B,"Lower the landing gear until it makes firm contact with the ground. For a loaded trailer, add a few extra turns to put some weight on the landing gear before uncoupling."
gk_cu_013,What is the purpose of the emergency (supply) air line in a tractor-trailer combination?,,To supply air to operate the trailer's service brakes.,To supply the trailer air tanks and control the trailer's emergency brakes.,To provide backup air pressure for the tractor's primary brake circuit.,,B,"The emergency (supply) line provides air to the trailer's air tanks and controls the trailer's emergency brakes. If this line loses pressure (breaks), the trailer's spring brakes automatically apply."
gk_cu_014,"After coupling, you check the connection by trying to pull the tractor forward with the trailer brakes applied. If the connection is good, the truck should:",,Move forward easily because the fifth wheel is designed to slide.,Not move—the coupling should hold against the tractor's pull.,Move 1-2 feet before the coupling engages.,,B,"The 'tug test' confirms a secure coupling. With trailer brakes applied, pull gently forward—the combination should not move. If the trailer separates, the coupling was not properly completed."
gk_cu_015,What happens if the emergency air line is not connected when you try to move a trailer?,,The tractor brakes will fail.,"The trailer's spring brakes will remain applied, preventing movement.",The trailer's wheels will spin freely.,,B,"Without the emergency air line connected and pressurized, the trailer's spring brakes remain in the applied position. You will not be able to move the trailer without connecting and charging the air lines."
gk_cu_016,"When inspecting a trailer's kingpin before coupling, a driver should check for:",,That the kingpin is well-oiled and angled slightly downward.,"Damage, bends, or improper size that would prevent secure coupling.",Whether the kingpin is made of stainless steel.,,B,"Inspect the kingpin for damage, cracks, or bends. Also verify it is the correct size for your fifth wheel. A damaged or wrong-size kingpin can result in a dangerous coupling failure."
gk_cu_017,The service air line on a tractor-trailer combination is typically identified by:,,A blue color.,A red color.,It is not color coded—check your vehicle manual.,,A,"By convention, the service air line glad hand is blue and connects to the service brake circuit. The emergency/supply line is red. Always connect them correctly to ensure proper brake function."
gk_cu_018,What should you do if the trailer is too high when you back under it during coupling?,,Back under it anyway—the fifth wheel will push it up.,Raise the landing gear to lower the trailer to the correct height.,Adjust the tractor's fifth wheel height instead.,,B,"If the trailer is too high, crank down the landing gear to lower the trailer nose to the proper coupling height. Never force the coupling if heights don't match—this can damage the fifth wheel or fail to lock properly."
gk_cu_019,"After fully coupling a trailer and before driving away, you should:",,"Check the air lines and electrical connections are secure, and raise the landing gear completely.",Leave the landing gear slightly down for extra stability.,Only raise the landing gear after driving 100 feet to test the coupling.,,A,"After coupling, secure air lines and electrical connections, then raise the landing gear completely off the ground before driving. Low-hanging landing gear can catch obstacles and cause serious damage."
gk_cu_020,"What is the danger of a 'high-ride' coupling, where the fifth wheel is too high and the trailer is coupled to the back of the tractor instead of the correct point?",,It puts too much weight on the trailer's rear axle.,It can cause the trailer to disconnect while driving.,It improves stability in high crosswinds.,,B,"A high-ride coupling (coupling behind the correct position) is extremely dangerous. The kingpin is not in the jaws but resting on the plate edge, and the trailer can disconnect without warning at any time."
gk_cu_021,How should you connect the glad hands (air line couplers) when coupling a trailer?,,Push and rotate a quarter turn until they click and lock together.,Slide them together and tape them to prevent disconnection.,Connect the red to red and blue to blue by color only—no turning needed.,,A,"Glad hands are connected by pushing them together and rotating a quarter turn until they lock. This creates a secure, airtight connection. The service line (blue) connects to service, and emergency (red) to emergency."
gk_cu_022,"If you are coupling a trailer that has no spring brakes, what must you do before uncoupling?",,Nothing special—spring brakes are not required.,Chock the wheels to prevent the trailer from rolling.,Apply the tractor parking brake to hold both vehicles.,,B,"Without spring brakes, a trailer has no way to stop itself from rolling after uncoupling. You must always chock the wheels to prevent the trailer from rolling away, regardless of terrain."
gk_cu_023,"When pulling a pintle hook trailer (converter dolly), you should:",,"Use only one safety chain, as a single chain is sufficient.",Lock the pintle hook and cross the safety chains under the tongue.,Never use safety chains on a pintle hook coupling.,,B,"With pintle hook couplings, the hook must be locked around the trailer's lunette eye. Safety chains must be crossed under the tongue in an 'X' pattern to catch the tongue if the coupling fails."
gk_cu_024,"If there is slack in the coupling after a tug test, what should you do?",,Accept the slight slack—it is normal in a fifth wheel coupling.,Do not drive. Recouple and inspect the fifth wheel for damage.,Fill the gap with wooden shims.,,B,"Any slack in the coupling indicates an improper connection. Do not drive the vehicle. Uncouple, inspect the fifth wheel and kingpin for damage or misalignment, and recouple properly."
gk_cu_025,What is the first thing you should check when you get out to inspect the coupling after the tug test?,,Whether the fifth wheel plate is greased.,That the locking jaws are closed and the release handle is in the locked position.,That the trailer tires are fully inflated.,,B,"After the tug test, physically check under the trailer that the fifth wheel jaws are fully closed around the kingpin shank and that the release/safety latch is in the locked position."
gk_hm_001,A commercial driver transporting hazardous materials must have which endorsement on their CDL?,,An 'H' or 'X' endorsement.,A 'P' endorsement.,A 'T' endorsement.,,A,Drivers transporting hazardous materials in amounts requiring placards must have an 'H' (HazMat) endorsement on their CDL. An 'X' endorsement covers both HazMat and tanker.
gk_hm_002,Which government agency sets the regulations for transporting hazardous materials by road?,,The Environmental Protection Agency (EPA).,The Federal Motor Carrier Safety Administration (FMCSA) and the Department of Transportation (DOT).,The Occupational Safety and Health Administration (OSHA).,,B,"The DOT, through FMCSA and the Pipeline and Hazardous Materials Safety Administration (PHMSA), sets the regulations for transporting hazardous materials by highway."
gk_hm_003,When is a hazardous materials placard required on a vehicle?,,"Only when transporting more than 1,000 gallons of liquid.",When transporting a material in amounts that meet or exceed the threshold requiring placarding.,"Only for explosive materials, regardless of quantity.",,B,Placards are required when hazardous materials meet certain quantity thresholds set by DOT regulations. Some materials require placards in any quantity; others have specific weight or volume thresholds.
gk_hm_004,The four-digit number on a hazardous materials placard is called:,,The UN/NA identification number.,The emergency response code.,The hazard class rating.,,A,The four-digit number on a placard or orange panel is the UN (United Nations) or NA (North America) identification number used to identify the specific hazardous material being transported.
gk_hm_005,What document must a driver have with them when transporting hazardous materials?,,The vehicle's insurance certificate.,A completed shipping paper (hazardous materials manifest) describing the material.,A signed statement from the shipper that the material is safe.,,B,"When transporting hazardous materials, the driver must have the shipping papers (bills of lading or hazmat manifest) in their possession. These describe the material, quantity, and emergency contact information."
gk_hm_006,Where must hazardous materials shipping papers be kept while driving?,,In the cargo area with the materials.,"Within reach of the driver while they are driving, or in the driver's door pouch.",In the cab's glove compartment only.,,B,"Shipping papers must be within the driver's reach while driving and on top of other papers when the driver is out of the vehicle. In an accident, emergency responders need them immediately."
gk_hm_007,Where should hazardous materials shipping papers be placed when the driver is out of the vehicle?,,On the driver's seat.,"In a pouch on the driver's door, visible to emergency responders.",Under the seat out of sight for security.,,B,"When a driver is away from the vehicle, shipping papers must be in the driver's door pouch or left on the driver's seat, clearly visible. Emergency responders must be able to find them quickly."
gk_hm_008,"When transporting hazardous materials, what must be kept away from the load?",,Other motor carriers.,Open flames and smoking materials.,Vehicles with air brake systems.,,B,"Open flames and smoking are prohibited near hazardous materials loads. Many hazardous materials are flammable, and ignition sources must be kept clear to prevent fire or explosion."
gk_hm_009,What is the Emergency Response Guidebook (ERG) used for?,,To identify the correct tire pressure for hazardous materials transport vehicles.,To provide first responders with guidance on protecting themselves and the public from hazardous materials incidents.,To log the driver's hazardous materials training hours.,,B,The DOT Emergency Response Guidebook (ERG) is used by first responders to quickly identify hazardous materials and determine initial protective actions in emergencies. Drivers should also carry it.
gk_hm_010,Which color is used for hazardous materials placards indicating explosive materials?,,Red.,Orange.,Yellow.,,B,"Explosive placards (Class 1) are orange. Different hazard classes use different colors: red for flammable, white for poison gas, yellow for oxidizers, etc."
gk_hm_011,"If a hazardous materials incident occurs, the driver must:",,Handle the spill personally to minimize risk to others.,Contact emergency response personnel and report the incident as required.,Continue driving to the nearest safe facility first.,,B,"In a hazardous materials incident, the driver must contact emergency response personnel, warn others, and stay upwind of the material. Reporting incidents to the proper authorities is a legal requirement."
gk_hm_012,Which of the following routes is generally prohibited for vehicles transporting certain hazardous materials?,,Federal interstates.,Tunnels and certain restricted routes.,State highways with speed limits over 55 mph.,,B,"Many tunnels prohibit or restrict certain hazardous materials, especially explosives and flammable materials. Drivers must check for route restrictions before transporting hazardous cargo."
gk_hm_013,Who is responsible for properly packaging hazardous materials before shipping?,,The driver of the commercial vehicle.,The shipper who offers the material for transportation.,The carrier who transports the material.,,B,"The shipper is responsible for properly packaging, marking, and labeling hazardous materials before offering them for transportation. However, the driver must refuse a shipment that appears improperly prepared."
gk_hm_014,"If you discover a leak in a hazardous materials container while driving, what should you do?",,Continue driving to your destination and report the leak on arrival.,"Pull off the road safely, park away from people, secure the vehicle, and contact emergency services.",Try to plug the leak yourself before calling for help.,,B,"A leaking hazardous materials container is a serious emergency. Get off the road safely, park away from people and buildings, secure the vehicle, stay upwind, and immediately contact emergency services."
gk_hm_015,"When a placarded vehicle is parked, it must be at least how far from any bridge, tunnel, or building?",,100 feet.,300 feet.,500 feet.,,B,"When a placarded vehicle is parked, it must be at least 300 feet away from bridges, tunnels, or buildings (unless there is no reasonable alternative) to minimize risk to infrastructure and occupants."
gk_hm_016,Which type of hazardous materials has a flammable liquid placard?,,"Gasoline, diesel fuel, and ethanol.",Liquid nitrogen and compressed oxygen.,Chlorine and ammonia.,,A,"Flammable liquids (Class 3) include gasoline, diesel, ethanol, and similar petroleum products. They require a red 'FLAMMABLE' placard when transported in threshold quantities."
gk_hm_017,A driver who transports hazardous materials must be trained:,,Only once when they first get their HazMat endorsement.,"Every three years, or when job functions change.",Annually on the first day of each calendar year.,,B,"HazMat training must occur before initial HazMat transportation and every three years thereafter. It must also occur when job functions change, the regulations change, or after a hazardous materials incident."
gk_hm_018,The 'proper shipping name' for a hazardous material must appear on:,,The placard on the outside of the vehicle.,The shipping papers.,The driver's CDL endorsement card.,,B,"The proper shipping name (the official DOT name for the material) must appear on the shipping papers along with the hazard class, packing group, and UN/NA identification number."
gk_hm_019,Which hazardous material class includes infectious substances and biological agents?,,Class 6 (Toxic and Infectious Substances).,Class 8 (Corrosives).,Class 5 (Oxidizers).,,A,"Class 6 covers toxic (poisonous) substances and infectious materials (Division 6.1 and 6.2). These require special handling, labeling, and often additional permits for transport."
gk_hm_020,What is the minimum placard size required for hazardous materials placards on a vehicle?,,6 inches by 6 inches.,10.75 inches (273 mm) on each side.,12 inches by 12 inches.,,B,DOT regulations require hazardous materials placards to be at least 10.75 inches (273 mm) on each side. They must be visible and placed on all four sides of the vehicle.
gk_st_001,What should you do if you lose power steering while driving a large truck?,,Accelerate to maintain momentum so the vehicle steers itself.,"Reduce speed gradually, grip the wheel firmly, and maneuver to a safe stop.",Turn the wheel sharply to simulate power steering assistance.,,B,"Without power steering, the wheel becomes very hard to turn, especially at low speeds. Reduce speed gradually, maintain a firm grip on the wheel, and steer to a safe location to stop and get help."
gk_st_002,"During a pre-trip inspection of the steering system, you should check the steering wheel for:",,Whether it is leather-wrapped or not.,Excessive free play (play before resistance is felt).,Whether the horn button is centered in the wheel.,,B,"Check the steering wheel for excessive free play. A small amount of play is normal, but excessive play can indicate worn steering components and should be corrected before driving."
gk_st_003,How much steering wheel play (free play before resistance) is generally acceptable for a commercial vehicle?,,Up to 2 inches for a vehicle with power steering.,Up to 10 inches of play for any vehicle.,None—there should be zero free play.,,A,"For a vehicle with power steering, up to about 2 inches of free play at the rim of the steering wheel is generally acceptable. More than that may indicate a problem requiring inspection."
gk_st_004,When inspecting the power steering fluid during pre-trip inspection:,,Check the reservoir level—it should be at or near the full mark.,The fluid level does not need to be checked—it is sealed.,Power steering fluid should be checked only at scheduled maintenance intervals.,,A,Power steering fluid is part of the pre-trip engine compartment inspection. Check the reservoir level and condition. Low fluid can result in steering problems or complete power steering failure.
gk_st_005,"When steering a large truck through a tight right turn, you should:",,Begin the turn early by steering right as soon as you see the corner.,Move to the left before turning right to allow the rear wheels to track properly.,Steer only from the innermost lane.,,B,"A large truck's rear wheels cut the corner. When making a right turn, move slightly left (within your lane) to give the rear wheels room to track around the corner without jumping the curb."
gk_st_006,What steering technique is recommended when driving through a skid?,,Turn the wheel sharply in the direction you want to go.,Steer gently in the direction you want to go; avoid overcorrecting.,Hold the steering wheel straight and wait for the skid to stop.,,B,"In a skid, steer gently in the direction you want to go. Overcorrecting or sharp steering inputs can make the skid worse or cause the vehicle to spin in the opposite direction."
gk_st_007,Which of the following indicates a possible problem with the steering system during a pre-trip inspection?,,The steering wheel turns smoothly with slight resistance.,A clunking or rattling sound when the steering wheel is turned.,The steering wheel returns to center automatically after a turn.,,B,"Clunking or rattling sounds when turning the steering wheel may indicate worn tie rods, loose steering components, or damaged ball joints—all serious safety defects requiring immediate repair."
gk_st_008,"If your front wheels are overloaded, how does it affect steering?",,It makes steering easier because more weight improves traction.,It makes steering harder and can cause handling problems.,Overloaded front axles have no effect on steering.,,B,"Overloading front wheels increases the weight on the steering axle beyond its rating, making steering difficult and affecting handling. It also causes excessive tire wear and can exceed legal weight limits."
gk_st_009,Too little weight on the front axle of a loaded truck can cause:,,Better fuel economy and improved cornering.,"Light steering that is difficult to control, especially at higher speeds.",Excessive tire wear on the front tires only.,,B,"Too little weight on the steering axle causes light, wandering steering that is difficult to control. The front tires lose proper contact with the road surface, especially at highway speeds."
gk_ms_001,"At 55 mph in a vehicle that is 60 feet long, how many seconds of following distance should you maintain?",,6 seconds (one second per 10 feet of vehicle length plus one additional second).,"4 seconds (two seconds for the first 40 feet, two more for the rest).","3 seconds, the same as for a passenger car.",,A,"At speeds above 40 mph, allow one second for every 10 feet of vehicle length PLUS one additional second. For a 60-foot vehicle: 6 seconds + 1 = 7 seconds total. At 55 mph you need at least 7 seconds."
gk_ms_002,Why is managing space to the sides of your truck important?,,Because trucks have narrower mirrors and cannot see beside them.,Because trucks are wide and may drift into adjacent lanes on curves or in wind.,Side space management is not important for commercial trucks.,,B,Trucks are wide vehicles that can drift in crosswinds or when the road curves. Maintaining adequate space on the sides helps prevent side-swipe accidents.
gk_ms_003,"When driving near a large truck, passenger car drivers often cannot see the truck driver. Which of the following blind spots is the largest?",,The area directly in front of the truck cab.,The area to the right rear of the trailer.,The area directly to the left of the driver's door.,,B,The largest blind spot for a tractor-trailer is the right rear quarter—running the length of the trailer on the right side. Vehicles that sit in this blind spot are invisible to the truck driver.
gk_ms_004,What is the minimum clearance you should maintain between your trailer and overhead obstacles such as bridges or signs?,,1 inch above the posted clearance height.,Enough that your vehicle's height is within the posted maximum clearance.,2 feet below the posted clearance height.,,B,Your vehicle must fit within the posted maximum clearance height of bridges and underpasses. Always know your vehicle's height. Ice or cargo shifts can change your vehicle's height.
gk_ms_005,"Before driving under a bridge or overpass, you should:",,Check your vehicle's height against the posted clearance limit.,Only proceed if you can see the other side of the underpass.,Reduce speed but proceed regardless of the clearance limit.,,A,Always know your vehicle's loaded height and compare it to posted clearance limits. Even a small difference can be catastrophic. Ice or unusual cargo can increase your vehicle's height.
gk_ms_006,"If you are being cut off by another vehicle that merges into your lane, what is the best response?",,Sound your horn and accelerate to reclaim your position.,Brake gradually and increase your following distance to regain safety space.,Move into an adjacent lane immediately to avoid the vehicle.,,B,"When cut off, the safest response is to brake gradually and increase following distance. Sounding the horn or aggressive lane changes can escalate the situation and create new hazards."
gk_ms_007,"When you need to stop on the road in an emergency (not in a breakdown lane), what should you do about the space around your vehicle?",,Leave your vehicle immediately and move away from traffic.,Set out warning devices (triangles/flares) within 10 minutes to warn approaching traffic.,Flash your hazard lights only—no other warning devices are needed.,,B,Federal regulations require placing warning devices within 10 minutes of stopping on the roadway. Triangles should be placed at specific distances behind your vehicle to warn approaching drivers.
gk_ms_008,"On a two-lane road, triangles should be placed at which locations after a breakdown?",,"10, 50, and 100 feet to the rear.","100, 200, and 300 feet to the rear.","10, 100, and 200 feet to the rear.",,A,"On a two-lane road, place one triangle 10 feet to the rear (as a close-up warning), one 100 feet behind, and one 100 feet ahead of the vehicle, or place them at 10, 100, and 200 feet behind."
gk_ms_009,"When driving on a highway with a high speed limit, where should warning triangles be placed after a breakdown?",,The same places as on a two-lane road.,"At 100, 200, and 300 feet behind the vehicle on the traffic side.","Only behind the vehicle, up to 500 feet away.",,B,"On a divided highway or one-way road with a speed limit over 55 mph, place triangles at 100, 200, and 300 feet to the rear to give faster-approaching traffic adequate warning."
gk_ms_010,Which of the following best describes the stopping distance of a fully loaded tractor-trailer at 55 mph on dry pavement?,,About the same as a passenger car—approximately 200 feet.,Significantly more than a passenger car—potentially over 400 feet.,Less than a car because of the air brake system.,,B,A fully loaded tractor-trailer at 55 mph requires up to 400+ feet to stop on dry pavement—far more than a passenger car. This is why following distance and speed management are critical for truck drivers.
gk_ms_011,"When a truck is empty, its stopping distance compared to when fully loaded is:",,"Shorter, because there is less weight to slow down.",About the same regardless of load.,"Potentially longer, because empty trucks have reduced tire traction.",,C,"An empty truck can actually take longer to stop than a loaded one. With less weight, there is less friction between tires and the road, which reduces braking effectiveness."
gk_ms_012,"If traffic ahead has slowed unexpectedly, which of the following actions creates the most additional stopping distance?",,Checking mirrors before braking.,The brake lag time in an air brake system (up to half a second before brakes fully apply).,Downshifting before applying the service brakes.,,B,Air brake systems have a lag time of up to half a second between pressing the pedal and the brakes fully engaging. At 55 mph this adds about 40 feet to stopping distance—highlighting why following distance matters.
gk_hs_001,"Under FMCSA hours of service regulations, a property-carrying driver may drive a maximum of how many hours after coming on duty?",,10 hours after 8 consecutive hours off duty.,11 hours after 10 consecutive hours off duty.,12 hours after 8 consecutive hours off duty.,,B,Property-carrying drivers may drive up to 11 hours after 10 consecutive hours off duty. This is the '11-Hour Rule' under FMCSA hours of service regulations.
gk_hs_002,What is the maximum number of hours a property-carrying driver may be 'on duty' in a 14-hour period?,,14 hours after coming on duty following 8 hours off.,12 hours within any 24-hour period.,"A maximum 14-hour window from first coming on duty, after 10 hours off.",,C,The '14-Hour Rule' prohibits driving after 14 hours on duty (including non-driving time) following 10 consecutive hours off. Off-duty breaks do not extend the 14-hour window.
gk_hs_003,What is a 'sleeper berth' exception in the hours of service regulations?,,It allows drivers to drive an extra 2 hours if they take a nap in the sleeper berth.,It allows drivers to split their required off-duty time using the sleeper berth under specific rules.,It replaces the 10-hour off-duty requirement completely.,,B,"The sleeper berth exception allows drivers to split their required off-duty rest in two periods (e.g., 8+2 hours) using the sleeper berth. Both periods must meet specific rules to be valid."
gk_hs_004,"Under the 60/70-hour rule, a driver using 7 consecutive days cannot drive after accumulating:",,60 on-duty hours in any 7 consecutive days.,70 on-duty hours in any 7 consecutive days.,Both A and B depending on which rule the carrier uses.,,C,"Carriers can operate under either a 60-hour/7-day or 70-hour/8-day rule. Under the 7-day rule, a driver cannot drive after reaching 60 on-duty hours. Under the 8-day rule, the limit is 70 hours."
gk_hs_005,A driver who has accumulated the maximum on-duty hours under the 60/70-hour rule must take at least how many consecutive hours off before driving again?,,10 consecutive hours off.,34 consecutive hours off (a 34-hour restart).,24 consecutive hours off.,,B,A driver can restart their 60/70-hour clock by taking at least 34 consecutive hours off duty. This 'restart provision' allows the weekly cycle to begin fresh.
gk_hs_006,What does it mean when a driver's 'electronic logging device' (ELD) shows a 'violation' notification?,,The ELD's battery is low.,The driver has exceeded or is about to exceed a regulated hours of service limit.,The vehicle requires an oil change.,,B,"ELD violation notifications alert drivers when they have exceeded or are approaching a hours of service limit. Violations must be resolved, and a record of the violation is stored in the ELD."
gk_hs_007,Who is primarily responsible for ensuring a commercial driver complies with hours of service regulations?,,The shipper.,Both the driver and the motor carrier.,The federal DOT inspector.,,B,Both the driver and the motor carrier (company) are responsible for complying with hours of service regulations. Carriers cannot require or allow drivers to violate the rules.
gk_hs_008,"Under hours of service rules, 'on-duty time' includes all of the following EXCEPT:",,All time at a carrier or shipper plant while waiting to be dispatched.,Time spent resting in a sleeper berth during a split-sleeper period.,Time performing inspection duties at the start and end of each trip.,,B,"Time spent in a sleeper berth during a qualifying rest period does not count as on-duty time. All other waiting, loading, inspection, and driving time counts as on-duty time."
gk_hs_009,The hours of service 30-minute rest break rule requires a property-carrying driver to take a break of at least 30 minutes after:,,Driving for 8 consecutive hours without taking a break.,Being on duty for 10 hours total.,A break is only required when the driver feels tired.,,A,Current FMCSA rules require a 30-minute rest break if 8 consecutive hours have passed since the driver's last off-duty or sleeper berth period of at least 30 minutes. This break must be taken off duty.
gk_hs_010,A short-haul exemption from keeping electronic logs is available to drivers who:,,Drive only within 150 air-mile radius of their home terminal and return within 14 hours.,Work for a company with fewer than 10 trucks.,Drive fewer than 500 miles per week.,,A,"Drivers who operate within a 150 air-mile radius of their home terminal and return within 14 hours each day are generally exempt from ELD requirements, though they still must comply with hours of service limits."
gk_hs_011,"When driving long distances, which of the following best helps prevent fatigue?",,Drinking coffee or energy drinks every hour.,Taking regular scheduled rest breaks and getting adequate sleep between shifts.,Opening the window or turning up the radio to stay awake.,,B,The most effective fatigue management strategy is proper rest—both during a trip (regular breaks) and before a trip (adequate sleep). Coffee and other stimulants only provide temporary relief.
gk_hs_012,Which of the following is a warning sign that you are too fatigued to drive safely?,,Feeling slightly hungry.,"Missing highway exits, drifting between lanes, or difficulty focusing.",A very slight increase in reaction time.,,B,"Missing exits, lane drifting, and difficulty focusing are serious signs of fatigue that indicate the driver should stop immediately. Fatigue impairs driving ability as severely as alcohol."
gk_ac_001,"If you are involved in an accident with injuries, which of the following should you do first?",,Call your dispatcher to report the accident.,Get your vehicle off the road if possible.,Call 911 or emergency services to get medical help for the injured.,,C,"The first priority in any accident with injuries is to secure medical help. Call 911 immediately. Then protect the scene, notify your carrier, and gather required information."
gk_ac_002,"When involved in an accident, you must protect the scene by:",,Moving all vehicles to the shoulder regardless of injuries.,"Setting out warning devices (triangles, flares) and turning on hazard lights to warn approaching traffic.",Standing in the road to direct traffic around the accident.,,B,"After an accident, protect the scene by activating hazard lights and placing warning devices. This prevents secondary accidents while emergency services respond."
gk_ac_003,A motor carrier accident must be reported to the DOT if it involves:,,Any property damage regardless of amount.,"A fatality, injury requiring immediate medical attention away from the scene, or disabling damage to a vehicle.",Only accidents involving hazardous materials.,,B,"DOT-reportable accidents involve: (1) a fatality, (2) bodily injury requiring immediate medical treatment away from the scene, or (3) disabling damage to one or more vehicles requiring towing. All three conditions are reportable."
